time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,Oxygenation,PercentageinZ2,TymeBreathRate,TymeVentilation
2955,215,67,106,26076.54,8.827,22,31,60.0,1136,37.75,31.95,37.8,229.0,74.0,0.4,0.4,60.0,0.8124134,37.8,74.0
2956,217,66,106,26085.37,8.827,22,31,60.0,563:563:561,37.75,31.95,37.8,158.0,67.0,0.4,0.4,60.0,0.8126905,37.8,67.0
2957,217,66,106,26094.2,8.827,22,31,60.0,565,37.75,31.95,36.7,180.0,71.0,0.4,0.4,60.0,0.8129676,36.7,71.0
2958,217,67,106,26103.02,8.827,22,31,60.0,563:559,37.75,31.95,36.7,199.0,81.0,0.4,0.4,60.0,0.81324464,36.7,81.0
2959,216,67,106,26111.85,8.827,22,31,60.0,563:558,37.75,31.95,36.7,199.0,81.0,0.4,0.4,60.0,0.81352174,36.7,81.0
2960,215,67,106,26120.68,8.827,22,31,59.0,565,37.75,31.95,37.6,233.0,78.0,0.4,0.4,59.0,0.81379884,37.6,78.0
2961,217,66,106,26129.5,8.827,22,31,59.0,563:565,37.75,31.95,37.6,228.0,76.0,0.4,0.4,59.0,0.81407595,37.6,76.0
2962,218,67,106,26138.33,8.827,22,31,58.0,565:565,37.75,31.95,37.6,218.0,73.0,0.4,0.4,58.0,0.814353,37.6,73.0
2963,218,67,106,26147.15,8.827,22,31,58.0,564:569,37.75,32.0,33.3,218.0,72.0,0.4,0.4,58.0,0.8146301,33.3,72.0
2964,216,69,106,26155.98,8.827,22,30,59.0,563,37.75,31.95,33.3,208.0,70.0,0.4,0.4,59.0,0.8149072,33.3,70.0
2965,215,69,106,26164.81,8.827,22,30,59.0,565:563,37.75,31.95,33.3,208.0,70.0,0.4,0.4,59.0,0.81518424,33.3,70.0
2966,215,69,106,26173.63,8.827,22,30,59.0,563:558,37.75,31.95,34.4,217.0,77.0,0.4,0.4,59.0,0.81546134,34.4,77.0
2967,216,68,107,26182.46,8.827,22,30,58.0,559:563,37.75,31.95,34.4,217.0,77.0,0.4,0.4,58.0,0.81573844,34.4,77.0
2968,215,67,107,26191.31,8.827,22,31,58.0,563:563,37.75,31.95,33.7,226.0,78.0,0.4,0.4,58.0,0.81601554,33.7,78.0
2969,215,67,107,26200.11,8.827,22,31,58.0,559:569,37.75,32.0,34.5,321.0,81.0,0.4,0.4,58.0,0.8162926,34.5,81.0
2970,223,69,107,26208.94,8.827,22,31,59.0,555:563,37.75,32.0,34.5,321.0,81.0,0.4,0.4,59.0,0.8165697,34.5,81.0
2971,217,71,107,26217.76,8.827,22,29,59.0,,37.75,31.95,34.5,360.0,76.0,0.4,0.4,59.0,0.8168468,34.5,76.0
2972,216,71,106,26226.59,8.827,22,29,59.0,572,37.75,31.95,33.6,435.0,70.0,0.4,0.4,59.0,0.81712383,33.6,70.0
2973,216,72,106,26235.42,8.827,22,29,59.0,546,37.75,31.95,33.6,529.0,69.0,0.4,0.4,59.0,0.81740093,33.6,69.0
2974,217,72,106,26244.24,8.827,22,29,59.0,565:569,37.75,31.95,32.1,424.0,69.0,0.4,0.4,59.0,0.81767803,32.1,69.0
2975,215,72,106,26253.07,8.827,22,29,59.0,569,37.75,31.95,32.1,400.0,64.0,0.4,0.4,59.0,0.81795514,32.1,64.0
2976,215,72,106,26261.9,8.827,22,29,59.0,1136,37.75,31.95,31.6,355.0,72.0,0.4,0.4,59.0,0.8182322,31.6,72.0
2977,214,71,106,26270.72,8.827,22,29,59.0,565:569,37.75,32.0,31.6,240.0,79.0,0.4,0.4,59.0,0.8185093,31.6,79.0
2978,218,71,106,26279.55,8.827,22,29,59.0,565:569,37.75,31.95,30.4,259.0,78.0,0.4,0.4,59.0,0.8187864,30.4,78.0
2979,217,72,106,26288.37,8.827,22,29,59.0,569:561,37.75,31.95,30.4,281.0,83.0,0.4,0.4,59.0,0.8190634,30.4,83.0
2980,215,73,106,26297.2,8.827,22,28,59.0,569:565,37.75,31.95,30.1,240.0,72.0,0.4,0.4,59.0,0.8193405,30.1,72.0
2981,214,72,106,26306.03,8.827,22,28,59.0,565:569,37.75,31.95,32.6,224.0,71.0,0.4,0.4,59.0,0.8196176,32.6,71.0
2982,216,71,106,26314.85,8.827,22,29,60.0,561,37.75,31.95,32.6,224.0,71.0,0.4,0.4,60.0,0.81989473,32.6,71.0
2983,216,71,106,26323.68,8.827,22,29,60.0,565:574,37.75,31.95,32.6,187.0,69.0,0.4,0.4,60.0,0.8201718,32.6,69.0
2984,216,71,105,26332.51,8.827,22,29,60.0,574:578,37.75,31.95,30.6,221.0,67.0,0.4,0.4,60.0,0.8204489,30.6,67.0
2985,217,71,105,26341.33,8.827,22,29,60.0,578:577,37.75,31.95,30.6,252.0,75.0,0.4,0.4,60.0,0.820726,30.6,75.0
2986,215,71,105,26350.16,8.827,22,29,60.0,582,37.75,31.95,29.1,239.0,71.0,0.4,0.4,60.0,0.821003,29.1,71.0
2987,217,71,104,26358.98,8.827,22,29,59.0,582:586,37.75,31.95,29.1,252.0,64.0,0.4,0.4,59.0,0.8212801,29.1,64.0
2988,216,71,104,26367.81,8.827,22,29,59.0,586:582,37.75,31.95,30.1,249.0,66.0,0.4,0.4,59.0,0.8215572,30.1,66.0
2989,217,71,104,26376.64,8.827,22,29,60.0,,37.75,31.95,30.1,229.0,66.0,0.4,0.4,60.0,0.8218343,30.1,66.0
2990,216,73,104,26385.46,8.827,22,28,60.0,1159:582,37.75,31.95,30.1,229.0,66.0,0.4,0.4,60.0,0.82211137,30.1,66.0
2991,214,72,104,26394.29,8.827,22,28,60.0,574:582,37.75,31.95,27.0,260.0,68.0,0.4,0.4,60.0,0.82238847,27.0,68.0
2992,217,72,104,26403.11,8.827,22,29,60.0,573,37.75,31.95,27.0,260.0,68.0,0.4,0.4,60.0,0.8226656,27.0,68.0
2993,217,73,104,26411.94,8.827,22,28,60.0,574:586,37.75,31.95,27.0,260.0,68.0,0.4,0.4,60.0,0.8229426,27.0,68.0
2994,217,73,104,26420.77,8.827,22,28,60.0,569,37.75,31.95,27.0,233.0,61.0,0.4,0.4,60.0,0.8232197,27.0,61.0
2995,216,73,104,26429.59,8.827,22,28,60.0,1718,37.75,31.95,29.2,210.0,60.0,0.4,0.4,60.0,0.8234968,29.2,60.0
2996,216,73,104,26438.42,8.827,22,28,60.0,569:569,37.75,31.95,31.2,172.0,65.0,0.4,0.4,60.0,0.8237739,31.2,65.0
2997,216,73,105,26447.25,8.827,22,28,60.0,569,37.75,31.95,37.8,190.0,79.0,0.4,0.4,60.0,0.82405096,37.8,79.0
2998,215,73,105,26456.07,8.827,22,28,60.0,1136,37.75,31.95,37.8,190.0,86.0,0.4,0.4,60.0,0.82432806,37.8,86.0
2999,216,72,105,26464.9,8.827,22,29,60.0,574,37.75,31.95,37.8,190.0,86.0,0.4,0.4,60.0,0.82460517,37.8,86.0
3000,216,72,104,26473.72,8.827,22,29,60.0,578:586:582,37.75,31.95,37.8,236.0,93.0,0.4,0.4,60.0,0.8248822,37.8,93.0
3001,216,72,104,26482.55,8.827,22,29,60.0,,37.75,31.95,38.2,258.0,90.0,0.4,0.4,60.0,0.8251593,38.2,90.0
3002,217,72,104,26491.38,8.827,22,29,59.0,,37.75,31.95,38.2,267.0,76.0,0.4,0.4,59.0,0.8254364,38.2,76.0
3003,215,72,104,26500.2,8.827,22,29,59.0,1172:589,37.75,31.95,35.8,262.0,74.0,0.4,0.4,59.0,0.8257135,35.8,74.0
3004,215,72,103,26509.04,8.827,22,29,59.0,589,37.75,31.95,35.8,240.0,71.0,0.4,0.4,59.0,0.82599056,35.8,71.0
3005,215,71,103,26517.86,8.827,22,29,59.0,589:592,37.75,31.95,31.0,209.0,64.0,0.4,0.4,59.0,0.82626766,31.0,64.0
3006,217,71,103,26526.68,8.827,22,29,60.0,582:589,37.75,31.95,31.0,204.0,70.0,0.4,0.4,60.0,0.82654476,31.0,70.0
3007,217,72,103,26535.51,8.827,22,29,60.0,586:582,37.75,31.95,31.0,204.0,70.0,0.4,0.4,60.0,0.82682186,31.0,70.0
3008,218,72,103,26544.34,8.827,22,29,59.0,584,37.75,31.95,33.4,207.0,71.0,0.4,0.4,59.0,0.8270989,33.4,71.0
3009,214,72,103,26553.16,8.827,22,28,59.0,582:569,37.76,31.95,33.4,192.0,71.0,0.4,0.4,59.0,0.827376,33.4,71.0
3010,217,72,103,26561.99,8.827,22,29,59.0,578,37.76,31.95,33.4,214.0,82.0,0.4,0.4,59.0,0.8276531,33.4,82.0
3011,217,72,103,26570.81,8.827,22,29,59.0,,37.76,31.95,33.4,214.0,75.0,0.4,0.4,59.0,0.82793015,33.4,75.0
3012,216,73,103,26579.64,8.827,22,28,60.0,1730:578,37.76,31.95,32.3,284.0,73.0,0.4,0.4,60.0,0.82820725,32.3,73.0
3013,216,73,104,26588.47,8.827,22,28,60.0,582:574,37.76,31.95,32.3,353.0,71.0,0.4,0.4,60.0,0.82848436,32.3,71.0
3014,216,72,103,26597.39,8.92,22,29,60.0,582:580,37.76,31.9,30.6,260.0,55.0,0.4,0.4,60.0,0.82876146,30.6,55.0
3015,218,73,103,26606.21,8.827,22,29,60.0,578,37.76,31.9,33.1,242.0,65.0,0.4,0.4,60.0,0.8290385,33.1,65.0
3016,216,74,104,26615.04,8.827,22,28,60.0,1156,37.76,31.95,33.1,242.0,65.0,0.4,0.4,60.0,0.8293156,33.1,65.0
3017,214,73,104,26623.86,8.827,22,28,61.0,574:578,37.76,31.9,33.1,187.0,62.0,0.4,0.4,61.0,0.8295927,33.1,62.0
3018,216,72,104,26632.69,8.827,22,29,61.0,577:578,37.76,31.95,28.8,202.0,64.0,0.4,0.4,61.0,0.82986975,28.8,64.0
3019,218,72,104,26641.52,8.827,22,29,61.0,578:574,37.76,31.9,29.7,209.0,75.0,0.4,0.4,61.0,0.83014685,29.7,75.0
3020,215,73,104,26650.34,8.827,22,28,60.0,578,37.76,31.9,29.7,211.0,69.0,0.4,0.4,60.0,0.83042395,29.7,69.0
3021,216,74,104,26659.17,8.827,22,28,60.0,580:578,37.76,31.9,34.6,197.0,67.0,0.4,0.4,60.0,0.83070105,34.6,67.0
3022,215,73,104,26668.0,8.827,22,28,60.0,,37.76,31.9,37.8,201.0,71.0,0.4,0.4,60.0,0.8309781,37.8,71.0
3023,215,73,104,26676.82,8.827,22,28,59.0,1159:574,37.76,31.9,37.8,190.0,72.0,0.4,0.4,59.0,0.8312552,37.8,72.0
3024,217,72,104,26685.65,8.827,22,29,59.0,578:573,37.76,31.9,36.6,214.0,79.0,0.4,0.4,59.0,0.8315323,36.6,79.0
3025,216,73,104,26694.47,8.827,22,28,57.0,574:574,37.76,31.9,36.6,214.0,79.0,0.4,0.4,57.0,0.83180934,36.6,79.0
3026,215,73,104,26703.3,8.827,22,28,57.0,574,37.76,31.9,36.6,237.0,86.0,0.4,0.4,57.0,0.83208644,36.6,86.0
3027,218,73,104,26712.13,8.827,22,29,57.0,582:582,37.76,31.9,36.6,291.0,84.0,0.4,0.4,57.0,0.83236355,36.6,84.0
3028,216,72,104,26720.95,8.827,22,29,58.0,577,37.76,31.9,36.6,291.0,84.0,0.4,0.4,58.0,0.83264065,36.6,84.0
3029,218,73,104,26729.78,8.827,22,29,59.0,578:586:574,37.76,31.9,32.7,289.0,72.0,0.4,0.4,59.0,0.8329177,32.7,72.0
3030,217,74,104,26738.6,8.827,22,28,59.0,582,37.76,31.9,33.1,285.0,88.0,0.4,0.4,59.0,0.8331948,33.1,88.0
3031,216,75,104,26747.43,8.827,22,28,59.0,569,37.76,31.9,33.1,285.0,88.0,0.4,0.4,59.0,0.8334719,33.1,88.0
3032,215,74,104,26756.26,8.827,22,28,59.0,,37.76,31.9,33.8,288.0,107.0,0.4,0.4,59.0,0.83374894,33.8,107.0
3033,214,73,105,26765.08,8.827,22,28,58.0,1128:559:555,37.76,31.9,33.8,288.0,107.0,0.4,0.4,58.0,0.83402604,33.8,107.0
3034,215,72,105,26773.91,8.827,22,29,58.0,554,37.76,31.9,33.8,303.0,128.0,0.4,0.4,58.0,0.83430314,33.8,128.0
3035,219,72,106,26782.74,8.827,22,29,58.0,555:563,37.76,31.9,33.8,328.0,133.0,0.4,0.4,58.0,0.83458024,33.8,133.0
3036,218,74,106,26791.56,8.827,22,28,58.0,563:565,37.76,31.85,36.2,396.0,164.0,0.4,0.4,58.0,0.8348573,36.2,164.0
3037,214,74,106,26800.39,8.827,22,28,58.0,565:564,37.76,31.85,36.2,396.0,164.0,0.4,0.4,58.0,0.8351344,36.2,164.0
3038,216,73,106,26809.21,8.827,22,28,59.0,569:565,37.76,31.9,41.4,379.0,159.0,0.4,0.4,59.0,0.8354115,41.4,159.0
3039,217,72,106,26818.04,8.827,22,29,59.0,569,37.76,31.9,41.4,379.0,159.0,0.4,0.4,59.0,0.83568853,41.4,159.0
3040,216,72,106,26826.87,8.827,22,29,59.0,565:564,37.76,31.9,41.4,350.0,138.0,0.4,0.4,59.0,0.83596563,41.4,138.0
3041,216,73,106,26835.69,8.827,22,28,59.0,569,37.76,31.85,41.4,350.0,138.0,0.4,0.4,59.0,0.83624274,41.4,138.0
3042,216,73,106,26844.52,8.827,22,28,59.0,574:565:563,37.76,31.9,41.4,294.0,109.0,0.4,0.4,59.0,0.83651984,41.4,109.0
3043,217,74,106,26853.35,8.827,22,28,60.0,559,37.76,31.9,38.2,273.0,78.0,0.4,0.4,60.0,0.8367969,38.2,78.0
3044,215,74,106,26862.17,8.827,22,28,60.0,561:559,37.76,31.85,38.2,273.0,78.0,0.4,0.4,60.0,0.837074,38.2,78.0
3045,215,74,106,26871.0,8.827,22,28,60.0,563:563,37.76,31.85,38.2,251.0,59.0,0.4,0.4,60.0,0.8373511,38.2,59.0
3046,215,74,107,26879.82,8.827,22,28,60.0,550,37.76,31.85,32.5,336.0,75.0,0.4,0.4,60.0,0.8376281,32.5,75.0
3047,217,73,107,26888.65,8.827,22,28,59.0,555:550,37.76,31.85,32.5,336.0,75.0,0.4,0.4,59.0,0.8379052,32.5,75.0
3048,215,73,108,26897.48,8.827,22,28,58.0,546:546,37.76,31.85,32.5,336.0,75.0,0.4,0.4,58.0,0.83818233,32.5,75.0
3049,214,72,108,26906.3,8.827,22,28,58.0,542:546,37.76,31.85,25.9,322.0,68.0,0.4,0.4,58.0,0.83845943,25.9,68.0
3050,216,72,108,26915.16,8.827,22,29,58.0,555:561,37.76,31.85,25.9,322.0,68.0,0.4,0.4,58.0,0.8387365,25.9,68.0
3051,217,72,108,26923.96,8.827,22,29,58.0,563:569,37.76,31.85,22.8,224.0,48.0,0.4,0.4,58.0,0.8390136,22.8,48.0
3052,215,72,107,26932.78,8.827,22,29,58.0,569:563,37.76,31.85,22.8,224.0,48.0,0.4,0.4,58.0,0.8392907,22.8,48.0
3053,214,72,107,26941.61,8.827,22,28,58.0,574,37.76,31.85,22.8,220.0,53.0,0.4,0.4,58.0,0.8395677,22.8,53.0
3054,217,72,107,26950.43,8.827,22,29,57.0,569:563,37.76,31.85,22.8,220.0,53.0,0.4,0.4,57.0,0.8398448,22.8,53.0
3055,219,72,106,26959.26,8.827,22,29,57.0,569:565,37.76,31.85,23.3,215.0,60.0,0.4,0.4,57.0,0.8401219,23.3,60.0
3056,216,74,106,26968.09,8.827,22,28,57.0,563,37.76,31.85,23.3,211.0,64.0,0.4,0.4,57.0,0.840399,23.3,64.0
3057,218,74,107,26976.91,8.827,22,28,57.0,565:559,37.76,31.85,27.9,199.0,65.0,0.4,0.4,57.0,0.84067607,27.9,65.0
3058,215,75,107,26985.74,8.827,22,27,57.0,1125,37.76,31.85,27.9,191.0,70.0,0.4,0.4,57.0,0.8409532,27.9,70.0
3059,214,74,107,26994.58,8.827,22,28,57.0,563:563,37.76,31.85,29.2,202.0,67.0,0.4,0.4,57.0,0.8412303,29.2,67.0
3060,218,74,107,27003.39,8.827,22,28,57.0,564:559,37.76,31.85,29.2,200.0,63.0,0.4,0.4,57.0,0.8415073,29.2,63.0
3061,215,74,107,27012.22,8.827,22,28,57.0,,37.76,31.85,29.2,208.0,59.0,0.4,0.4,57.0,0.8417844,29.2,59.0
3062,214,73,107,27021.05,8.827,22,28,58.0,574,37.76,31.85,33.3,224.0,71.0,0.4,0.4,58.0,0.8420615,33.3,71.0
3063,213,71,107,27029.87,8.827,22,29,58.0,538:561,37.76,31.85,33.3,224.0,71.0,0.4,0.4,58.0,0.8423386,33.3,71.0
3064,217,72,107,27038.7,8.827,22,29,58.0,1128,37.76,31.85,34.6,218.0,78.0,0.4,0.4,58.0,0.84261566,34.6,78.0
3065,219,72,107,27047.52,8.827,22,29,58.0,563,37.76,31.85,34.6,218.0,78.0,0.4,0.4,58.0,0.84289277,34.6,78.0
3066,217,75,107,27056.35,8.827,22,28,58.0,582:531,37.76,31.85,31.7,224.0,84.0,0.4,0.4,58.0,0.84316987,31.7,84.0
3067,217,75,107,27065.18,8.827,22,28,58.0,563:550,37.76,31.8,33.9,231.0,77.0,0.4,0.4,58.0,0.8434469,33.9,77.0
3068,216,75,108,27074.0,8.827,22,28,58.0,550:555,37.76,31.85,33.9,231.0,77.0,0.4,0.4,58.0,0.843724,33.9,77.0
3069,217,76,107,27082.83,8.827,22,27,58.0,563:564,37.76,31.85,33.9,243.0,76.0,0.4,0.4,58.0,0.8440011,33.9,76.0
3070,215,75,107,27091.76,8.827,22,27,58.0,555,37.76,31.85,33.9,243.0,76.0,0.4,0.4,58.0,0.8442782,33.9,76.0
3071,214,74,107,27100.48,8.827,22,28,58.0,563:559,37.76,31.85,34.6,263.0,84.0,0.4,0.4,58.0,0.84455526,34.6,84.0
3072,218,74,107,27109.31,8.827,22,28,58.0,559:555,37.76,31.85,34.6,282.0,87.0,0.4,0.4,58.0,0.84483236,34.6,87.0
3073,216,74,108,27118.14,8.827,22,28,58.0,550:546,37.76,31.85,34.6,282.0,87.0,0.4,0.4,58.0,0.84510946,34.6,87.0
3074,215,75,108,27126.96,8.827,22,27,58.0,555:542,37.76,31.8,31.0,273.0,64.0,0.4,0.4,58.0,0.8453865,31.0,64.0
3075,216,74,108,27135.79,8.827,22,28,59.0,546:550,37.76,31.85,26.8,279.0,51.0,0.4,0.4,59.0,0.8456636,26.8,51.0
3076,215,74,109,27144.61,8.827,22,28,59.0,546,37.76,31.85,26.8,279.0,51.0,0.4,0.4,59.0,0.8459407,26.8,51.0
3077,215,73,108,27153.44,8.827,22,28,59.0,559:563,37.76,31.8,26.8,279.0,51.0,0.4,0.4,59.0,0.8462178,26.8,51.0
3078,216,73,108,27162.27,8.827,22,28,60.0,565:569,37.76,31.8,26.7,296.0,65.0,0.4,0.4,60.0,0.84649485,26.7,65.0
3079,215,72,107,27171.09,8.827,22,29,60.0,563:569,37.76,31.8,25.4,289.0,74.0,0.4,0.4,60.0,0.84677196,25.4,74.0
3080,219,72,107,27179.92,8.827,22,29,60.0,589,37.76,31.8,25.4,286.0,80.0,0.4,0.4,60.0,0.84704906,25.4,80.0
3081,216,72,107,27188.77,8.827,22,29,59.0,546:565,37.76,31.8,25.4,286.0,80.0,0.4,0.4,59.0,0.8473261,25.4,80.0
3082,216,74,107,27197.57,8.827,22,28,60.0,565,37.76,31.8,25.4,256.0,77.0,0.4,0.4,60.0,0.8476032,25.4,77.0
3083,214,73,106,27206.4,8.827,22,28,59.0,565:569:569,37.76,31.8,25.4,219.0,68.0,0.4,0.4,59.0,0.8478803,25.4,68.0
3084,215,72,106,27215.23,8.827,22,29,59.0,569:563,37.76,31.8,28.1,211.0,68.0,0.4,0.4,59.0,0.8481574,28.1,68.0
3085,218,72,106,27224.05,8.827,22,29,59.0,563:569,37.76,31.8,28.1,211.0,68.0,0.4,0.4,59.0,0.84843445,28.1,68.0
3086,215,72,106,27232.88,8.827,22,29,59.0,,37.76,31.8,28.1,224.0,65.0,0.4,0.4,59.0,0.84871155,28.1,65.0
3087,216,72,106,27241.7,8.827,22,29,60.0,1136:565,37.76,31.8,28.1,261.0,61.0,0.4,0.4,60.0,0.84898865,28.1,61.0
3088,218,72,106,27250.53,8.827,22,29,60.0,574:569,37.76,31.8,28.1,261.0,61.0,0.4,0.4,60.0,0.84926575,28.1,61.0
3089,216,73,106,27259.36,8.827,22,28,61.0,573,37.76,31.8,26.9,281.0,61.0,0.4,0.4,61.0,0.8495428,26.9,61.0
3090,213,72,105,27268.18,8.827,22,28,61.0,574:569,37.76,31.8,26.9,281.0,61.0,0.4,0.4,61.0,0.8498199,26.9,61.0
3091,215,71,107,27277.01,8.827,22,29,61.0,479:671,37.76,31.8,28.0,287.0,71.0,0.4,0.4,61.0,0.850097,28.0,71.0
3092,219,72,106,27285.84,8.827,22,29,61.0,574:569,37.76,31.8,28.0,287.0,71.0,0.4,0.4,61.0,0.85037404,28.0,71.0
3093,216,72,106,27294.66,8.827,22,29,60.0,,37.76,31.8,28.0,271.0,82.0,0.4,0.4,60.0,0.85065114,28.0,82.0
3094,215,73,106,27303.49,8.827,22,28,60.0,1148:574,37.76,31.8,28.8,287.0,93.0,0.4,0.4,60.0,0.85092825,28.8,93.0
3095,214,71,105,27312.31,8.827,22,29,60.0,578,37.76,31.8,28.8,287.0,93.0,0.4,0.4,60.0,0.85120535,28.8,93.0
3096,214,70,105,27321.14,8.827,22,29,61.0,580:582,37.76,31.8,28.8,282.0,95.0,0.4,0.4,61.0,0.8514824,28.8,95.0
3097,213,70,104,27329.97,8.827,22,29,61.0,586:593,37.76,31.8,30.6,294.0,95.0,0.4,0.4,61.0,0.8517595,30.6,95.0
3098,216,68,104,27338.79,8.827,22,30,62.0,589,37.76,31.8,31.5,285.0,89.0,0.4,0.4,62.0,0.8520366,31.5,89.0
3099,216,67,104,27347.62,8.827,22,31,62.0,586:586,37.76,31.8,31.5,285.0,89.0,0.4,0.4,62.0,0.85231364,31.5,89.0
3100,215,67,103,27356.44,8.827,22,31,62.0,582:589:578,37.76,31.8,32.2,255.0,80.0,0.4,0.4,62.0,0.85259074,32.2,80.0
3101,215,66,103,27365.27,8.827,22,31,62.0,574,37.76,31.8,32.2,276.0,92.0,0.4,0.4,62.0,0.85286784,32.2,92.0
3102,216,66,104,27374.11,8.827,22,31,61.0,569:574,37.76,31.8,32.2,262.0,91.0,0.4,0.4,61.0,0.85314494,32.2,91.0
3103,221,68,104,27382.93,8.827,22,31,62.0,565:565,37.76,31.8,32.2,281.0,100.0,0.4,0.4,62.0,0.853422,32.2,100.0
3104,222,68,105,27391.75,8.827,22,31,62.0,565,37.76,31.8,31.7,333.0,110.0,0.4,0.4,62.0,0.8536991,31.7,110.0
3105,218,72,105,27400.58,8.827,22,29,62.0,565:565,37.76,31.8,31.7,387.0,129.0,0.4,0.4,62.0,0.8539762,31.7,129.0
3106,216,76,105,27409.4,8.827,22,27,62.0,569:574,37.76,31.8,31.7,390.0,109.0,0.4,0.4,62.0,0.85425323,31.7,109.0
3107,216,75,105,27418.23,8.827,22,28,61.0,565:569,37.76,31.8,31.7,390.0,109.0,0.4,0.4,61.0,0.85453033,31.7,109.0
3108,216,75,105,27427.06,8.827,22,28,61.0,565,37.76,31.8,31.3,323.0,92.0,0.4,0.4,61.0,0.85480744,31.3,92.0
3109,216,75,106,27435.88,8.827,22,28,61.0,564:559,37.76,31.8,32.9,210.0,62.0,0.4,0.4,61.0,0.85508454,32.9,62.0
3110,216,75,106,27444.71,8.827,22,28,61.0,563:555,37.76,31.8,34.3,224.0,90.0,0.4,0.4,61.0,0.8553616,34.3,90.0
3111,217,74,106,27453.53,8.827,22,28,62.0,550,37.76,31.8,34.3,184.0,91.0,0.4,0.4,62.0,0.8556387,34.3,91.0
3112,217,75,107,27462.36,8.827,22,28,62.0,1111,37.76,31.8,34.3,184.0,91.0,0.4,0.4,62.0,0.8559158,34.3,91.0
3113,215,75,107,27471.19,8.827,22,27,62.0,555:559,37.76,31.8,41.3,232.0,128.0,0.4,0.4,62.0,0.8561928,41.3,128.0
3114,216,75,107,27480.01,8.827,22,28,62.0,1101,37.76,31.8,41.3,232.0,128.0,0.4,0.4,62.0,0.8564699,41.3,128.0
3115,216,75,108,27488.84,8.827,22,28,61.0,550:550,37.76,31.75,41.3,286.0,122.0,0.4,0.4,61.0,0.85674703,41.3,122.0
3116,215,75,108,27497.67,8.827,22,27,61.0,1093,37.76,31.8,41.3,286.0,122.0,0.4,0.4,61.0,0.85702413,41.3,122.0
3117,215,74,108,27506.49,8.827,22,28,61.0,546,37.76,31.8,41.0,271.0,99.0,0.4,0.4,61.0,0.8573012,41.0,99.0
3118,218,74,109,27515.32,8.827,22,28,61.0,538:558:546,37.76,31.8,41.0,240.0,64.0,0.4,0.4,61.0,0.8575783,41.0,64.0
3119,221,75,109,27524.14,8.827,22,28,61.0,555,37.76,31.8,36.1,257.0,64.0,0.4,0.4,61.0,0.8578554,36.1,64.0
3120,219,75,109,27533.0,8.827,22,28,61.0,1093,37.76,31.8,36.1,257.0,64.0,0.4,0.4,61.0,0.8581324,36.1,64.0
3121,219,82,109,27541.8,8.827,22,26,61.0,472:662,37.76,31.8,36.1,257.0,64.0,0.4,0.4,61.0,0.8584095,36.1,64.0
3122,217,82,109,27550.63,8.827,22,25,61.0,535:550,37.76,31.8,27.8,360.0,94.0,0.4,0.4,61.0,0.8586866,27.8,94.0
3123,217,87,109,27559.45,8.827,22,24,61.0,559:550,37.76,31.8,27.8,360.0,94.0,0.4,0.4,61.0,0.8589637,27.8,94.0
3124,217,89,109,27568.28,8.827,22,23,61.0,563,37.76,31.8,25.6,325.0,82.0,0.4,0.4,61.0,0.8592408,25.6,82.0
3125,217,91,108,27577.15,8.827,22,23,61.0,558:555,37.76,31.8,25.6,325.0,82.0,0.4,0.4,61.0,0.8595179,25.6,82.0
3126,217,92,108,27585.93,8.827,22,23,61.0,555,37.76,31.8,25.6,292.0,84.0,0.4,0.4,61.0,0.859795,25.6,84.0
3127,216,93,108,27594.76,8.827,22,22,60.0,555:555:559,37.76,31.75,25.6,216.0,69.0,0.4,0.4,60.0,0.860072,25.6,69.0
3128,216,93,108,27603.59,8.827,22,22,60.0,550,37.76,31.75,28.2,220.0,70.0,0.4,0.4,60.0,0.8603491,28.2,70.0
3129,216,93,108,27612.41,8.827,22,22,60.0,559:555,37.76,31.8,28.2,228.0,81.0,0.4,0.4,60.0,0.8606262,28.2,81.0
3130,216,93,108,27621.24,8.827,22,22,60.0,565:559,37.76,31.8,28.5,230.0,75.0,0.4,0.4,60.0,0.8609033,28.5,75.0
3131,216,92,108,27630.06,8.827,22,22,60.0,559,37.76,31.8,28.5,231.0,69.0,0.4,0.4,60.0,0.86118037,28.5,69.0
3132,217,93,108,27638.89,8.827,22,22,60.0,559:563,37.76,31.8,28.7,212.0,61.0,0.4,0.4,60.0,0.86145747,28.7,61.0
3133,216,94,108,27647.72,8.827,22,22,60.0,559:555:563,37.76,31.8,32.7,192.0,60.0,0.4,0.4,60.0,0.86173457,32.7,60.0
3134,216,94,108,27656.54,8.827,22,22,60.0,554,37.76,31.8,32.7,192.0,60.0,0.4,0.4,60.0,0.8620116,32.7,60.0
3135,216,94,108,27665.37,8.827,22,22,60.0,555:546,37.76,31.8,32.7,172.0,58.0,0.4,0.4,60.0,0.8622887,32.7,58.0
3136,215,93,109,27674.43,8.827,22,22,60.0,542:538,37.76,31.8,32.7,172.0,58.0,0.4,0.4,60.0,0.8625658,32.7,58.0
3137,215,94,109,27683.02,8.827,22,22,60.0,542:550,37.76,31.8,33.4,121.0,50.0,0.4,0.4,60.0,0.8628429,33.4,50.0
3138,216,93,109,27691.85,8.827,22,22,60.0,542,37.76,31.8,33.4,73.0,30.0,0.4,0.4,60.0,0.86311996,33.4,30.0
