time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,left_right_balance,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
1277,183,74,110,11223.21,8.827,21,24,52,550:555,37.6,31.9,26.9,303.0,76.0,0.0,0.0,0.19872476,26.9,76.0
1278,268,75,110,11232.03,8.827,21,34,55,546:546,37.6,31.85,26.9,331.0,91.0,0.0,0.0,0.19899043,26.9,91.0
1279,178,76,112,11240.84,8.827,21,22,55,550:542,37.6,31.85,25.1,287.0,67.0,0.0,0.0,0.19899043,25.1,67.0
1280,205,73,112,11249.66,8.827,21,27,55,546:542,37.6,31.85,25.1,287.0,67.0,0.0,0.0,0.1992561,25.1,67.0
1281,200,72,111,11258.49,8.827,21,27,52,542:538,37.6,31.85,26.4,248.0,67.0,0.0,0.0,0.19952178,26.4,67.0
1282,244,74,111,11267.32,8.827,21,31,52,542,37.6,31.9,26.4,179.0,55.0,0.0,0.0,0.19978745,26.4,55.0
1283,189,74,111,11276.14,8.827,21,24,50,542:537,37.6,31.9,29.1,200.0,62.0,0.0,0.0,0.19978745,29.1,62.0
1284,184,73,111,11284.97,8.827,21,24,50,538:542,37.6,31.85,29.1,208.0,72.0,0.0,0.0,0.19978745,29.1,72.0
1285,211,72,111,11293.8,8.827,21,28,51,546:538,37.6,31.85,28.9,221.0,74.0,0.0,0.0,0.20005314,28.9,74.0
1286,215,73,111,11302.63,8.827,21,28,52,546:546,37.6,31.85,28.9,247.0,78.0,0.0,0.0,0.20031881,28.9,78.0
1287,211,73,110,11311.45,8.827,21,28,50,542:550,37.6,31.85,30.9,225.0,70.0,0.0,0.0,0.20058449,30.9,70.0
1288,197,72,110,11320.28,8.827,21,26,49,546:542,37.6,31.85,33.3,204.0,66.0,0.0,0.0,0.20058449,33.3,66.0
1289,259,74,110,11329.1,8.827,21,33,53,546,37.6,31.85,33.3,204.0,66.0,0.0,0.0,0.20085016,33.3,66.0
1290,179,75,110,11337.93,8.827,21,23,49,541:546,37.6,31.85,33.0,205.0,70.0,0.0,0.0,0.20085016,33.0,70.0
1291,209,74,110,11346.76,8.827,21,27,49,538:550,37.6,31.85,33.0,205.0,70.0,0.0,0.0,0.20111583,33.0,70.0
1292,213,74,110,11355.58,8.827,21,27,50,546:546,37.61,31.85,32.7,233.0,79.0,0.0,0.0,0.2013815,32.7,79.0
1293,216,75,110,11364.41,8.827,21,28,50,541:546,37.61,31.85,32.7,260.0,86.0,0.0,0.0,0.20164718,32.7,86.0
1294,200,75,110,11373.24,8.827,21,25,47,542:542,37.61,31.85,31.9,248.0,79.0,0.0,0.0,0.20191287,31.9,79.0
1295,195,74,110,11382.07,8.827,21,25,48,542,37.61,31.85,31.9,246.0,74.0,0.0,0.0,0.20191287,31.9,74.0
1296,251,76,110,11390.9,8.827,21,32,54,546:550,37.61,31.85,31.9,246.0,74.0,0.0,0.0,0.20217854,31.9,74.0
1297,222,79,110,11399.72,8.827,21,27,48,542:546,37.61,31.85,31.7,249.0,66.0,0.0,0.0,0.20244421,31.7,66.0
1298,178,78,110,11408.55,8.827,21,22,49,542:538,37.61,31.85,30.2,189.0,51.0,0.0,0.0,0.20244421,30.2,51.0
1299,184,76,111,11417.41,8.827,21,23,49,542:533,37.61,31.85,30.2,183.0,65.0,0.0,0.0,0.20244421,30.2,65.0
1300,199,75,111,11426.2,8.827,21,25,51,538:533,37.61,31.8,30.2,183.0,65.0,0.0,0.0,0.20270988,30.2,65.0
1301,199,74,111,11435.03,8.827,21,26,50,538,37.61,31.85,30.2,183.0,65.0,0.0,0.0,0.20297556,30.2,65.0
1302,198,74,111,11443.86,8.827,21,26,50,535:538:533,37.61,31.85,31.4,160.0,66.0,0.0,0.0,0.20297556,31.4,66.0
1303,201,73,111,11452.68,8.827,21,26,51,535,37.61,31.85,31.4,205.0,88.0,0.0,0.0,0.20324123,31.4,88.0
1304,249,74,111,11461.51,8.827,21,32,50,538:538,37.61,31.8,30.1,241.0,70.0,0.0,0.0,0.2035069,30.1,70.0
1305,215,78,111,11470.35,8.827,21,26,50,538:542,37.61,31.85,30.1,241.0,70.0,0.0,0.0,0.20377259,30.1,70.0
1306,195,78,111,11479.16,8.827,21,24,48,541:546,37.61,31.85,30.1,227.0,63.0,0.0,0.0,0.20377259,30.1,63.0
1307,167,76,111,11487.99,8.827,21,21,48,1090,37.61,31.85,30.1,238.0,60.0,0.0,0.0,0.20377259,30.1,60.0
1308,215,75,111,11496.79,8.799,21,27,48,550,37.61,31.8,30.1,238.0,60.0,0.0,0.0,0.20403826,30.1,60.0
1309,193,75,111,11505.59,8.799,21,25,47,546,37.61,31.8,28.3,201.0,52.0,0.0,0.0,0.20403826,28.3,52.0
1310,194,73,108,11514.42,8.827,21,25,51,711:550,37.61,31.8,28.1,202.0,57.0,0.0,0.0,0.20403826,28.1,57.0
1311,196,72,109,11523.24,8.827,21,26,51,542:550,37.61,31.85,28.1,204.0,61.0,0.0,0.0,0.20403826,28.1,61.0
1312,238,75,109,11532.07,8.827,21,30,51,546:546,37.61,31.8,28.1,204.0,64.0,0.0,0.0,0.20430394,28.1,64.0
1313,227,76,109,11540.91,8.827,21,29,45,542,37.61,31.8,28.1,204.0,64.0,0.0,0.0,0.20456961,28.1,64.0
1314,211,77,109,11549.72,8.827,21,26,45,542:538,37.61,31.8,29.7,197.0,64.0,0.0,0.0,0.20483528,29.7,64.0
1315,192,77,110,11558.55,8.827,21,24,55,538:535,37.61,31.8,32.5,216.0,77.0,0.0,0.0,0.20483528,32.5,77.0
1316,201,76,110,11567.39,8.827,21,25,49,533:542,37.61,31.8,32.5,216.0,77.0,0.0,0.0,0.20510095,32.5,77.0
1317,193,75,110,11576.21,8.827,21,25,50,538:542,37.61,31.8,32.5,223.0,81.0,0.0,0.0,0.20510095,32.5,81.0
1318,188,74,110,11585.03,8.827,21,24,49,546:542,37.61,31.8,32.5,256.0,84.0,0.0,0.0,0.20510095,32.5,84.0
1319,231,75,110,11593.86,8.827,21,29,54,541:546,37.61,31.8,32.5,292.0,99.0,0.0,0.0,0.20536663,32.5,99.0
1320,197,75,110,11602.69,8.827,21,25,45,546:542,37.61,31.8,30.8,269.0,74.0,0.0,0.0,0.20536663,30.8,74.0
1321,197,75,110,11611.5,8.808,21,25,45,550,37.61,31.8,30.8,269.0,74.0,0.0,0.0,0.20536663,30.8,74.0
1322,192,75,110,11620.32,8.827,21,24,51,542:546,37.61,31.8,30.5,233.0,67.0,0.0,0.0,0.20536663,30.5,67.0
1323,197,73,110,11629.15,8.827,21,26,51,546:538,37.61,31.8,33.4,173.0,55.0,0.0,0.0,0.20536663,33.4,55.0
1324,212,73,110,11637.98,8.827,21,28,49,546:542,37.61,31.8,33.4,173.0,55.0,0.0,0.0,0.2056323,33.4,55.0
1325,248,74,110,11646.81,8.827,21,32,49,538:537,37.62,31.8,33.4,147.0,56.0,0.0,0.0,0.20589799,33.4,56.0
1326,241,78,111,11655.63,8.827,21,30,54,535,37.62,31.8,37.1,181.0,70.0,0.0,0.0,0.20616366,37.1,70.0
1327,180,77,111,11664.46,8.827,21,22,48,538:542,37.62,31.8,37.1,188.0,75.0,0.0,0.0,0.20616366,37.1,75.0
1328,173,75,111,11673.29,8.827,21,22,48,542:546,37.62,31.8,37.1,210.0,85.0,0.0,0.0,0.20616366,37.1,85.0
1329,188,72,110,11682.12,8.827,21,25,47,550:546,37.62,31.8,37.1,260.0,86.0,0.0,0.0,0.20616366,37.1,86.0
1330,182,71,110,11690.94,8.827,21,24,49,546:555,37.62,31.8,37.1,323.0,101.0,0.0,0.0,0.20616366,37.1,101.0
1331,249,71,110,11699.77,8.827,21,33,49,550,37.62,31.8,34.8,247.0,62.0,0.0,0.0,0.20642933,34.8,62.0
1332,206,71,110,11708.6,8.827,21,28,49,550:550:550,37.62,31.8,34.8,247.0,62.0,0.0,0.0,0.206695,34.8,62.0
1333,206,74,110,11717.43,8.827,21,27,55,550:546,37.62,31.8,34.4,254.0,75.0,0.0,0.0,0.20696068,34.4,75.0
1334,215,73,110,11726.26,8.827,21,28,56,550,37.62,31.8,34.4,201.0,68.0,0.0,0.0,0.20722635,34.4,68.0
1335,297,76,110,11735.08,8.827,21,37,56,541:542,37.62,31.8,31.3,234.0,75.0,0.0,0.0,0.20722635,31.3,75.0
1336,189,79,110,11743.9,8.827,21,23,47,550:542,37.62,31.8,31.3,285.0,96.0,0.0,0.0,0.20722635,31.3,96.0
1337,164,77,109,11752.73,8.827,21,20,47,550:555,37.62,31.8,31.3,285.0,96.0,0.0,0.0,0.20722635,31.3,96.0
1338,182,74,109,11761.56,8.827,21,23,46,554,37.62,31.8,27.0,326.0,82.0,0.0,0.0,0.20722635,27.0,82.0
1339,197,74,109,11770.38,8.827,21,25,46,555,37.62,31.8,27.0,326.0,82.0,0.0,0.0,0.20722635,27.0,82.0
1340,191,73,107,11779.21,8.827,21,25,57,737:563,37.62,31.8,27.4,265.0,60.0,0.0,0.0,0.20722635,27.4,60.0
1341,212,73,107,11788.04,8.827,21,28,53,563:561,37.62,31.8,31.1,243.0,65.0,0.0,0.0,0.20749202,31.1,65.0
1342,192,73,107,11796.87,8.827,21,25,48,559:563,37.62,31.8,31.1,243.0,65.0,0.0,0.0,0.20749202,31.1,65.0
1343,192,73,107,11805.7,8.827,21,25,48,555,37.62,31.8,30.2,212.0,70.0,0.0,0.0,0.20749202,30.2,70.0
1344,255,73,107,11814.52,8.827,21,33,48,559:559,37.62,31.8,30.2,212.0,70.0,0.0,0.0,0.20775771,30.2,70.0
1345,206,76,107,11823.35,8.827,21,26,53,558:555,37.62,31.8,30.2,229.0,83.0,0.0,0.0,0.20802338,30.2,83.0
1346,171,73,107,11832.17,8.827,21,22,46,555:555,37.63,31.8,28.4,269.0,80.0,0.0,0.0,0.20802338,28.4,80.0
1347,201,72,108,11841.0,8.827,21,27,51,555,37.63,31.8,28.4,269.0,80.0,0.0,0.0,0.20828906,28.4,80.0
1348,205,72,108,11849.83,8.827,21,27,58,559:550,37.63,31.8,28.6,240.0,60.0,0.0,0.0,0.20855473,28.6,60.0
1349,205,72,108,11858.66,8.827,21,27,50,555:555,37.63,31.8,32.5,231.0,66.0,0.0,0.0,0.2088204,32.5,66.0
1350,230,73,108,11867.48,8.827,21,30,46,550:555,37.63,31.8,32.5,231.0,66.0,0.0,0.0,0.20908608,32.5,66.0
1351,208,74,108,11876.31,8.827,21,27,46,550:550,37.63,31.8,31.6,213.0,70.0,0.0,0.0,0.20935175,31.6,70.0
1352,226,73,108,11885.15,8.827,21,30,56,550:546,37.63,31.8,31.6,213.0,70.0,0.0,0.0,0.20961742,31.6,70.0
1353,198,76,108,11893.96,8.827,21,25,51,550:555,37.63,31.8,31.6,221.0,80.0,0.0,0.0,0.20961742,31.6,80.0
1354,177,74,109,11902.8,8.827,21,23,51,546,37.63,31.8,28.3,244.0,73.0,0.0,0.0,0.20961742,28.3,73.0
1355,180,72,109,11911.62,8.827,21,24,50,546:555,37.63,31.8,28.3,244.0,73.0,0.0,0.0,0.20961742,28.3,73.0
1356,219,72,109,11920.45,8.827,21,29,49,550:546,37.63,31.8,28.3,229.0,57.0,0.0,0.0,0.20988311,28.3,57.0
1357,204,73,109,11929.28,8.827,21,27,55,546,37.63,31.8,28.3,229.0,57.0,0.0,0.0,0.21014878,28.3,57.0
1358,214,72,109,11938.11,8.827,21,28,55,541:546:546,37.63,31.8,32.2,241.0,70.0,0.0,0.0,0.21041445,32.2,70.0
1359,220,74,109,11946.93,8.827,21,28,50,555,37.63,31.8,32.2,232.0,73.0,0.0,0.0,0.21068013,32.2,73.0
1360,220,76,109,11955.76,8.827,21,28,56,555:559,37.63,31.8,32.2,232.0,73.0,0.0,0.0,0.2109458,32.2,73.0
1361,194,75,109,11964.58,8.827,21,25,50,561:555,37.63,31.8,28.2,310.0,90.0,0.0,0.0,0.2109458,28.2,90.0
1362,202,75,108,11973.41,8.827,21,26,51,559,37.63,31.8,28.2,310.0,90.0,0.0,0.0,0.21121147,28.2,90.0
1363,202,74,108,11982.24,8.827,21,26,57,555:555,37.63,31.8,24.5,232.0,54.0,0.0,0.0,0.21147715,24.5,54.0
1364,184,72,109,11991.07,8.827,21,24,57,550:546,37.63,31.8,28.3,210.0,61.0,0.0,0.0,0.21147715,28.3,61.0
1365,250,73,109,11999.89,8.827,21,33,56,550:550,37.63,31.8,28.3,210.0,61.0,0.0,0.0,0.21174283,28.3,61.0
1366,207,75,109,12008.72,8.827,21,26,56,546:546,37.63,31.8,33.0,151.0,57.0,0.0,0.0,0.2120085,33.0,57.0
1367,215,74,109,12017.55,8.827,21,28,56,546:546,37.63,31.8,33.0,151.0,57.0,0.0,0.0,0.21227418,33.0,57.0
1368,211,75,109,12026.37,8.827,21,27,53,542:546,37.63,31.8,31.4,194.0,73.0,0.0,0.0,0.21253985,31.4,73.0
1369,231,76,109,12035.21,8.827,21,29,53,512:582,37.63,31.8,31.4,207.0,72.0,0.0,0.0,0.21280552,31.4,72.0
1370,190,75,110,12044.03,8.827,21,24,53,542,37.63,31.8,31.8,218.0,68.0,0.0,0.0,0.21280552,31.8,68.0
1371,200,74,110,12052.85,8.827,21,26,53,541:546,37.63,31.8,31.8,238.0,68.0,0.0,0.0,0.2130712,31.8,68.0
1372,219,75,110,12061.68,8.827,21,28,49,546:542,37.63,31.8,33.9,212.0,62.0,0.0,0.0,0.21333687,33.9,62.0
1373,197,75,110,12070.53,8.845,21,25,54,538:542,37.63,31.8,33.9,200.0,55.0,0.0,0.0,0.21333687,33.9,55.0
1374,207,74,110,12079.36,8.827,21,27,49,537:542,37.63,31.8,31.7,186.0,54.0,0.0,0.0,0.21360256,31.7,54.0
1375,213,75,111,12088.18,8.827,21,27,49,538:535,37.63,31.8,31.7,167.0,55.0,0.0,0.0,0.21386823,31.7,55.0
1376,176,74,111,12097.03,8.827,21,23,53,538,37.63,31.8,31.7,167.0,55.0,0.0,0.0,0.21386823,31.7,55.0
1377,204,73,111,12105.85,8.827,21,27,49,531:533,37.63,31.8,33.0,181.0,67.0,0.0,0.0,0.2141339,33.0,67.0
1378,229,73,111,12114.66,8.827,21,30,52,535:542,37.63,31.8,33.0,181.0,67.0,0.0,0.0,0.21439958,33.0,67.0
1379,212,73,111,12123.49,8.827,21,28,56,542:542,37.63,31.85,33.0,192.0,75.0,0.0,0.0,0.21466525,33.0,75.0
1380,212,76,111,12132.32,8.827,21,27,50,546:541,37.63,31.8,33.0,275.0,84.0,0.0,0.0,0.21493092,33.0,84.0
1381,192,74,111,12141.17,8.827,21,25,54,538:550,37.63,31.8,33.0,275.0,84.0,0.0,0.0,0.21493092,33.0,84.0
1382,202,72,110,12149.97,8.827,21,27,54,546:546,37.63,31.85,30.6,307.0,71.0,0.0,0.0,0.2151966,30.6,71.0
1383,292,76,110,12158.8,8.827,21,37,49,546:550,37.63,31.8,30.6,307.0,71.0,0.0,0.0,0.2151966,30.6,71.0
1384,193,77,110,12167.62,8.827,21,24,47,546,37.63,31.8,29.6,262.0,63.0,0.0,0.0,0.2151966,29.6,63.0
1385,170,75,110,12176.46,8.827,21,22,47,546:542,37.64,31.8,29.6,219.0,53.0,0.0,0.0,0.2151966,29.6,53.0
1386,222,75,110,12185.28,8.827,21,28,52,542:538,37.64,31.8,30.5,207.0,59.0,0.0,0.0,0.21546227,30.5,59.0
1387,222,73,110,12194.11,8.827,21,29,50,537:542,37.64,31.8,30.5,177.0,60.0,0.0,0.0,0.21572796,30.5,60.0
1388,220,75,111,12202.93,8.827,21,28,50,538:535,37.64,31.8,28.3,179.0,59.0,0.0,0.0,0.21599363,28.3,59.0
1389,189,74,111,12211.76,8.827,21,24,50,535,37.64,31.8,28.3,183.0,64.0,0.0,0.0,0.21599363,28.3,64.0
1390,232,74,111,12220.59,8.827,21,30,50,538:537,37.64,31.8,29.7,187.0,61.0,0.0,0.0,0.2162593,29.7,61.0
1391,197,75,111,12229.41,8.827,21,25,55,538:538,37.64,31.8,29.7,189.0,57.0,0.0,0.0,0.2162593,29.7,57.0
1392,198,73,111,12238.24,8.827,21,26,47,538:542,37.64,31.8,31.4,188.0,58.0,0.0,0.0,0.2162593,31.4,58.0
1393,218,73,111,12247.07,8.827,21,29,47,546:537,37.64,31.8,31.4,190.0,59.0,0.0,0.0,0.21652497,31.4,59.0
1394,241,75,111,12255.9,8.827,21,31,49,550,37.64,31.8,31.4,190.0,59.0,0.0,0.0,0.21679065,31.4,59.0
1395,198,75,111,12264.72,8.827,21,25,46,538:546,37.64,31.8,31.2,247.0,67.0,0.0,0.0,0.21679065,31.2,67.0
1396,192,73,111,12273.56,8.827,21,25,46,542:538,37.64,31.85,30.7,211.0,59.0,0.0,0.0,0.21679065,30.7,59.0
1397,218,73,111,12282.38,8.827,21,29,46,541:538,37.64,31.85,30.7,224.0,58.0,0.0,0.0,0.21705632,30.7,58.0
1398,215,76,111,12291.21,8.827,21,27,46,542:542,37.64,31.8,31.2,214.0,65.0,0.0,0.0,0.21732199,31.2,65.0
1399,203,75,111,12300.03,8.827,21,26,51,538:542,37.64,31.85,31.2,214.0,65.0,0.0,0.0,0.21758768,31.2,65.0
1400,208,73,111,12308.86,8.827,21,27,47,537:531,37.64,31.8,30.8,182.0,60.0,0.0,0.0,0.21785335,30.8,60.0
1401,213,74,111,12317.69,8.827,21,27,51,542:542,37.64,31.8,30.8,203.0,69.0,0.0,0.0,0.21811903,30.8,69.0
1402,207,74,111,12326.51,8.827,21,27,44,542,37.64,31.8,30.8,203.0,69.0,0.0,0.0,0.2183847,30.8,69.0
1403,236,74,111,12335.34,8.827,21,30,47,1093,37.64,31.8,30.8,212.0,58.0,0.0,0.0,0.21865037,30.8,58.0
1404,208,76,111,12344.17,8.827,21,26,47,535:542,37.64,31.85,27.5,276.0,60.0,0.0,0.0,0.21891604,27.5,60.0
1405,218,76,111,12353.0,8.827,21,27,54,535:535,37.64,31.85,27.5,340.0,61.0,0.0,0.0,0.21918172,27.5,61.0
1406,216,78,111,12361.82,8.827,21,26,49,535:529,37.64,31.85,27.5,340.0,61.0,0.0,0.0,0.21944739,27.5,61.0
1407,241,79,111,12370.66,8.827,21,29,42,538:538,37.64,31.85,25.7,361.0,61.0,0.0,0.0,0.21971308,25.7,61.0
1408,168,78,111,12379.48,8.827,21,21,42,538:538,37.64,31.85,25.7,361.0,61.0,0.0,0.0,0.21971308,25.7,61.0
1409,187,75,111,12388.3,8.827,21,24,49,542,37.64,31.85,25.7,381.0,60.0,0.0,0.0,0.21971308,25.7,60.0
1410,187,73,111,12397.13,8.827,21,24,47,537:538,37.64,31.85,23.8,344.0,70.0,0.0,0.0,0.21971308,23.8,70.0
1411,184,72,111,12405.96,8.827,21,24,49,542:542,37.64,31.8,23.8,344.0,70.0,0.0,0.0,0.21971308,23.8,70.0
1412,205,72,111,12414.78,8.827,21,27,49,542,37.64,31.85,23.2,246.0,64.0,0.0,0.0,0.21997875,23.2,64.0
1413,267,75,111,12423.61,8.827,21,34,49,542:541:538,37.64,31.85,23.2,218.0,61.0,0.0,0.0,0.22024442,23.2,61.0
1414,204,79,111,12432.44,8.827,21,25,43,542:542,37.64,31.85,23.2,218.0,61.0,0.0,0.0,0.2205101,23.2,61.0
1415,162,77,111,12441.27,8.827,21,20,49,538:546,37.64,31.85,28.9,178.0,59.0,0.0,0.0,0.2205101,28.9,59.0
1416,185,74,111,12450.09,8.827,21,24,49,546,37.64,31.85,28.9,178.0,59.0,0.0,0.0,0.2205101,28.9,59.0
1417,267,74,110,12458.93,8.827,21,34,59,542:555,37.64,31.85,32.3,172.0,63.0,0.0,0.0,0.22077577,32.3,63.0
1418,231,77,110,12467.75,8.827,21,29,26,550:550,37.64,31.85,36.0,174.0,65.0,0.0,0.0,0.22104144,36.0,65.0
1419,200,77,110,12476.57,8.827,21,25,26,550:550,37.64,31.85,36.0,174.0,65.0,0.0,0.0,0.22130711,36.0,65.0
1420,187,76,109,12485.44,8.827,21,23,49,550:555,37.64,31.8,37.2,187.0,71.0,0.0,0.0,0.22130711,37.2,71.0
1421,186,73,109,12494.23,8.827,21,24,47,550,37.64,31.85,37.2,187.0,71.0,0.0,0.0,0.22130711,37.2,71.0
1422,179,72,109,12503.07,8.827,21,24,60,550:550,37.64,31.85,37.2,206.0,76.0,0.0,0.0,0.22130711,37.2,76.0
1423,243,72,109,12511.88,8.827,21,32,50,550:555,37.64,31.85,37.2,225.0,82.0,0.0,0.0,0.2215728,37.2,82.0
1424,214,74,109,12520.71,8.827,21,28,53,546:550,37.64,31.85,35.3,229.0,75.0,0.0,0.0,0.22183847,35.3,75.0
1425,197,74,109,12529.54,8.827,21,25,55,550,37.64,31.85,35.6,228.0,72.0,0.0,0.0,0.22183847,35.6,72.0
1426,198,73,109,12538.36,8.827,21,26,55,550:546,37.64,31.85,35.6,228.0,72.0,0.0,0.0,0.22183847,35.6,72.0
1427,198,72,109,12547.2,8.827,21,26,53,550:550,37.64,31.85,33.7,237.0,74.0,0.0,0.0,0.22183847,33.7,74.0
1428,216,72,109,12556.02,8.827,21,29,52,578:538,37.64,31.85,33.7,237.0,74.0,0.0,0.0,0.22210415,33.7,74.0
1429,228,74,109,12564.85,8.827,21,29,44,554:559,37.64,31.85,33.7,237.0,81.0,0.0,0.0,0.22236982,33.7,81.0
1430,215,74,108,12573.67,8.827,21,28,54,559,37.64,31.85,30.3,263.0,82.0,0.0,0.0,0.2226355,30.3,82.0
1431,215,76,108,12582.5,8.827,21,27,50,559:559:559,37.64,31.85,30.3,284.0,82.0,0.0,0.0,0.22290117,30.3,82.0
1432,209,77,108,12591.33,8.827,21,26,56,554,37.64,31.85,28.7,346.0,94.0,0.0,0.0,0.22316684,28.7,94.0
1433,182,76,108,12600.16,8.827,21,23,56,563:555,37.64,31.85,28.7,346.0,94.0,0.0,0.0,0.22316684,28.7,94.0
1434,240,77,108,12608.98,8.827,21,30,56,559:559,37.64,31.85,31.3,279.0,79.0,0.0,0.0,0.22343253,31.3,79.0
1435,198,77,108,12617.81,8.827,21,25,56,550:550,37.64,31.85,31.3,242.0,78.0,0.0,0.0,0.22343253,31.3,78.0
1436,207,77,108,12626.64,8.827,21,26,49,550:542,37.64,31.85,31.3,242.0,78.0,0.0,0.0,0.2236982,31.3,78.0
1437,199,77,109,12635.46,8.827,21,25,52,542,37.64,31.85,33.1,185.0,68.0,0.0,0.0,0.22396387,33.1,68.0
1438,185,75,109,12644.29,8.827,21,24,56,542:538,37.64,31.85,36.1,190.0,70.0,0.0,0.0,0.22396387,36.1,70.0
1439,215,74,110,12653.12,8.827,21,28,48,533:531,37.65,31.85,36.1,205.0,77.0,0.0,0.0,0.22422954,36.1,77.0
1440,191,74,111,12661.94,8.827,21,25,54,531:527,37.65,31.85,36.9,186.0,69.0,0.0,0.0,0.22422954,36.9,69.0
1441,201,73,111,12670.77,8.827,21,26,53,527:535,37.65,31.85,36.9,186.0,69.0,0.0,0.0,0.22449522,36.9,69.0
1442,196,73,112,12679.63,8.827,21,26,53,529:535,37.65,31.85,36.9,178.0,65.0,0.0,0.0,0.22449522,36.9,65.0
1443,201,72,112,12688.45,8.827,21,27,53,538,37.65,31.85,36.9,248.0,63.0,0.0,0.0,0.22476089,36.9,63.0
1444,196,71,111,12697.29,8.827,21,26,52,542:538,37.65,31.85,36.9,248.0,63.0,0.0,0.0,0.22476089,36.9,63.0
1445,199,71,111,12706.12,8.827,21,27,55,546:546,37.65,31.85,32.5,278.0,61.0,0.0,0.0,0.22502656,32.5,61.0
1446,249,72,111,12714.94,8.827,21,33,53,546:550,37.65,31.85,32.5,278.0,61.0,0.0,0.0,0.22529224,32.5,61.0
1447,202,77,110,12723.77,8.827,21,25,49,555:542,37.65,31.85,32.5,257.0,67.0,0.0,0.0,0.22555792,32.5,67.0
1448,192,76,110,12732.6,8.827,21,24,49,546:546,37.65,31.85,32.5,213.0,65.0,0.0,0.0,0.22555792,32.5,65.0
1449,170,74,110,12741.42,8.827,21,22,49,546:538,37.65,31.85,31.4,232.0,73.0,0.0,0.0,0.22555792,31.4,73.0
1450,218,74,110,12750.25,8.827,21,28,54,546:546,37.65,31.85,31.4,243.0,85.0,0.0,0.0,0.2258236,31.4,85.0
1451,222,75,110,12759.08,8.827,21,28,51,538,37.65,31.85,28.3,242.0,78.0,0.0,0.0,0.22608927,28.3,78.0
1452,211,76,111,12767.91,8.827,21,27,52,541:535,37.65,31.85,28.3,256.0,78.0,0.0,0.0,0.22635494,28.3,78.0
1453,201,75,111,12776.73,8.827,21,26,47,538:535,37.65,31.85,30.8,259.0,80.0,0.0,0.0,0.22662061,30.8,80.0
1454,214,75,111,12785.56,8.827,21,27,51,538:535,37.65,31.85,30.8,253.0,75.0,0.0,0.0,0.22688629,30.8,75.0
1455,202,75,111,12794.38,8.827,21,26,51,541:538,37.65,31.85,30.8,253.0,75.0,0.0,0.0,0.22715196,30.8,75.0
1456,207,75,111,12803.21,8.827,21,26,57,538,37.65,31.85,30.8,320.0,90.0,0.0,0.0,0.22741765,30.8,90.0
1457,195,74,111,12812.03,8.827,21,25,45,535:531,37.65,31.85,30.1,242.0,69.0,0.0,0.0,0.22741765,30.1,69.0
1458,211,74,112,12820.86,8.827,21,27,53,538:529,37.65,31.85,30.1,211.0,73.0,0.0,0.0,0.22768332,30.1,73.0
1459,193,73,114,12829.69,8.827,21,25,55,535:535,37.65,31.85,30.1,211.0,73.0,0.0,0.0,0.22768332,30.1,73.0
1460,220,72,113,12838.51,8.827,21,29,59,531:535,37.65,31.85,33.6,196.0,69.0,0.0,0.0,0.227949,33.6,69.0
1461,251,75,113,12847.32,8.827,21,32,48,535:533,37.65,31.85,35.1,148.0,61.0,0.0,0.0,0.22821467,35.1,61.0
1462,226,76,113,12856.16,8.827,21,28,58,531:538,37.65,31.85,35.1,168.0,73.0,0.0,0.0,0.22848034,35.1,73.0
1463,223,77,113,12864.99,8.827,21,28,58,531,37.65,31.85,36.6,159.0,58.0,0.0,0.0,0.22874601,36.6,58.0
1464,188,78,113,12873.81,8.827,21,23,58,538:527,37.65,31.85,39.4,145.0,55.0,0.0,0.0,0.22874601,39.4,55.0
1465,183,76,113,12882.63,8.827,21,23,44,529:527:527,37.65,31.85,39.4,142.0,54.0,0.0,0.0,0.22874601,39.4,54.0
1466,205,75,113,12891.46,8.827,21,26,44,531,37.65,31.85,39.4,150.0,66.0,0.0,0.0,0.22901168,39.4,66.0
1467,226,75,113,12900.29,8.827,21,29,52,531:531,37.65,31.85,39.4,150.0,66.0,0.0,0.0,0.22927736,39.4,66.0
1468,208,75,113,12909.11,8.827,21,26,48,533:531,37.65,31.85,38.8,193.0,73.0,0.0,0.0,0.22954305,38.8,73.0
1469,220,76,113,12917.93,8.827,21,28,48,531:535,37.65,31.85,38.8,239.0,87.0,0.0,0.0,0.22980872,38.8,87.0
1470,186,76,113,12926.76,8.827,21,23,51,531:535,37.65,31.85,38.8,239.0,87.0,0.0,0.0,0.22980872,38.8,87.0
1471,198,74,113,12935.6,8.827,21,26,51,533:535,37.65,31.85,35.4,288.0,71.0,0.0,0.0,0.22980872,35.4,71.0
1472,194,74,113,12944.41,8.827,21,25,49,531,37.66,31.85,35.4,288.0,71.0,0.0,0.0,0.22980872,35.4,71.0
1473,217,73,113,12953.24,8.827,21,28,49,535:535,37.66,31.85,33.9,265.0,70.0,0.0,0.0,0.23007439,33.9,70.0
1474,267,76,113,12962.07,8.827,21,34,52,535:529,37.66,31.85,33.9,265.0,70.0,0.0,0.0,0.23034006,33.9,70.0
1475,180,76,112,12970.9,8.827,21,23,52,531:538,37.66,31.85,29.6,253.0,71.0,0.0,0.0,0.23034006,29.6,71.0
