time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,respiration,tidal_volume,tidal_volume_min,PercentageinZ2,TymeBreathRate,TymeVentilation
928,240,75,112,7874.73,9.464,17,31,58.5,37.23,24.56,298.3,73.15,0.11788321,24.56,73.15
929,240,75,112,7884.7,9.468,17,31,58.7,37.24,24.61,297.9,72.92,0.11824817,24.61,72.92
930,240,75,112,7895.04,9.469,17,31,58.7,37.24,24.65,297.5,72.69,0.11861314,24.65,72.69
931,240,75,112,7903.73,9.464,17,31,59.5,37.24,24.68,297.3,72.44,0.118978105,24.68,72.44
932,240,75,112,7913.68,9.468,17,31,58.5,37.24,24.71,297.0,72.19,0.119343065,24.71,72.19
933,240,76,113,7923.27,9.469,17,30,57.1,37.24,24.75,296.8,71.94,0.11970803,24.75,71.94
934,240,75,113,7932.53,9.464,17,31,56.8,37.24,24.82,297.2,71.99,0.12007299,24.82,71.99
935,240,75,113,7942.66,9.052,17,31,56.2,37.24,24.89,297.6,72.04,0.12043796,24.89,72.04
936,239,75,111,7950.71,9.325,17,30,55.9,37.24,24.99,297.5,71.9,0.12080292,24.99,71.9
937,240,75,110,7957.78,9.132,17,31,55.8,37.24,25.12,296.9,71.58,0.12116788,25.12,71.58
938,240,75,110,7967.45,9.384,17,31,56.3,37.24,25.25,297.0,71.93,0.12153285,25.25,71.93
939,240,75,109,7977.84,9.359,17,31,57.0,37.24,25.38,297.2,72.4,0.12189781,25.38,72.4
940,240,75,109,7986.53,8.932,17,31,57.4,37.24,25.51,299.3,73.06,0.122262776,25.51,73.06
941,240,75,110,7996.48,9.237,17,31,57.4,37.24,25.64,303.3,73.93,0.122627735,25.64,73.93
942,240,75,110,8004.05,9.102,17,31,57.5,37.24,25.7,304.7,74.04,0.1229927,25.7,74.04
943,240,75,110,8014.61,9.354,17,31,58.4,37.24,25.72,305.0,73.81,0.12335766,25.72,73.81
944,241,75,110,8023.79,9.464,17,31,58.4,37.24,25.74,305.3,73.57,0.12372263,25.74,73.57
945,241,76,110,8033.74,9.358,17,30,58.1,37.24,25.77,305.6,73.34,0.124087594,25.77,73.34
946,241,77,111,8042.42,8.932,17,30,57.2,37.24,25.81,306.1,73.42,0.12445255,25.81,73.42
947,239,76,111,8050.7,8.837,17,30,57.4,37.25,25.85,306.7,73.5,0.12481752,25.85,73.5
948,239,76,109,8060.66,9.348,17,30,56.7,37.25,25.77,306.5,73.6,0.12518248,25.77,73.6
949,240,76,109,8070.96,9.36,17,30,56.8,37.25,25.63,305.9,73.69,0.12554744,25.63,73.69
950,240,76,109,8079.67,8.933,17,30,57.0,37.25,25.5,301.3,72.88,0.12591241,25.5,72.88
951,239,75,109,8088.88,9.201,17,30,57.7,37.25,25.45,299.6,72.65,0.12627737,25.45,72.65
952,240,75,109,8098.11,9.435,17,31,58.7,37.25,25.45,300.0,72.84,0.12664233,25.45,72.84
953,241,75,109,8108.26,9.468,17,31,59.5,37.25,25.46,300.4,73.03,0.1270073,25.46,73.03
954,241,76,109,8116.95,9.464,17,30,59.0,37.25,25.4,301.1,73.29,0.12737226,25.4,73.29
955,240,76,110,8126.89,8.959,17,30,59.0,37.25,25.32,302.0,73.57,0.12773722,25.32,73.57
956,239,76,109,8135.58,9.081,17,30,59.2,37.25,25.21,302.5,73.6,0.12810218,25.21,73.6
957,239,75,109,8145.5,9.295,17,30,58.8,37.25,25.1,302.8,73.5,0.12846716,25.1,73.5
958,239,75,109,8152.53,8.93,17,30,57.5,37.25,24.99,303.2,73.39,0.12883212,24.99,73.39
959,239,74,108,8160.42,8.836,17,31,57.2,37.25,24.87,303.0,73.26,0.12919708,24.87,73.26
960,239,74,109,8169.61,9.201,17,31,57.1,37.25,24.75,302.2,73.08,0.12956205,24.75,73.08
961,241,75,109,8178.87,9.435,17,31,57.4,37.25,24.63,301.4,72.9,0.12992701,24.63,72.9
962,242,77,109,8190.68,9.466,17,30,57.9,37.25,24.48,300.4,72.83,0.13029197,24.48,72.83
963,242,78,110,8201.42,9.469,17,30,58.5,37.25,24.33,299.3,72.83,0.13065693,24.33,72.83
964,241,78,110,8210.1,9.464,17,30,59.7,37.25,24.22,299.3,72.89,0.1310219,24.22,72.89
965,240,78,110,8220.04,9.358,17,29,59.1,37.26,24.15,299.9,72.97,0.13138686,24.15,72.97
966,244,78,110,8228.12,9.428,17,30,58.3,37.26,24.08,300.5,73.06,0.13175182,24.08,73.06
967,254,78,110,8238.46,9.468,17,31,57.6,37.26,24.02,301.1,73.12,0.1321168,24.02,73.12
968,265,77,111,8247.36,9.464,17,33,57.5,37.26,23.98,301.1,73.0,0.13248175,23.98,73.0
969,268,76,111,8256.55,9.468,17,34,56.7,37.26,23.94,301.0,72.88,0.13284671,23.94,72.88
970,269,75,110,8267.44,9.469,17,34,56.8,37.26,23.89,300.7,72.67,0.13321167,23.89,72.67
971,270,75,109,8276.34,9.464,17,34,56.6,37.26,23.81,299.8,72.32,0.13357665,23.81,72.32
972,271,76,109,8286.29,9.468,17,34,57.1,37.26,23.73,298.9,71.97,0.13357665,23.73,71.97
973,270,75,109,8293.3,9.467,17,34,57.6,37.26,23.64,298.5,71.54,0.1339416,23.64,71.54
974,269,75,110,8302.85,9.469,17,34,58.1,37.26,23.55,298.7,71.04,0.13430656,23.55,71.04
975,270,75,110,8311.53,9.464,17,34,58.3,37.26,23.47,298.9,70.54,0.13467154,23.47,70.54
976,271,76,110,8321.48,9.468,17,34,56.9,37.26,23.36,301.0,71.25,0.13467154,23.36,71.25
977,271,77,111,8329.55,9.465,17,34,56.8,37.26,23.27,302.6,71.76,0.13467154,23.27,71.76
978,270,76,113,8339.89,9.468,17,34,56.6,37.26,23.21,303.3,71.89,0.1350365,23.21,71.89
979,270,76,114,8350.46,9.469,17,34,56.9,37.26,23.15,304.0,72.01,0.13540146,23.15,72.01
980,270,76,114,8359.11,9.464,17,34,56.0,37.26,23.09,304.7,72.13,0.13576642,23.09,72.13
981,271,77,116,8369.04,9.468,17,34,55.4,37.26,23.03,305.6,72.19,0.13576642,23.03,72.19
982,270,77,116,8377.15,9.465,17,33,55.0,37.26,22.98,306.5,72.24,0.13613139,22.98,72.24
983,269,76,113,8386.69,9.467,17,34,54.4,37.26,22.93,308.0,72.55,0.13649635,22.93,72.55
984,270,76,112,8397.04,9.469,17,34,53.9,37.26,22.87,310.2,73.16,0.13686131,22.87,73.16
985,270,76,111,8405.92,9.465,17,34,55.0,37.26,22.83,312.2,73.7,0.13722628,22.83,73.7
986,269,75,111,8415.67,9.467,17,34,54.7,37.26,22.87,313.6,73.88,0.13759124,22.87,73.88
987,269,75,111,8426.02,9.469,17,34,55.1,37.26,22.91,314.9,74.07,0.1379562,22.91,74.07
988,270,75,110,8434.37,9.465,17,34,55.1,37.26,22.94,315.5,74.3,0.13832116,22.94,74.3
989,270,75,111,8444.29,9.467,17,34,55.3,37.26,22.96,316.1,74.53,0.13868614,22.96,74.53
990,269,74,111,8454.96,9.469,17,35,55.5,37.26,22.98,316.6,74.72,0.1390511,22.98,74.72
991,269,74,112,8463.88,9.465,17,35,55.8,37.26,22.95,316.2,74.62,0.13941605,22.95,74.62
992,271,74,112,8473.64,9.467,17,35,54.8,37.26,22.93,315.8,74.52,0.13941605,22.93,74.52
993,271,75,111,8483.99,9.469,17,35,54.3,37.26,22.9,316.4,74.61,0.13941605,22.9,74.61
994,270,76,112,8492.87,9.465,17,34,54.4,37.26,22.86,318.1,74.96,0.13978103,22.86,74.96
995,269,75,111,8502.62,9.467,17,34,54.0,37.26,22.85,317.5,74.91,0.14014599,22.85,74.91
996,270,75,111,8512.97,9.469,17,34,54.5,37.26,22.84,316.7,74.82,0.14051095,22.84,74.82
997,271,76,111,8521.85,9.465,17,34,55.0,37.27,22.83,315.9,74.72,0.14051095,22.83,74.72
998,270,75,112,8528.26,9.465,17,34,54.3,37.27,22.82,315.2,74.71,0.1408759,22.82,74.71
999,269,74,112,8537.47,9.468,17,35,54.3,37.27,22.81,314.7,74.82,0.14124088,22.81,74.82
1000,269,74,112,8548.16,9.469,17,35,54.1,37.27,22.8,314.3,74.93,0.14160584,22.8,74.93
1001,269,73,111,8558.51,9.469,17,35,53.6,37.27,22.78,314.0,75.06,0.1419708,22.78,75.06
1002,270,73,112,8568.86,9.469,17,35,53.4,37.27,22.74,316.3,75.56,0.14233577,22.74,75.56
1003,270,73,111,8577.74,9.465,17,35,53.9,37.27,22.7,318.5,75.98,0.14270073,22.7,75.98
1004,270,73,111,8587.49,9.467,17,35,54.6,37.27,22.69,319.1,75.82,0.14306569,22.69,75.82
1005,272,75,111,8596.37,9.465,17,35,54.5,37.27,22.69,319.7,75.67,0.14306569,22.69,75.67
1006,273,77,111,8606.11,9.467,17,34,54.1,37.27,22.68,320.3,75.68,0.14306569,22.68,75.68
1007,271,77,112,8616.45,9.469,17,34,53.6,37.28,22.68,320.7,75.81,0.14306569,22.68,75.81
1008,268,76,112,8625.32,9.465,17,34,53.3,37.28,22.67,321.1,75.95,0.14343065,22.67,75.95
1009,268,74,112,8633.06,9.463,17,35,53.9,37.28,22.67,321.6,76.09,0.14379562,22.67,76.09
1010,270,74,113,8641.62,9.463,17,35,54.1,37.28,22.69,321.8,76.25,0.14416058,22.69,76.25
1011,270,74,113,8651.66,9.467,17,35,54.4,37.28,22.71,322.1,76.42,0.14452554,22.71,76.42
1012,269,73,112,8662.01,9.469,17,35,54.2,37.28,22.73,322.3,76.59,0.14489052,22.73,76.59
1013,269,73,114,8671.69,9.469,17,35,52.9,37.28,22.77,322.8,76.9,0.14525548,22.77,76.9
1014,271,73,114,8680.97,9.465,17,35,52.8,37.28,22.81,323.3,77.25,0.14525548,22.81,77.25
1015,271,75,114,8690.99,9.467,17,35,52.2,37.28,22.85,323.8,77.6,0.14525548,22.85,77.6
1016,272,76,116,8701.34,9.469,17,34,52.7,37.28,22.85,323.1,77.03,0.14525548,22.85,77.03
1017,272,75,116,8709.69,9.465,17,35,52.9,37.28,22.84,322.0,76.24,0.14525548,22.84,76.24
1018,269,75,116,8719.63,9.467,17,34,52.6,37.28,22.84,319.6,75.24,0.14562044,22.84,75.24
1019,270,76,115,8730.31,9.469,17,34,53.5,37.28,22.86,316.7,74.16,0.1459854,22.86,74.16
1020,271,77,113,8739.2,9.465,17,34,52.9,37.28,22.92,316.3,73.96,0.1459854,22.92,73.96
1021,271,77,112,8748.95,9.467,17,34,52.4,37.29,23.01,317.2,74.25,0.1459854,23.01,74.25
1022,269,76,112,8757.83,9.465,17,34,53.0,37.29,23.1,318.1,74.55,0.14635037,23.1,74.55
1023,269,76,112,8767.58,9.467,17,34,53.0,37.29,23.18,319.0,74.81,0.14671533,23.18,74.81
1024,271,77,114,8776.46,9.465,17,34,52.1,37.29,23.25,320.2,74.96,0.14671533,23.25,74.96
1025,273,78,114,8786.16,9.467,17,33,51.4,37.29,23.31,321.4,75.11,0.14671533,23.31,75.11
1026,271,79,114,8795.07,9.465,17,33,51.0,37.29,23.35,322.6,75.33,0.14671533,23.35,75.33
1027,269,79,114,8804.83,9.467,17,33,50.1,37.29,23.35,324.0,75.65,0.14708029,23.35,75.65
1028,268,78,114,8814.53,9.469,17,33,49.0,37.29,23.36,325.1,75.98,0.14744526,23.36,75.98
1029,269,76,114,8823.81,9.465,17,34,48.0,37.29,23.41,325.4,76.35,0.14781022,23.41,76.35
1030,270,76,115,8833.83,9.467,17,34,48.0,37.29,23.46,326.1,76.6,0.14817518,23.46,76.6
1031,270,76,116,8842.68,9.465,17,34,48.6,37.29,23.52,326.9,76.84,0.14854014,23.52,76.84
1032,269,75,117,8852.44,9.467,17,34,49.1,37.29,23.58,327.7,76.9,0.14890511,23.58,76.9
1033,270,75,118,8862.8,9.469,17,34,50.2,37.29,23.65,328.8,76.25,0.14927007,23.65,76.25
1034,270,76,119,8871.68,9.465,17,34,50.5,37.29,23.72,329.9,75.61,0.14963503,23.72,75.61
1035,270,76,118,8878.5,9.465,17,34,51.3,37.29,23.76,330.8,75.49,0.15,23.76,75.49
1036,269,75,119,8887.64,9.469,17,34,51.3,37.29,23.8,331.8,75.42,0.15036497,23.8,75.42
1037,269,75,118,8898.0,9.469,17,34,51.3,37.29,23.83,332.4,75.68,0.15072992,23.83,75.68
1038,270,76,117,8909.81,9.467,17,34,51.4,37.29,23.86,332.5,76.56,0.15109488,23.86,76.56
1039,271,77,117,8919.28,9.464,17,34,51.4,37.29,23.9,332.6,77.58,0.15109488,23.9,77.58
1040,271,78,116,8928.37,9.467,17,33,51.5,37.29,23.96,332.6,78.76,0.15109488,23.96,78.76
1041,268,77,116,8936.26,9.467,17,33,51.7,37.29,24.01,332.7,79.95,0.15145986,24.01,79.95
1042,267,76,117,8945.6,9.469,17,34,51.8,37.29,24.06,332.9,81.09,0.15182482,24.06,81.09
1043,269,75,117,8954.49,9.465,17,34,52.5,37.29,24.05,334.3,82.08,0.15218978,24.05,82.08
1044,270,75,117,8964.24,9.467,17,34,53.6,37.29,24.04,335.7,83.06,0.15255475,24.04,83.06
1045,270,75,117,8974.59,9.469,17,34,53.6,37.29,24.03,337.0,84.04,0.15291971,24.03,84.04
1046,270,76,118,8983.47,9.465,17,34,53.8,37.29,23.98,338.0,84.45,0.15328467,23.98,84.45
1047,271,77,120,8993.23,9.467,17,34,53.3,37.29,23.91,338.8,84.73,0.15328467,23.91,84.73
1048,271,77,119,9002.09,9.465,17,34,53.6,37.29,23.85,339.6,85.0,0.15328467,23.85,85.0
1049,269,76,119,9011.84,9.467,17,34,52.8,37.29,23.81,337.7,85.22,0.15364963,23.81,85.22
1050,269,76,120,9020.72,9.465,17,34,52.5,37.3,23.77,335.9,85.44,0.1540146,23.77,85.44
1051,270,76,119,9030.47,9.467,17,34,51.9,37.3,23.74,334.1,85.68,0.15437956,23.74,85.68
1052,270,77,120,9040.83,9.469,17,33,52.1,37.3,23.71,332.3,85.94,0.15474452,23.71,85.94
1053,269,76,119,9049.7,9.465,17,34,52.1,37.3,23.68,332.1,85.78,0.1551095,23.68,85.78
1054,269,76,119,9059.44,9.467,17,34,51.8,37.3,23.64,332.5,85.5,0.15547445,23.64,85.5
1055,270,76,119,9068.34,9.465,17,34,52.2,37.3,23.61,332.8,85.21,0.15583941,23.61,85.21
1056,271,77,120,9078.1,9.467,17,34,51.8,37.3,23.56,333.3,85.08,0.15583941,23.56,85.08
1057,271,78,120,9086.98,9.465,17,33,51.8,37.3,23.5,333.8,85.01,0.15583941,23.5,85.01
1058,271,78,119,9096.06,9.467,17,33,51.4,37.3,23.44,334.4,84.94,0.15583941,23.44,84.94
1059,270,78,118,9105.34,9.465,17,33,50.9,37.3,23.37,334.9,84.87,0.15620437,23.37,84.87
1060,270,78,118,9115.36,9.467,17,33,51.3,37.3,23.28,334.5,84.88,0.15656935,23.28,84.88
1061,270,77,119,9125.7,9.469,17,33,51.8,37.3,23.19,334.0,84.89,0.1569343,23.19,84.89
1062,269,76,119,9134.58,9.465,17,34,51.2,37.3,23.1,333.5,84.89,0.15729927,23.1,84.89
1063,269,75,119,9144.33,9.467,17,34,50.9,37.3,23.07,333.2,84.87,0.15766424,23.07,84.87
1064,270,74,120,9154.69,9.469,17,35,50.6,37.3,23.03,332.9,84.85,0.1580292,23.03,84.85
1065,268,74,119,9163.57,9.465,17,35,50.1,37.3,23.09,334.0,85.18,0.15839416,23.09,85.18
1066,270,74,120,9173.32,9.467,17,35,50.5,37.3,23.27,336.3,85.86,0.15875912,23.27,85.86
1067,271,75,120,9183.67,9.469,17,35,51.7,37.31,23.48,337.5,85.91,0.15875912,23.48,85.91
1068,270,75,120,9192.55,9.465,17,34,52.2,37.31,23.74,337.5,85.19,0.15912409,23.74,85.19
1069,270,75,120,9202.25,9.467,17,34,53.0,37.31,24.02,337.0,84.56,0.15948905,24.02,84.56
1070,270,75,119,9212.63,9.469,17,34,53.6,37.31,24.31,335.3,84.21,0.15985401,24.31,84.21
1071,270,75,119,9221.53,9.465,17,34,54.3,37.31,24.61,333.7,83.85,0.16021898,24.61,83.85
1072,270,75,118,9231.27,9.467,17,34,54.3,37.32,24.86,332.7,83.79,0.16058394,24.86,83.79
1073,271,75,119,9241.61,9.469,17,35,53.3,37.32,25.04,332.6,84.19,0.16058394,25.04,84.19
1074,271,76,119,9250.5,9.465,17,34,52.6,37.32,25.22,332.6,84.58,0.16058394,25.22,84.58
1075,270,76,119,9260.26,9.467,17,34,52.0,37.32,25.41,332.6,84.98,0.1609489,25.41,84.98
1076,271,76,119,9269.14,9.465,17,34,51.9,37.32,25.59,332.5,85.38,0.1609489,25.59,85.38
1077,271,77,119,9278.87,9.467,17,34,51.2,37.32,25.89,333.2,85.78,0.1609489,25.89,85.78
1078,271,78,119,9287.75,9.465,17,33,51.2,37.32,26.21,334.5,86.15,0.1609489,26.21,86.15
1079,271,78,117,9297.51,9.467,17,33,51.7,37.32,26.32,336.5,86.43,0.1609489,26.32,86.43
1080,270,78,116,9305.86,9.465,17,33,51.2,37.32,26.42,337.0,86.51,0.16131386,26.42,86.51
1081,269,77,116,9315.81,9.467,17,33,48.5,37.32,26.49,335.1,86.32,0.16167884,26.49,86.32
1082,269,77,117,9325.03,9.465,17,33,48.8,37.32,26.5,332.9,86.55,0.1620438,26.5,86.55
1083,270,77,118,9334.78,9.467,17,33,49.2,37.32,26.51,330.7,86.78,0.16240875,26.51,86.78
1084,269,77,119,9343.66,9.465,17,33,49.3,37.32,26.52,329.5,87.01,0.16277373,26.52,87.01
1085,269,76,119,9353.4,9.467,17,34,48.9,37.32,26.53,329.3,87.23,0.16313869,26.53,87.23
1086,269,75,120,9363.76,9.469,17,34,49.6,37.32,26.53,329.0,87.4,0.16350365,26.53,87.4
1087,269,74,120,9374.09,9.469,17,35,48.6,37.32,26.49,328.3,86.9,0.1638686,26.49,86.9
1088,269,74,121,9381.52,9.467,17,35,49.1,37.32,26.49,328.0,86.61,0.16423358,26.49,86.61
1089,270,74,121,9390.68,9.469,17,35,49.7,37.32,26.52,328.0,86.47,0.16459854,26.52,86.47
1090,270,74,122,9399.55,9.465,17,35,50.7,37.32,26.57,328.0,86.4,0.1649635,26.57,86.4
1091,270,74,122,9409.29,9.467,17,35,51.1,37.32,26.67,327.9,86.5,0.16532847,26.67,86.5
1092,270,74,122,9419.65,9.469,17,35,50.9,37.32,26.78,327.8,86.6,0.16569343,26.78,86.6
1093,270,75,121,9428.53,9.465,17,34,50.6,37.32,26.91,327.6,86.81,0.16605839,26.91,86.81
1094,271,76,122,9438.29,9.467,17,34,50.6,37.32,27.06,327.3,87.07,0.16605839,27.06,87.07
1095,272,78,122,9447.17,9.465,17,33,51.4,37.32,27.21,327.0,87.34,0.16605839,27.21,87.34
1096,272,78,122,9456.92,9.467,17,33,50.6,37.32,27.32,326.4,87.56,0.16605839,27.32,87.56
1097,270,77,122,9465.79,9.465,17,33,51.3,37.32,27.42,325.7,87.77,0.16642335,27.42,87.77
1098,268,77,122,9475.55,9.467,17,33,51.0,37.32,27.52,325.0,87.98,0.16678832,27.52,87.98
1099,268,76,122,9485.9,9.469,17,34,50.8,37.33,27.68,325.4,88.35,0.16715328,27.68,88.35
1100,270,76,124,9494.78,9.465,17,34,50.6,37.33,27.85,326.3,88.75,0.16751824,27.85,88.75
1101,270,75,124,9503.86,9.467,17,34,50.4,37.33,27.89,326.8,88.71,0.16788322,27.89,88.71
1102,268,74,123,9514.55,9.469,17,35,51.4,37.33,27.88,327.3,88.5,0.16824818,27.88,88.5
1103,268,74,124,9523.75,9.465,17,35,50.8,37.33,27.86,327.9,88.34,0.16861314,27.86,88.34
1104,269,75,122,9532.84,9.467,17,34,51.3,37.33,27.71,330.6,88.76,0.1689781,27.71,88.76
1105,272,76,121,9542.12,9.465,17,34,51.4,37.33,27.56,333.3,89.19,0.1689781,27.56,89.19
1106,271,76,120,9552.14,9.467,17,34,51.8,37.33,27.24,333.5,89.25,0.1689781,27.24,89.25
1107,269,76,119,9562.49,9.469,17,34,51.6,37.33,26.85,333.0,89.17,0.16934307,26.85,89.17
1108,269,75,119,9571.37,9.465,17,34,51.6,37.33,26.27,332.1,90.05,0.16970803,26.27,90.05
1109,270,75,118,9581.12,9.467,17,34,53.4,37.33,26.03,330.8,90.39,0.17007299,26.03,90.39
1110,271,76,118,9591.47,9.469,17,34,53.9,37.33,25.91,329.5,90.52,0.17007299,25.91,90.52
1111,270,76,118,9600.34,9.465,17,34,53.2,37.33,25.79,328.3,90.64,0.17043796,25.79,90.64
1112,269,76,119,9610.1,9.467,17,34,53.3,37.33,25.75,328.0,90.36,0.17080292,25.75,90.36
1113,269,76,119,9618.95,9.465,17,34,53.1,37.33,25.72,327.9,89.97,0.17116788,25.72,89.97
1114,270,76,118,9628.71,9.467,17,34,53.5,37.33,25.72,326.9,88.5,0.17153284,25.72,88.5
1115,271,76,118,9639.08,9.469,17,34,53.0,37.33,25.72,325.1,86.16,0.17153284,25.72,86.16
1116,270,76,117,9647.96,9.465,17,34,53.3,37.33,25.79,322.4,84.0,0.17189781,25.79,84.0
1117,270,76,117,9654.76,9.465,17,34,54.0,37.33,25.89,319.1,81.96,0.17226277,25.89,81.96
1118,269,76,117,9663.92,9.469,17,34,53.9,37.33,25.96,316.8,81.17,0.17262773,25.96,81.17
1119,270,76,117,9674.23,9.469,17,34,54.4,37.33,26.02,314.8,80.83,0.1729927,26.02,80.83
1120,271,77,117,9686.05,9.467,17,34,54.9,37.33,26.07,312.8,80.48,0.1729927,26.07,80.48
1121,271,77,117,9694.09,9.466,17,34,54.6,37.33,26.12,314.6,80.75,0.1729927,26.12,80.75
1122,270,76,117,9701.76,9.464,17,34,53.9,37.33,26.16,317.5,81.2,0.17335767,26.16,81.2
1123,269,76,116,9711.53,9.467,17,34,53.1,37.33,26.18,320.1,81.55,0.17372262,26.18,81.55
1124,270,76,116,9721.89,9.469,17,34,53.1,37.33,26.15,321.3,81.48,0.17408758,26.15,81.48
1125,269,75,116,9730.76,9.465,17,34,53.7,37.33,26.11,322.6,81.41,0.17445256,26.11,81.41
1126,270,75,116,9740.52,9.467,17,34,53.6,37.34,26.0,320.4,81.05,0.17481752,26.0,81.05
1127,271,76,116,9749.39,9.465,17,34,53.0,37.35,25.89,317.8,80.65,0.17481752,25.89,80.65
1128,271,77,116,9759.14,9.467,17,34,53.5,37.35,25.76,315.8,80.59,0.17481752,25.76,80.59
1129,270,77,116,9768.01,9.465,17,33,53.3,37.35,25.61,314.5,80.95,0.17518248,25.61,80.95
1130,270,76,116,9777.78,9.467,17,34,52.5,37.35,25.47,313.0,81.35,0.17554745,25.47,81.35
1131,268,75,116,9788.14,9.469,17,34,52.3,37.35,25.33,311.5,81.81,0.17591241,25.33,81.81
1132,268,74,116,9798.47,9.469,17,35,53.3,37.35,25.24,311.2,81.75,0.17627737,25.24,81.75
1133,270,74,115,9807.35,9.465,17,35,52.9,37.36,25.16,311.3,81.5,0.17664233,25.16,81.5
1134,271,75,115,9817.11,9.467,17,35,52.9,37.36,25.09,311.4,81.26,0.17664233,25.09,81.26
1135,272,76,115,9825.95,9.465,17,34,51.6,37.36,25.0,310.9,81.01,0.17664233,25.0,81.01
1136,271,77,116,9835.72,9.467,17,34,52.5,37.36,24.89,309.6,80.76,0.17664233,24.89,80.76
1137,270,77,116,9846.06,9.469,17,33,52.0,37.36,24.79,308.4,80.5,0.1770073,24.79,80.5
1138,270,77,116,9854.94,9.465,17,33,52.3,37.36,24.76,308.3,80.53,0.17737226,24.76,80.53
1139,270,77,118,9864.71,9.467,17,33,53.3,37.36,24.75,308.3,80.6,0.17773722,24.75,80.6
1140,270,77,120,9873.58,9.465,17,33,53.9,37.36,24.73,308.7,80.73,0.1781022,24.73,80.73
1141,270,77,121,9883.35,9.467,17,33,54.4,37.36,24.71,310.7,81.1,0.17846715,24.71,81.1
1142,270,77,121,9891.23,9.466,17,33,55.2,37.36,24.69,312.8,81.48,0.17883211,24.69,81.48
1143,270,77,120,9901.23,9.467,17,33,54.8,37.36,24.67,314.6,81.12,0.17919707,24.67,81.12
1144,270,77,119,9910.86,9.465,17,33,54.6,37.36,24.64,316.3,80.27,0.17956205,24.64,80.27
1145,270,76,119,9920.61,9.467,17,34,53.8,37.36,24.61,317.8,79.54,0.179927,24.61,79.54
1146,272,76,118,9930.29,9.838,17,34,52.6,37.36,24.59,318.0,79.41,0.179927,24.59,79.41
1147,293,76,118,9940.27,10.136,17,37,54.0,37.36,24.58,318.2,79.28,0.179927,24.58,79.28
1148,298,76,118,9950.62,10.197,17,37,53.3,37.36,24.62,317.8,79.18,0.179927,24.62,79.18
1149,299,75,118,9960.97,10.197,17,38,52.9,37.36,24.66,317.5,79.07,0.179927,24.66,79.07
1150,300,75,117,9970.75,10.197,17,38,52.8,37.36,24.72,317.5,79.08,0.179927,24.72,79.08
1151,301,75,118,9981.21,10.197,17,38,52.9,37.36,24.82,318.3,79.35,0.179927,24.82,79.35
1152,299,76,117,9991.98,10.197,17,38,53.0,37.36,24.91,318.8,79.49,0.179927,24.91,79.49
1153,300,75,117,10002.36,10.197,17,38,52.5,37.36,24.97,318.7,79.33,0.179927,24.97,79.33
1154,301,76,118,10012.72,10.197,17,38,52.7,37.36,25.03,318.6,79.18,0.179927,25.03,79.18
1155,300,77,118,10023.08,10.197,17,37,52.7,37.36,25.13,317.4,78.85,0.179927,25.13,78.85
1156,299,76,118,10033.43,10.197,17,38,52.3,37.37,25.27,315.2,78.35,0.179927,25.27,78.35
1157,300,76,118,10044.48,10.197,17,38,52.9,37.37,25.4,313.9,78.15,0.179927,25.4,78.15
1158,300,76,119,10055.16,10.197,17,38,52.6,37.37,25.5,313.8,78.33,0.179927,25.5,78.33
1159,299,76,119,10065.52,10.197,17,38,52.9,37.37,25.59,313.8,78.52,0.179927,25.59,78.52
1160,300,76,119,10074.39,10.197,17,38,52.8,37.37,25.68,314.0,78.59,0.179927,25.68,78.59
1161,301,76,120,10083.48,10.197,17,38,51.9,37.37,25.75,314.3,78.58,0.179927,25.75,78.58
1162,300,77,120,10094.16,10.197,17,37,52.5,37.37,25.81,314.9,78.75,0.179927,25.81,78.75
1163,301,77,120,10104.84,10.197,17,37,52.8,37.37,25.78,316.5,79.56,0.179927,25.78,79.56
1164,301,78,121,10115.19,10.197,17,37,52.2,37.37,25.77,318.7,80.45,0.179927,25.77,80.45
1165,300,77,121,10125.51,10.197,17,37,52.4,37.37,25.79,322.1,81.45,0.179927,25.79,81.45
1166,299,77,120,10135.85,10.197,17,37,52.2,37.37,25.79,324.2,81.57,0.179927,25.79,81.57
1167,300,77,120,10146.2,10.197,17,37,51.9,37.37,25.79,325.9,81.41,0.179927,25.79,81.41
1168,302,78,120,10155.08,10.197,17,37,51.2,37.37,25.77,326.4,81.16,0.179927,25.77,81.16
1169,300,77,121,10164.86,10.197,17,37,51.4,37.37,25.75,324.7,80.78,0.179927,25.75,80.78
1170,299,76,121,10175.23,10.197,17,38,50.9,37.37,25.72,323.1,80.4,0.179927,25.72,80.4
1171,299,76,120,10185.57,10.197,17,38,50.5,37.37,25.7,321.6,80.12,0.179927,25.7,80.12
1172,300,77,122,10195.93,10.197,17,37,50.7,37.37,25.7,320.9,80.55,0.179927,25.7,80.55
1173,300,77,121,10206.28,10.197,17,37,51.5,37.37,25.7,320.2,80.98,0.179927,25.7,80.98
1174,300,77,121,10216.63,10.197,17,37,50.5,37.37,25.72,321.0,81.28,0.179927,25.72,81.28
1175,301,78,122,10226.98,10.197,17,37,50.2,37.37,25.73,321.9,81.59,0.179927,25.73,81.59
1176,301,78,122,10235.82,10.197,17,37,50.2,37.37,25.78,322.4,81.71,0.179927,25.78,81.71
1177,300,77,122,10247.03,10.197,17,37,49.9,37.37,25.83,322.6,81.72,0.179927,25.83,81.72
