time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,tidal_volume,tidal_volume_min,PercentageinZ2,TymeBreathRate,TymeVentilation
3304,285,80,134,32857.07,10.197,18,34,40.4,37.99,277.3,95.93,0.10733076,36.28,95.93
3305,285,80,133,32868.24,10.197,18,34,40.8,37.99,277.8,95.67,0.10733076,36.28,95.67
3306,285,80,134,32879.84,10.197,18,34,41.6,37.99,278.1,95.98,0.10733076,36.14,95.98
3307,284,80,134,32890.19,10.197,18,34,40.9,37.99,278.2,96.31,0.10733076,35.97,96.31
3308,283,79,135,32900.54,10.197,18,34,41.9,37.99,278.4,96.09,0.10733076,35.79,96.09
3309,283,77,135,32910.52,10.197,18,35,42.6,37.99,278.5,95.85,0.10733076,35.6,95.85
3310,284,76,135,32919.86,10.197,18,36,42.5,37.99,278.0,95.49,0.10733076,35.36,95.49
3311,287,77,135,32929.52,10.197,18,36,41.2,37.99,277.5,94.88,0.10733076,35.11,94.88
3312,286,78,135,32939.87,10.197,18,35,40.9,37.99,276.9,94.13,0.10733076,34.86,94.13
3313,285,79,135,32950.22,10.197,18,34,40.2,37.99,274.1,92.65,0.10733076,34.68,92.65
3314,287,79,135,32959.45,10.197,18,35,39.6,37.99,270.8,91.05,0.10733076,34.51,91.05
3315,286,80,134,32968.15,10.197,18,34,39.9,37.99,268.0,90.46,0.10733076,34.29,90.46
3316,283,79,134,32979.51,10.197,18,34,39.9,37.99,266.3,92.34,0.10733076,33.95,92.34
3317,285,77,134,32990.73,10.197,18,35,40.3,37.99,268.5,93.25,0.10733076,33.74,93.25
3318,286,79,134,33001.97,10.197,18,35,39.6,37.99,270.8,93.83,0.10733076,33.57,93.83
3319,286,80,134,33012.3,10.197,18,34,39.8,37.99,273.4,93.92,0.10733076,33.47,93.92
3320,285,81,133,33021.81,10.197,18,34,39.6,37.99,274.6,93.91,0.10733076,33.39,93.91
3321,284,80,133,33029.97,10.197,18,34,40.5,37.99,274.3,93.79,0.10733076,33.32,93.79
3322,283,79,132,33038.57,10.197,18,34,40.2,37.99,273.2,93.44,0.10733076,33.24,93.44
3323,284,78,132,33051.66,10.197,18,35,39.9,37.99,270.3,92.57,0.10733076,33.11,92.57
3324,285,78,132,33062.01,10.197,18,35,40.0,37.99,267.9,92.28,0.10733076,33.0,92.28
3325,286,79,132,33073.18,10.197,18,35,41.0,37.99,266.3,92.68,0.10733076,32.9,92.68
3326,285,79,131,33084.78,10.197,18,34,40.3,37.99,264.7,93.08,0.10733076,32.81,93.08
3327,285,79,132,33094.3,10.197,18,34,40.2,37.99,266.2,93.59,0.10733076,32.6,93.59
3328,286,80,132,33103.41,10.197,18,34,40.4,37.99,266.6,93.44,0.10733076,32.41,93.44
3329,288,82,133,33114.58,10.197,18,34,41.0,37.99,265.2,92.33,0.10733076,32.26,92.33
3330,287,83,133,33125.06,10.197,18,33,41.1,37.99,263.3,91.2,0.10733076,32.08,91.2
3331,285,83,133,33133.77,10.197,18,33,41.3,37.99,260.4,90.02,0.10733076,31.84,90.02
3332,283,81,133,33144.81,10.197,18,33,40.7,37.99,260.0,90.32,0.10733076,31.66,90.32
3333,282,79,134,33154.04,10.197,18,34,40.7,37.99,260.1,90.81,0.10733076,31.49,90.81
3334,283,78,135,33162.74,10.197,18,35,41.1,37.99,259.7,90.56,0.10733076,31.35,90.56
3335,285,78,135,33173.41,10.197,18,35,41.1,37.99,259.2,90.31,0.10733076,31.22,90.31
3336,285,79,135,33183.45,10.197,18,34,41.2,37.99,256.6,89.68,0.10733076,31.29,89.68
3337,285,79,134,33193.66,10.197,18,34,41.2,37.99,254.1,89.07,0.10733076,31.38,89.07
3338,285,79,135,33204.41,10.197,18,34,40.8,37.99,253.5,89.13,0.10733076,31.74,89.13
3339,285,79,134,33216.14,10.197,18,34,40.8,37.99,253.0,89.19,0.10733076,32.1,89.19
3340,286,79,135,33224.5,10.197,18,35,40.9,37.99,250.6,88.53,0.10733076,32.58,88.53
3341,286,80,135,33235.18,10.197,18,34,39.8,37.99,247.8,87.78,0.10733076,33.09,87.78
3342,285,80,135,33245.39,10.197,18,34,39.4,37.99,241.5,87.02,0.10733076,33.78,87.02
3343,285,80,134,33255.35,10.197,18,34,39.4,37.99,239.2,87.35,0.10733076,34.56,87.35
3344,286,81,135,33266.94,10.197,18,34,38.9,37.99,240.6,87.65,0.10733076,34.95,87.65
3345,285,81,134,33275.92,10.197,18,34,39.7,37.99,242.4,87.93,0.10733076,35.29,87.93
3346,284,80,133,33282.82,10.197,18,34,41.0,37.99,243.6,88.29,0.10733076,35.48,88.29
3347,284,80,133,33297.18,10.197,18,34,39.9,37.99,244.7,88.67,0.10733076,35.63,88.67
3348,284,79,133,33305.33,10.197,18,34,40.2,37.99,244.2,88.53,0.10733076,35.71,88.53
3349,286,79,133,33314.25,10.197,18,35,39.7,37.99,243.4,88.38,0.10733076,35.77,88.38
3350,286,81,133,33329.05,10.197,18,34,38.7,37.99,244.7,89.24,0.10733076,36.06,89.24
3351,286,82,133,33338.57,10.197,18,33,39.0,37.99,245.6,90.06,0.10733076,36.51,90.06
3352,284,80,132,33347.29,10.197,18,34,38.8,37.99,246.2,90.01,0.10733076,36.84,90.01
3353,282,79,133,33357.3,10.197,18,34,39.1,37.99,246.8,89.97,0.10733076,37.16,89.97
3354,283,78,132,33368.36,10.197,18,35,40.6,37.99,245.7,89.52,0.10733076,37.66,89.52
3355,284,78,132,33377.74,10.197,18,35,40.9,37.99,245.7,89.37,0.10733076,38.21,89.37
3356,286,78,132,33386.08,10.197,18,35,40.9,37.99,250.3,90.55,0.10733076,38.94,90.55
3357,285,78,132,33396.96,10.197,18,35,40.5,37.99,254.6,90.83,0.10733076,39.66,90.83
3358,285,77,133,33406.97,10.197,18,35,40.7,37.99,257.8,90.71,0.10733076,40.23,90.71
3359,284,77,132,33418.06,10.197,18,35,40.0,37.99,259.3,90.65,0.10733076,40.57,90.65
3360,285,77,132,33428.41,10.197,18,35,40.8,37.99,260.8,90.67,0.10733076,40.87,90.67
3361,285,77,131,33438.76,10.197,18,35,41.2,37.99,262.3,91.09,0.10733076,41.01,91.09
3362,285,77,132,33449.93,10.197,18,35,41.8,37.99,262.9,91.83,0.10733076,40.52,91.83
3363,285,77,132,33461.15,10.197,18,35,42.4,37.99,263.9,92.77,0.10733076,39.98,92.77
3364,287,78,133,33470.5,10.197,18,35,41.4,37.99,265.5,93.86,0.10733076,39.47,93.86
3365,286,79,133,33480.15,10.197,18,35,40.8,37.99,269.5,95.74,0.10733076,38.76,95.74
3366,284,79,133,33490.13,10.197,18,34,40.8,37.99,270.8,95.0,0.10733076,38.19,95.0
3367,284,78,132,33499.48,10.197,18,35,41.2,37.99,272.0,94.95,0.10733076,37.79,94.95
3368,286,79,133,33509.14,10.197,18,35,40.0,37.99,273.2,95.1,0.10733076,37.44,95.1
3369,286,79,133,33520.31,10.197,18,35,39.9,37.99,271.8,94.88,0.10733076,37.16,94.88
3370,285,80,133,33531.91,10.197,18,34,40.3,37.99,269.6,94.55,0.10733076,36.9,94.55
3371,285,80,133,33542.24,10.197,18,34,40.8,37.99,272.4,95.84,0.10733076,36.72,95.84
3372,286,81,133,33551.77,10.197,18,34,40.2,37.99,276.1,97.44,0.10733076,36.55,97.44
3373,284,81,133,33560.89,10.197,18,33,40.8,37.99,281.0,98.94,0.10733076,36.29,98.94
3374,283,80,133,33570.27,10.197,18,34,40.8,37.99,286.2,100.4,0.10733076,36.0,100.4
3375,284,79,134,33578.85,10.197,18,34,40.6,37.99,288.2,100.7,0.10733076,35.54,100.7
3376,284,78,134,33591.94,10.197,18,35,40.4,37.99,289.1,100.7,0.10733076,35.12,100.7
3377,284,77,135,33602.29,10.197,18,35,39.8,37.99,287.2,100.3,0.10733076,34.78,100.3
3378,284,76,134,33612.65,10.197,18,36,39.6,37.99,285.6,100.1,0.10733076,34.46,100.1
3379,284,75,134,33622.17,10.197,18,36,39.5,37.99,285.2,100.5,0.10733076,34.22,100.5
3380,285,75,134,33631.28,10.197,18,36,41.1,37.99,284.5,100.7,0.10733076,34.01,100.7
3381,287,77,135,33641.63,10.197,18,36,41.0,37.99,283.3,100.4,0.10733076,33.86,100.4
3382,287,78,134,33651.6,9.981,18,35,41.2,37.99,282.0,100.0,0.10733076,33.7,100.0
3383,283,76,134,33661.62,9.601,18,36,42.5,37.99,280.1,99.48,0.10733076,33.53,99.48
3384,279,72,135,33672.31,9.782,18,37,43.1,37.99,277.8,98.66,0.10733076,33.36,98.66
3385,283,71,134,33681.8,10.197,18,38,42.6,37.99,275.4,97.85,0.10733076,33.19,97.85
3386,282,69,134,33691.66,10.103,18,39,40.6,37.99,274.8,98.72,0.10733076,33.05,98.72
3387,282,68,134,33702.32,10.022,18,40,40.6,37.99,274.4,99.77,0.10733076,32.91,99.77
3388,282,67,134,33712.81,10.197,18,40,40.4,37.99,275.5,100.7,0.10733076,32.85,100.7
3389,283,65,134,33723.56,10.197,18,42,39.2,37.99,277.7,101.4,0.10733076,32.87,101.4
3390,283,64,135,33733.03,10.197,18,42,39.4,37.99,280.2,101.6,0.10733076,33.0,101.6
3391,283,63,135,33743.72,10.197,18,43,40.5,37.99,282.9,101.7,0.10733076,33.16,101.7
3392,284,62,135,33751.48,10.197,18,44,40.7,37.99,286.0,102.4,0.10733076,33.32,102.4
3393,283,62,134,33756.99,10.197,18,44,41.3,37.99,290.0,103.1,0.10733076,33.57,103.1
3394,283,61,135,33772.73,10.197,18,44,41.6,37.99,294.5,103.7,0.10733076,33.89,103.7
3395,284,60,135,33784.03,10.197,18,45,43.4,37.99,297.3,103.1,0.10733076,34.46,103.1
3396,283,60,135,33796.05,10.197,18,45,43.0,37.99,297.5,103.0,0.10733076,34.83,103.0
3397,285,60,134,33804.33,10.197,18,45,42.5,37.99,297.4,103.0,0.10733076,35.18,103.0
3398,286,60,134,33814.27,10.197,18,46,43.8,37.99,296.4,102.7,0.10733076,35.74,102.7
3399,285,60,134,33825.03,10.197,18,45,43.1,37.99,294.9,102.2,0.10733076,36.42,102.2
3400,285,60,134,33833.01,10.197,18,45,44.7,37.99,296.6,103.0,0.10733076,37.65,103.0
3401,285,60,135,33843.1,10.197,18,45,45.5,37.99,298.7,103.6,0.10733076,38.66,103.6
3402,285,60,134,33856.08,10.197,18,45,45.6,37.99,300.8,104.0,0.10733076,39.53,104.0
3403,285,60,134,33866.01,10.197,18,45,45.6,37.99,300.2,103.6,0.10733076,40.7,103.6
3404,285,60,134,33876.78,10.197,18,45,46.9,37.99,297.7,102.8,0.10733076,41.52,102.8
3405,286,61,134,33885.89,10.197,18,45,46.5,37.99,294.8,101.9,0.10733076,42.0,101.9
3406,289,64,134,33896.24,10.197,18,43,45.9,37.99,294.1,101.8,0.10733076,41.84,101.8
3407,294,69,133,33906.57,10.197,18,41,47.1,37.99,293.2,101.6,0.10733076,41.41,101.6
3408,297,75,134,33916.09,10.197,18,38,45.3,37.99,288.6,101.9,0.10733076,40.76,101.9
3409,294,81,134,33926.04,10.197,18,35,43.8,37.99,284.7,101.8,0.10733076,40.3,101.8
3410,290,84,134,33937.64,10.197,18,33,43.4,37.99,282.5,101.3,0.10733076,40.05,101.3
3411,287,85,133,33947.15,10.197,18,32,43.2,37.99,280.5,100.8,0.10733076,39.83,100.8
3412,285,84,133,33957.06,10.197,18,32,43.0,37.99,280.5,100.4,0.10733076,39.65,100.4
3413,284,83,133,33968.69,10.197,18,33,43.0,37.99,281.5,100.1,0.10733076,39.47,100.1
3414,285,83,134,33978.22,10.197,18,33,43.1,37.99,283.0,100.1,0.10733076,39.29,100.1
3415,286,84,135,33988.15,10.197,18,33,42.7,37.99,285.0,100.4,0.10733076,39.09,100.4
3416,286,84,135,33999.74,10.076,18,33,43.3,,286.2,100.4,0.10733076,38.89,100.4
3417,284,82,136,34009.27,10.016,18,33,43.9,,287.2,100.4,0.10733076,38.68,100.4
3418,282,81,135,34018.38,10.197,18,33,44.2,,287.5,99.87,0.10733076,38.42,99.87
3419,284,80,136,34027.88,10.197,18,34,44.1,,287.2,98.89,0.10733076,38.09,98.89
3420,287,82,137,34037.78,10.197,18,33,44.8,,286.9,98.15,0.10733076,37.71,98.15
3421,287,84,137,34049.38,10.197,18,33,44.2,,286.6,97.78,0.10733076,37.25,97.78
3422,286,85,137,34058.93,9.975,18,32,44.2,,287.2,97.55,0.10733076,36.74,97.55
3423,283,83,137,34068.05,9.862,18,33,43.3,,288.7,97.44,0.10733076,36.18,97.44
3424,281,80,137,34078.4,10.197,18,34,44.0,,289.4,97.11,0.10733076,35.46,97.11
3425,282,78,138,34088.76,10.197,18,35,44.4,,289.6,96.62,0.10733076,34.64,96.62
3426,284,78,138,34099.91,10.197,18,35,44.4,,290.0,96.46,0.10733076,34.0,96.46
3427,286,79,138,34111.5,10.197,18,35,43.7,,290.5,96.33,0.10733076,33.38,96.33
3428,285,79,138,34121.05,10.197,18,34,43.7,,289.0,95.25,0.10733076,32.65,95.25
3429,285,79,138,34130.14,10.197,18,34,43.7,,285.9,93.3,0.10733076,31.82,93.3
3430,284,79,138,34140.1,10.197,18,34,43.1,,286.3,93.46,0.10733076,31.43,93.46
3431,283,78,138,34150.17,10.197,18,35,42.2,,286.7,93.62,0.10733076,31.05,93.62
3432,285,77,138,34161.21,10.197,18,35,42.0,,286.3,93.33,0.10733076,30.94,93.33
3433,287,78,138,34170.73,10.197,18,35,41.7,,286.0,93.11,0.10733076,30.86,93.11
3434,287,79,138,34180.67,10.197,18,35,41.1,,287.6,94.0,0.10733076,30.86,94.0
3435,286,80,137,34192.26,10.197,18,34,40.4,,289.3,94.89,0.10733076,30.85,94.89
3436,285,81,137,34202.21,10.197,18,34,40.9,,291.6,95.75,0.10733076,30.82,95.75
3437,284,80,137,34212.23,10.197,18,34,40.2,37.99,292.7,95.73,0.10733076,30.77,95.73
3438,284,80,137,34222.48,10.197,18,34,40.7,37.99,292.5,94.76,0.10733076,30.7,94.76
3439,284,79,137,34231.59,10.197,18,34,40.2,37.99,291.8,93.98,0.10733076,30.62,93.98
3440,285,79,137,34240.35,10.197,18,34,39.8,37.99,290.6,93.5,0.10733076,30.54,93.5
3441,287,79,137,34248.17,10.197,18,35,40.7,37.99,290.4,93.64,0.10733076,30.48,93.64
3442,286,81,137,34263.89,10.197,18,34,42.0,37.99,291.0,94.34,0.10733076,30.43,94.34
3443,286,82,138,34272.99,10.197,18,33,41.6,37.99,291.9,94.95,0.10733076,30.39,94.95
3444,285,82,138,34283.34,10.197,18,33,42.0,37.99,293.1,95.36,0.10733076,30.37,95.36
3445,284,81,138,34292.86,10.197,18,33,41.9,37.99,293.7,95.59,0.10733076,30.35,95.59
3446,283,79,138,34301.97,10.197,18,34,42.0,37.99,290.6,94.82,0.10733076,30.41,94.82
3447,283,77,137,34312.33,10.197,18,35,42.1,37.99,287.8,94.24,0.10733076,30.48,94.24
3448,284,76,137,34322.68,10.197,18,36,42.3,37.99,286.8,94.48,0.10733076,30.62,94.48
3449,284,76,138,34332.07,10.197,18,36,41.8,37.99,285.8,94.69,0.10733076,30.77,94.69
3450,287,76,138,34340.72,10.197,18,36,42.1,37.99,284.4,94.54,0.10733076,31.02,94.54
3451,286,77,138,34353.72,10.197,18,35,42.4,37.99,283.1,94.39,0.10733076,31.27,94.39
3452,285,77,138,34362.95,10.197,18,35,42.1,37.99,283.5,94.74,0.10733076,31.54,94.74
3453,285,77,137,34373.05,10.197,18,35,42.8,37.99,284.2,95.18,0.10733076,31.8,95.18
3454,287,79,137,34386.02,10.197,18,35,43.2,37.99,285.0,95.62,0.10733076,32.07,95.62
3455,287,79,137,34395.11,10.197,18,35,42.0,37.99,284.8,95.6,0.10733076,32.54,95.6
3456,286,80,137,34405.45,10.197,18,34,42.6,37.99,284.0,95.38,0.10733076,33.03,95.38
3457,285,80,137,34414.98,10.197,18,34,42.0,37.99,281.5,94.71,0.10733076,33.44,94.71
3458,285,80,137,34425.7,10.197,18,34,42.3,37.99,278.9,94.04,0.10733076,33.88,94.04
3459,285,81,137,34437.74,10.197,18,34,42.6,37.99,275.3,93.34,0.10733076,34.51,93.34
3460,285,81,137,34446.86,10.197,18,34,41.0,37.99,275.7,93.78,0.10733076,34.86,93.78
3461,285,80,137,34457.2,10.197,18,34,40.9,37.99,277.1,94.5,0.10733076,35.14,94.5
3462,285,80,137,34466.44,10.197,18,34,41.0,37.99,280.1,95.12,0.10733076,35.43,95.12
3463,285,80,138,34475.16,10.197,18,34,41.0,37.99,276.3,94.39,0.10733076,35.75,94.39
3464,285,80,137,34485.83,10.197,18,34,40.5,37.99,274.6,94.48,0.10733076,36.16,94.48
3465,285,80,137,34496.56,10.197,18,34,40.9,37.99,274.4,94.89,0.10733076,36.55,94.89
3466,286,80,137,34508.98,10.197,18,34,40.9,37.99,274.8,95.22,0.10733076,36.9,95.22
3467,285,80,136,34518.5,10.197,18,34,41.8,37.99,277.6,96.01,0.10733076,37.23,96.01
3468,284,79,136,34527.61,10.197,18,34,42.2,37.99,279.9,96.68,0.10733076,37.56,96.68
3469,284,78,136,34537.95,10.197,18,35,42.1,37.99,277.9,96.55,0.10733076,37.89,96.55
3470,284,77,136,34548.3,10.197,18,35,41.3,37.99,275.1,96.02,0.10733076,38.14,96.02
3471,284,76,135,34558.66,10.197,18,36,42.0,37.99,271.8,95.27,0.10733076,38.34,95.27
3472,285,76,135,34569.01,10.197,18,36,42.0,37.99,268.2,94.7,0.10733076,38.48,94.7
3473,286,78,134,34578.53,10.197,18,35,40.5,37.99,264.4,94.3,0.10733076,38.58,94.3
3474,287,79,134,34587.64,10.197,18,35,42.0,37.99,262.8,95.29,0.10733076,38.45,95.29
3475,287,79,134,34598.37,10.197,18,35,42.2,37.99,261.4,95.69,0.10733076,38.33,95.69
3476,285,80,134,34609.72,10.197,18,34,41.1,37.99,260.2,95.73,0.10733076,38.21,95.73
3477,284,80,134,34620.76,10.197,18,34,41.1,37.99,260.2,95.67,0.10733076,38.14,95.67
3478,284,80,133,34630.28,10.197,18,34,42.0,37.99,259.7,95.43,0.10733076,38.0,95.43
3479,284,79,134,34639.39,10.197,18,34,41.9,37.99,258.7,94.92,0.10733076,37.77,94.92
3480,285,79,134,34649.74,10.197,18,34,42.4,37.99,258.1,94.48,0.10733076,37.49,94.48
3481,286,80,134,34659.26,10.197,18,34,42.7,37.99,257.7,94.11,0.10733076,37.15,94.11
3482,284,79,134,34668.37,10.197,18,34,42.9,37.99,258.2,93.98,0.10733076,36.89,93.98
3483,283,78,134,34678.32,10.197,18,35,42.5,37.99,259.1,93.99,0.10733076,36.69,93.99
3484,283,77,134,34689.7,10.197,18,35,41.9,37.99,260.5,94.35,0.10733076,36.58,94.35
3485,285,78,134,34702.71,10.197,18,35,42.1,37.99,262.3,94.93,0.10733076,36.56,94.93
3486,285,78,134,34711.82,10.197,18,35,42.8,37.99,264.1,95.51,0.10733076,36.53,95.51
3487,285,78,133,34722.16,10.197,18,35,43.7,37.99,267.5,96.16,0.10733076,36.58,96.16
3488,285,79,133,34732.55,10.197,18,34,43.4,37.99,271.1,96.81,0.10733076,36.64,96.81
3489,285,79,134,34742.06,10.197,18,34,43.2,37.99,270.2,95.57,0.10733076,37.03,95.57
3490,284,79,134,34751.17,10.197,18,34,43.7,37.99,269.8,95.09,0.10733076,37.37,95.09
3491,284,78,134,34761.52,10.197,18,35,43.3,37.99,269.9,95.2,0.10733076,37.67,95.2
3492,285,77,134,34771.87,10.197,18,35,43.0,37.99,271.0,95.55,0.10733076,37.93,95.55
3493,285,77,134,34782.23,10.197,18,35,43.4,37.99,272.7,95.95,0.10733076,38.13,95.95
3494,286,78,133,34791.75,10.197,18,35,43.8,37.99,275.5,96.44,0.10733076,38.21,96.44
3495,287,79,133,34801.69,10.197,18,35,42.5,37.99,277.1,96.53,0.10733076,38.23,96.53
3496,287,81,134,34812.88,10.197,18,34,42.2,37.99,274.1,95.17,0.10733076,37.98,95.17
3497,287,82,134,34822.21,10.197,18,33,40.4,37.99,271.0,94.43,0.10733076,37.64,94.43
3498,285,82,133,34831.91,10.197,18,33,39.2,37.99,269.4,94.67,0.10733076,37.21,94.67
3499,284,81,133,34843.08,10.197,18,33,38.4,37.99,271.1,95.38,0.10733076,36.83,95.38
3500,284,80,133,34854.67,10.197,18,34,38.5,37.99,272.4,95.1,0.10733076,36.63,95.1
3501,284,80,133,34864.2,10.197,18,34,38.8,37.99,273.2,95.05,0.10733076,36.44,95.05
3502,286,80,133,34873.3,10.197,18,34,39.5,37.99,274.1,95.0,0.10733076,36.25,95.0
3503,286,81,133,34883.65,10.197,18,34,40.3,37.99,275.0,95.57,0.10733076,36.06,95.57
3504,285,81,134,34894.85,10.197,18,34,41.2,37.99,275.9,96.14,0.10733076,35.87,96.14
3505,285,81,135,34906.43,10.197,18,34,41.6,37.99,276.8,96.71,0.10733076,35.69,96.71
3506,284,80,135,34915.95,10.197,18,34,40.3,,278.6,96.68,0.10733076,35.6,96.68
3507,285,80,136,34925.05,10.197,18,34,42.4,,280.6,96.51,0.10733076,35.55,96.51
3508,286,81,136,34934.57,10.197,18,34,41.9,,281.7,96.59,0.10733076,35.52,96.59
3509,286,81,137,34943.31,10.197,18,34,42.2,,282.8,96.67,0.10733076,35.49,96.67
3510,284,80,137,34954.06,10.197,18,34,42.2,,285.6,97.39,0.10733076,35.44,97.39
3511,283,79,137,34966.45,10.197,18,34,42.2,,289.2,98.41,0.10733076,35.38,98.41
3512,284,78,138,34976.78,10.197,18,35,42.2,,290.2,98.19,0.10733076,35.43,98.19
3513,285,78,138,34987.17,10.197,18,35,42.1,,290.2,97.64,0.10733076,35.49,97.64
3514,286,78,139,34996.68,10.197,18,35,42.9,,288.6,97.15,0.10733076,35.48,97.15
3515,288,79,139,35005.79,10.197,18,35,42.0,,287.0,96.66,0.10733076,35.47,96.66
3516,288,81,139,35016.98,10.197,18,34,41.6,,288.5,96.96,0.10733076,35.08,96.96
3517,285,82,139,35028.56,10.197,18,33,41.0,,289.9,96.87,0.10733076,34.58,96.87
3518,284,81,138,35038.07,10.197,18,33,40.9,,290.6,96.25,0.10733076,34.1,96.25
3519,284,80,138,35047.2,10.197,18,34,41.0,,290.9,96.09,0.10733076,33.88,96.09
3520,284,79,138,35057.54,10.197,18,34,41.0,,289.9,95.75,0.10733076,33.68,95.75
3521,285,79,137,35067.89,10.197,18,34,40.2,,287.2,95.14,0.10733076,33.5,95.14
3522,284,79,136,35077.1,10.197,18,34,41.5,,285.2,94.8,0.10733076,33.34,94.8
3523,284,78,136,35087.21,10.197,18,35,41.1,,285.5,95.4,0.10733076,33.26,95.4
3524,285,79,137,35100.18,10.197,18,34,40.5,,287.4,96.24,0.10733076,33.24,96.24
3525,286,79,136,35109.3,10.197,18,35,40.9,,290.9,97.15,0.10733076,33.27,97.15
3526,286,80,136,35119.65,10.197,18,34,40.6,,293.4,97.62,0.10733076,33.27,97.62
3527,284,81,137,35128.86,10.197,18,33,41.5,,294.7,97.33,0.10733076,33.22,97.33
3528,283,79,136,35137.59,10.197,18,34,41.9,,294.8,96.41,0.10733076,33.12,96.41
3529,283,78,136,35148.63,10.197,18,35,42.3,37.99,294.4,95.74,0.10733076,33.06,95.74
3530,286,79,136,35159.36,10.197,18,35,41.1,37.99,293.2,95.37,0.10733076,33.05,95.37
3531,288,81,137,35170.02,10.197,18,34,42.4,37.99,291.2,95.81,0.10733076,32.99,95.81
3532,286,82,137,35179.3,10.197,18,33,42.3,37.99,289.7,96.51,0.10733076,32.88,96.51
3533,284,81,138,35189.34,10.197,18,33,42.8,37.99,289.4,96.78,0.10733076,32.76,96.78
3534,283,80,138,35200.37,10.197,18,34,42.7,37.99,289.1,97.06,0.10733076,32.64,97.06
3535,283,79,138,35210.72,10.197,18,34,42.8,37.99,288.5,97.31,0.10733076,32.52,97.31
3536,283,77,138,35220.23,10.197,18,35,43.3,37.99,287.0,97.36,0.10733076,32.46,97.36
3537,285,76,138,35229.34,10.197,18,36,43.9,37.99,285.8,97.44,0.10733076,32.41,97.44
3538,286,78,138,35240.54,10.197,18,35,43.6,37.99,286.4,97.69,0.10733076,32.37,97.69
3539,287,79,139,35252.13,10.197,18,35,43.1,37.99,287.1,97.99,0.10733076,32.29,97.99
3540,286,80,138,35262.48,10.197,18,34,43.2,37.99,288.0,98.34,0.10733076,32.16,98.34
3541,284,79,138,35272.83,10.197,18,34,42.3,37.99,288.9,98.72,0.10733076,32.04,98.72
3542,284,78,138,35282.03,10.197,18,35,41.6,37.99,289.4,99.34,0.10733076,32.0,99.34
3543,285,78,139,35290.78,10.197,18,35,41.2,37.99,290.2,100.1,0.10733076,31.98,100.1
3544,285,79,138,35301.82,10.197,18,34,41.3,37.99,293.2,101.5,0.10733076,32.05,101.5
3545,285,79,138,35311.33,10.197,18,34,39.7,37.99,296.1,102.5,0.10733076,32.11,102.5
3546,287,80,138,35321.27,10.197,18,34,40.7,37.99,298.7,102.4,0.10733076,32.17,102.4
3547,287,81,138,35332.86,10.197,18,34,41.0,37.99,298.9,101.6,0.10733076,32.18,101.6
3548,285,81,138,35343.22,10.197,18,34,40.7,37.99,295.8,100.0,0.10733076,32.11,100.0
3549,284,81,137,35353.57,10.197,18,33,40.7,37.99,293.3,99.29,0.10733076,32.15,99.29
3550,284,81,137,35363.08,10.197,18,33,40.8,37.99,291.5,99.63,0.10733076,32.33,99.63
3551,284,80,137,35371.22,10.197,18,34,41.0,37.99,294.1,100.6,0.10733076,32.73,100.6
3552,286,79,137,35380.14,10.197,18,35,40.9,37.99,296.1,100.9,0.10733076,33.1,100.9
3553,287,81,137,35394.13,10.197,18,34,41.5,37.99,296.9,100.2,0.10733076,33.41,100.2
3554,287,82,136,35403.25,10.197,18,33,41.9,37.99,298.5,100.7,0.10733076,33.74,100.7
3555,285,82,136,35413.59,10.197,18,33,41.3,37.99,300.3,101.6,0.10733076,34.08,101.6
3556,283,80,137,35423.56,10.197,18,34,40.6,37.99,302.2,102.2,0.10733076,34.4,102.2
3557,284,79,136,35433.27,10.197,18,34,40.8,37.99,304.1,102.8,0.10733076,34.71,102.8
3558,283,78,135,35444.66,10.197,18,35,39.9,37.99,305.0,102.6,0.10733076,34.95,102.6
3559,284,79,135,35456.23,10.197,18,34,40.1,37.99,304.9,101.7,0.10733076,35.18,101.7
3560,287,80,135,35465.35,10.197,18,34,41.2,37.99,301.6,99.12,0.10733076,35.36,99.12
3561,287,81,135,35475.7,10.197,18,34,40.9,37.99,298.0,98.74,0.10733076,35.53,98.74
3562,284,80,135,35485.21,10.197,18,34,40.9,37.99,295.4,98.55,0.10733076,35.67,98.55
3563,283,79,135,35494.33,10.197,18,34,41.5,37.99,293.4,98.48,0.10733076,35.78,98.48
3564,285,79,135,35505.52,10.197,18,34,41.9,37.99,292.6,98.4,0.10733076,35.81,98.4
3565,286,79,135,35517.1,10.197,18,35,41.7,37.99,292.0,98.32,0.10733076,35.81,98.32
3566,285,79,135,35527.45,10.197,18,34,42.6,37.99,290.4,98.13,0.10733076,35.64,98.13
3567,284,79,135,35536.96,10.197,18,34,42.5,37.99,289.4,98.23,0.10733076,35.47,98.23
3568,285,79,136,35546.08,10.197,18,34,42.4,37.99,289.8,98.79,0.10733076,35.38,98.79
3569,286,79,136,35556.43,10.197,18,35,42.1,37.99,288.6,98.59,0.10733076,35.31,98.59
3570,285,80,136,35566.78,10.197,18,34,41.8,37.99,286.9,98.23,0.10733076,35.24,98.23
3571,284,79,135,35577.96,10.197,18,34,41.2,37.99,287.1,99.55,0.10733076,35.08,99.55
3572,284,78,135,35588.72,10.197,18,35,41.2,37.99,287.3,100.9,0.10733076,34.91,100.9
3573,286,79,135,35597.84,10.197,18,35,41.9,37.99,287.4,101.7,0.10733076,34.71,101.7
