time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,THb,TymeBreathRate,TymeVentilation
7777,285,81,138,81420.21,10.571,19,34,63.003,437:428:439,38.09,28.6,206.7,0.2,0.8582938,71.955,35.3,72.2
7778,283,81,138,81432.24,10.571,19,33,62.871,439,38.09,28.6,205.6,0.2,0.85840416,72.613,35.34,71.97
7779,283,80,138,81442.98,10.571,19,34,62.676,437:428,38.09,28.6,203.5,0.2,0.8585145,72.066,35.4,71.33
7780,283,79,137,81453.7,10.571,19,34,62.527,,38.09,28.6,201.9,0.2,0.8586249,72.708,35.45,71.03
7781,283,78,137,81464.47,10.571,19,35,62.494,439:1751:439,38.09,28.6,200.9,0.2,0.85873526,72.763,35.48,71.18
7782,284,77,137,81474.3,10.571,19,35,62.476,435:430,38.09,28.55,200.5,0.2,0.8588456,72.705,35.53,71.23
7783,286,78,137,81483.78,10.571,19,35,62.457,426:437:433,38.09,28.6,200.1,0.2,0.858956,73.694,35.57,71.26
7784,286,79,137,81494.11,10.571,19,35,62.439,433:437,38.09,28.55,199.2,0.2,0.8590663,73.208,35.61,71.04
7785,284,80,137,81503.8,10.571,19,34,62.327,435:432,38.09,28.6,198.2,0.2,0.8591767,72.503,35.64,70.73
7786,284,80,137,81514.71,10.571,19,34,62.217,433:430:432,38.09,28.6,196.7,0.2,0.8592871,73.101,35.66,70.24
7787,285,80,137,81526.7,10.571,19,34,62.024,430:430,38.09,28.6,195.9,0.2,0.8593974,73.569,35.68,70.37
7788,284,81,139,81537.02,10.338,19,33,61.823,425:435,38.09,28.6,195.7,0.2,0.8595078,73.601,35.69,71.11
7789,282,80,138,81546.72,10.099,19,34,61.678,432:435,38.09,28.6,195.5,0.2,0.8596181,73.73,35.72,71.13
7790,282,79,138,81556.75,10.452,19,34,61.613,428:435:433,38.09,28.6,195.4,0.2,0.8597285,74.779,35.76,70.97
7791,284,78,139,81567.48,10.571,19,35,61.589,432:437,38.09,28.6,195.7,0.2,0.85983884,74.062,35.89,70.99
7792,285,78,139,81578.18,10.571,19,35,61.495,437:432,38.09,28.6,196.0,0.2,0.85994923,73.325,36.02,71.13
7793,284,78,139,81588.5,10.571,19,35,61.426,439:439,38.09,28.6,196.6,0.2,0.8600596,73.487,36.16,71.44
7794,283,78,139,81598.98,10.571,19,35,61.374,875:441,38.09,28.6,197.2,0.2,0.86016995,74.212,36.31,71.74
7795,275,78,138,81608.6,8.747,19,34,61.152,437:441,38.09,28.6,197.8,0.2,0.86028033,73.635,36.58,71.89
7796,244,79,138,81615.91,7.66,19,29,61.011,437:435,38.09,28.6,198.6,0.2,0.86039066,73.837,36.97,71.84
7797,195,81,138,81624.53,9.231,19,23,61.038,439:437:437,38.09,28.6,197.6,0.2,0.86039066,73.074,37.39,71.39
7798,142,85,137,81633.12,8.885,19,16,60.996,435:439,38.09,28.6,197.4,0.2,0.86039066,74.798,37.8,71.28
7799,216,87,136,81643.5,9.679,19,24,60.575,437:439,38.09,28.6,198.2,0.2,0.86039066,75.164,38.22,71.62
7800,263,85,136,81654.26,10.176,19,30,60.472,439:435:439,38.09,28.6,198.9,0.2,0.86050105,74.332,38.55,71.68
7801,278,82,137,81662.98,10.571,19,32,60.648,437:432,38.09,28.65,199.4,0.2,0.86061144,73.733,38.79,71.56
7802,283,80,137,81674.06,10.571,19,34,60.847,442:442,38.09,28.6,199.7,0.2,0.86072177,73.533,38.92,71.2
7803,284,79,137,81685.52,10.563,19,34,60.938,437:439,38.09,28.6,199.6,0.2,0.86083215,73.391,38.98,70.63
7804,285,79,137,81695.35,10.57,19,34,60.993,442:442:442,38.09,28.6,198.5,0.2,0.8609425,73.264,38.94,70.08
7805,286,79,136,81704.4,10.588,19,35,61.03,,38.09,28.6,197.7,0.2,0.8610529,73.851,38.91,69.84
7806,286,80,137,81714.81,10.571,19,34,61.077,1322:442,38.09,28.6,197.9,0.2,0.8611632,73.835,38.92,69.88
7807,285,80,137,81726.64,10.571,19,34,61.196,435:442,38.09,28.6,198.6,0.2,0.8612736,73.735,38.87,69.8
7808,285,80,136,81738.38,10.571,19,34,61.376,441:439:439,38.09,28.65,197.5,0.2,0.861384,74.457,38.77,69.24
7809,285,79,135,81749.89,10.571,19,34,61.636,442:441,38.09,28.6,195.2,0.2,0.8614943,74.089,38.64,68.36
7810,285,79,136,81759.73,10.571,19,34,62.003,442:442,38.09,28.6,194.3,0.2,0.8616047,74.161,38.54,68.12
7811,285,79,136,81769.21,10.571,19,34,62.385,442:441,38.09,28.6,194.0,0.2,0.861715,75.396,38.46,68.2
7812,285,79,136,81779.94,10.571,19,34,62.448,442:439:444,38.09,28.6,193.4,0.2,0.8618254,75.754,38.35,68.16
7813,284,79,136,81790.68,10.571,19,34,62.601,442:442,38.09,28.65,193.1,0.2,0.8619358,74.849,38.2,68.22
7814,284,78,136,81800.52,10.571,19,35,62.824,882:442,38.09,28.6,193.3,0.2,0.8620461,74.668,37.99,68.41
7815,285,78,136,81809.99,10.571,19,35,62.986,444:442,38.09,28.6,193.0,0.2,0.8621565,73.721,37.73,68.43
7816,285,78,136,81820.72,10.571,19,35,63.147,437,38.09,28.6,191.9,0.2,0.86226684,72.769,37.38,68.12
7817,285,78,136,81831.44,10.571,19,35,63.301,888,38.09,28.6,191.6,0.2,0.8623772,73.361,36.95,68.56
7818,285,78,136,81842.58,10.571,19,35,63.437,888:437,38.09,28.6,191.5,0.2,0.86248755,73.161,36.51,69.27
7819,286,78,136,81854.36,10.571,19,35,63.628,442:444:442,38.09,28.6,192.8,0.2,0.86259794,72.568,36.06,69.37
7820,285,78,135,81865.38,10.571,19,35,63.892,441,38.09,28.65,194.0,0.2,0.86270833,72.789,35.61,69.46
7821,285,78,136,81875.8,10.571,19,35,64.134,884:439,38.09,28.65,193.1,0.2,0.86281866,72.397,35.02,68.89
7822,284,79,135,81887.22,10.571,19,34,64.243,442:441,38.09,28.65,192.5,0.2,0.86292905,72.251,34.42,68.45
7823,285,78,135,81897.08,10.571,19,35,64.246,439:437:437,38.09,28.6,193.4,0.2,0.8630394,72.843,33.83,68.54
7824,285,78,135,81906.56,10.571,19,35,64.192,441,38.09,28.6,194.0,0.2,0.86314976,72.149,33.48,68.65
7825,285,78,135,81917.29,10.571,19,35,64.151,437:439:439,38.09,28.6,194.5,0.2,0.86326015,71.736,33.26,68.79
7826,284,78,136,81928.02,10.571,19,35,64.026,437:439,38.09,28.6,195.5,0.2,0.8633705,73.136,33.18,68.92
7827,285,77,136,81938.75,10.571,19,35,63.895,439:437:439,38.09,28.6,196.6,0.2,0.86348087,72.504,33.15,69.03
7828,285,77,136,81949.48,10.571,19,35,63.98,439:437,38.09,28.6,197.4,0.2,0.8635912,71.58,33.19,69.01
7829,285,77,137,81959.8,10.571,19,35,64.146,437:437,38.09,28.6,198.2,0.2,0.8637016,71.273,33.24,68.93
7830,285,76,136,81969.87,10.571,19,36,64.309,437:432:437,38.09,28.65,199.1,0.2,0.86381197,72.058,33.42,68.92
7831,286,76,136,81979.66,10.571,19,36,64.481,437:437,38.09,28.65,200.2,0.2,0.8639223,71.818,33.68,68.96
7832,286,77,136,81988.67,10.571,19,35,64.529,437:435,38.09,28.65,199.9,0.2,0.8640327,70.811,33.89,68.32
7833,287,79,136,82001.88,10.571,19,35,64.5,866:437,38.09,28.65,199.4,0.2,0.864143,71.012,34.07,67.8
7834,286,80,137,82013.88,10.571,19,34,64.468,435:435,38.09,28.65,199.2,0.2,0.8642534,71.059,34.2,67.72
7835,284,81,137,82024.6,10.571,19,33,64.398,435:432,38.09,28.65,199.0,0.2,0.86436373,71.257,34.34,67.64
7836,283,79,137,82034.44,10.571,19,34,64.266,437:435,38.09,28.6,199.8,0.2,0.8644741,71.086,34.51,68.17
7837,286,79,138,82043.89,10.571,19,35,64.189,437:435,38.09,28.6,200.6,0.2,0.8645845,71.324,34.65,68.7
7838,286,79,138,82054.62,10.571,19,35,64.196,439:437:437,38.09,28.65,201.9,0.2,0.86469483,70.978,34.61,69.22
7839,285,80,138,82065.38,10.571,19,34,64.194,437:430,38.09,28.6,202.4,0.2,0.8648052,69.518,34.58,68.75
7840,284,79,138,82076.1,10.571,19,34,64.193,439:437,38.09,28.65,201.6,0.2,0.86491555,70.398,34.56,67.94
7841,284,78,138,82085.94,10.571,19,35,64.164,437:437:435,38.09,28.6,198.4,0.2,0.86502594,69.704,34.56,67.01
7842,284,78,138,82095.41,10.571,19,35,64.058,439:439,38.09,28.65,197.2,0.2,0.8651363,69.507,34.61,66.45
7843,285,78,137,82106.14,10.571,19,35,63.881,432:439,38.09,28.6,196.6,0.2,0.86524665,70.556,34.66,66.04
7844,286,78,137,82117.29,10.571,19,35,63.72,437:441,38.09,28.6,195.8,0.2,0.86535704,70.149,34.69,65.76
7845,286,78,137,82128.68,10.571,19,35,63.632,433:437,38.09,28.6,195.1,0.2,0.86546737,69.739,34.73,65.57
7846,286,79,137,82139.79,10.571,19,35,63.571,441:442:437:442,38.09,28.65,194.2,0.2,0.86557776,71.095,34.77,65.45
7847,285,80,137,82150.32,10.571,19,34,63.313,435,38.09,28.6,193.8,0.2,0.8656881,71.087,34.84,65.48
7848,285,80,137,82159.39,10.571,19,34,63.16,880:437,38.09,28.6,194.3,0.2,0.8657985,69.684,34.95,65.9
7849,284,80,137,82169.45,10.571,19,34,63.165,442:442,38.09,28.6,194.8,0.2,0.86590886,69.773,35.09,66.16
7850,283,78,137,82180.56,10.571,19,35,63.178,439:439:442,38.09,28.65,195.2,0.2,0.8660192,69.507,35.26,66.28
7851,283,77,136,82191.98,10.571,19,35,63.064,437,38.08,28.6,196.1,0.2,0.8661296,69.199,35.39,66.36
7852,284,76,136,82202.7,10.571,19,36,62.917,442:442:442,38.08,28.65,197.2,0.2,0.8662399,69.768,35.49,66.39
7853,286,75,137,82213.04,10.571,19,36,62.856,437:442,38.08,28.65,195.9,0.2,0.8663503,70.08,35.49,66.12
7854,287,76,137,82223.11,10.571,19,36,62.911,442:439,38.08,28.65,194.5,0.2,0.8664607,69.628,35.5,65.84
7855,286,77,136,82233.16,10.571,19,35,63.064,871,38.08,28.65,193.4,0.2,0.866571,69.055,35.46,66.15
7856,286,78,136,82242.8,10.571,19,35,63.215,442:439:442,38.08,28.6,192.6,0.2,0.8666814,69.502,35.34,66.37
7857,287,79,136,82254.63,10.571,19,35,63.337,437:442,38.08,28.6,192.5,0.2,0.8667917,68.9,35.03,66.39
7858,286,80,136,82266.41,10.571,19,34,63.455,439:437,38.08,28.6,192.0,0.2,0.8669021,68.734,34.71,66.26
7859,286,81,136,82276.61,10.571,19,34,63.532,879:437,38.08,28.6,190.8,0.2,0.8670125,69.066,34.37,65.98
7860,287,81,136,82285.34,10.571,19,34,63.603,437:437,38.08,28.6,188.3,0.2,0.8671228,69.317,34.05,65.52
7861,286,82,137,82296.44,10.571,19,33,63.701,435:439,38.08,28.6,187.0,0.2,0.8672332,68.996,33.83,65.47
7862,284,82,136,82307.88,10.571,19,33,63.801,437:437:433,38.08,28.6,188.6,0.2,0.86734354,69.276,33.79,66.25
7863,283,80,136,82317.7,10.571,19,34,63.893,441:437,38.08,28.6,190.2,0.2,0.86745393,71.234,33.89,66.63
7864,282,78,137,82327.59,10.571,19,35,63.84,439:439,38.08,28.65,191.7,0.2,0.86756426,70.567,34.02,66.9
7865,283,76,137,82338.98,10.571,19,36,63.813,437:442:444,38.08,28.6,191.6,0.2,0.86767465,69.577,34.12,66.69
7866,284,75,137,82349.73,10.571,19,36,63.839,442:437,38.08,28.6,191.5,0.2,0.86778504,70.265,34.21,66.47
7867,285,75,137,82360.84,10.571,19,36,63.865,444:441,38.08,28.6,192.0,0.2,0.86789536,69.637,34.33,66.55
7868,285,75,137,82372.26,10.571,19,36,63.921,442:441,38.08,28.6,193.0,0.2,0.86800575,69.799,34.48,66.92
7869,285,74,137,82382.58,10.571,19,37,64.016,442:884,38.08,28.65,194.2,0.2,0.8681161,69.51,34.63,67.13
7870,286,73,136,82393.02,10.571,19,37,64.032,439,38.08,28.6,195.6,0.2,0.86822647,68.485,34.78,67.11
7871,288,75,136,82403.55,10.571,19,37,64.039,442:444:441,38.08,28.6,195.1,0.2,0.86833686,69.055,34.93,66.53
7872,288,78,136,82413.02,10.571,19,35,63.99,442:444,38.08,28.6,192.7,0.2,0.8684472,69.6,35.07,65.46
7873,288,81,136,82424.66,10.571,19,34,63.907,437:444,38.08,28.6,192.2,0.2,0.8685576,69.222,35.24,65.75
7874,285,82,136,82436.64,10.44,19,33,63.917,442:444:444,38.08,28.6,192.1,0.2,0.8686679,68.373,35.41,66.1
7875,283,80,136,82447.38,10.389,19,34,63.964,442:444,38.08,28.6,193.2,0.2,0.8687783,68.646,35.59,66.34
7876,283,79,135,82457.2,10.571,19,34,64.016,441:444,38.08,28.6,192.9,0.2,0.8688886,70.049,35.7,66.26
7877,285,78,135,82466.69,10.571,19,35,64.144,444:446,38.08,28.6,192.2,0.2,0.868999,70.211,35.78,66.07
7878,285,78,135,82476.67,10.571,19,35,64.304,446:441:444,38.08,28.6,191.3,0.2,0.8691094,69.513,35.76,65.65
7879,284,77,135,82486.59,10.571,19,35,64.419,888,38.08,28.6,190.4,0.2,0.8692197,69.76,35.74,65.22
7880,284,75,135,82498.88,10.571,19,36,64.518,446:439:446,38.08,28.6,189.4,0.2,0.8693301,71.183,35.68,64.96
7881,284,75,135,82508.09,10.571,19,36,64.548,442:446,38.08,28.6,188.8,0.2,0.86944044,69.882,35.59,65.02
7882,284,75,135,82516.58,10.571,19,36,64.587,439:446,38.08,28.6,190.1,0.2,0.8695508,69.851,35.52,65.74
7883,285,74,135,82529.82,10.571,19,37,64.659,439:442,38.08,28.6,190.7,0.2,0.8696612,69.831,35.58,65.82
7884,287,75,135,82541.8,10.571,19,37,64.765,442:439,38.08,28.6,191.3,0.2,0.86977154,69.583,35.65,65.87
7885,287,76,135,82551.77,10.571,19,36,64.809,871:439,38.08,28.6,193.2,0.2,0.8698819,69.534,35.64,66.28
7886,285,77,135,82561.33,10.571,19,35,64.844,439:439,38.08,28.6,193.2,0.2,0.86999226,70.544,35.69,66.18
7887,285,77,135,82572.88,10.571,19,35,64.864,439:437,38.08,28.6,192.8,0.2,0.87010264,70.085,35.75,65.95
7888,286,78,136,82582.94,10.571,19,35,64.837,439:439,38.08,28.6,193.1,0.2,0.870213,69.563,35.65,66.1
7889,286,80,136,82592.23,10.571,19,34,64.808,435:437:437,38.08,28.6,193.6,0.2,0.87032336,69.477,35.51,66.19
7890,288,81,136,82602.27,10.571,19,34,64.773,437,38.08,28.6,194.3,0.2,0.87043375,69.881,35.31,66.15
7891,287,82,136,82612.91,10.571,19,33,64.799,875:439,38.08,28.6,193.8,0.2,0.8705441,70.093,35.13,65.93
7892,285,82,136,82625.88,10.571,19,33,64.851,437:437,38.08,28.6,191.1,0.2,0.87065446,70.001,34.95,65.4
7893,284,81,137,82635.15,10.571,19,33,64.882,874:439,38.08,28.6,190.8,0.2,0.8707648,70.356,34.83,65.59
7894,284,80,137,82645.88,10.571,19,34,64.883,439,38.08,28.6,192.3,0.2,0.8708752,70.066,34.74,66.3
7895,283,79,137,82656.3,10.571,19,34,64.832,437:437:441,38.08,28.6,191.7,0.2,0.87098557,69.569,34.67,66.33
7896,283,79,137,82666.53,10.571,19,34,64.756,439:437:437,38.08,28.6,191.0,0.2,0.8710959,71.321,34.59,66.35
7897,283,77,137,82678.05,10.571,19,35,64.517,441:442,38.08,28.6,190.9,0.2,0.8712063,72.379,34.52,66.48
7898,284,76,137,82688.2,10.571,19,36,64.294,444:437,38.08,28.6,191.3,0.2,0.8713166,70.538,34.45,66.68
7899,285,76,137,82697.37,10.571,19,36,64.037,437:444:435,38.08,28.6,191.8,0.2,0.871427,70.233,34.32,66.85
7900,286,76,137,82708.12,10.571,19,36,63.755,442:439,38.08,28.55,192.4,0.2,0.8715374,69.366,34.15,66.96
7901,286,77,137,82718.84,10.571,19,35,63.811,441:444,38.08,28.55,192.7,0.2,0.8716477,68.81,34.05,66.83
7902,284,77,136,82729.58,10.571,19,35,63.939,442:437,38.08,28.6,193.1,0.2,0.8717581,70.186,33.96,66.7
7903,284,77,136,82740.31,10.571,19,35,63.87,441:442:439,38.08,28.6,194.3,0.2,0.87186843,69.274,33.84,66.74
7904,285,77,136,82750.73,10.571,19,35,63.751,439,38.08,28.6,195.4,0.2,0.8719788,68.566,33.71,66.88
7905,285,77,136,82760.44,10.571,19,35,63.575,442:879,38.08,28.6,195.9,0.2,0.87208915,69.34,33.57,67.36
7906,286,76,136,82770.35,10.571,19,36,63.181,442:442,38.08,28.6,196.4,0.2,0.87219954,69.25,33.46,67.72
7907,286,78,136,82780.77,10.571,19,35,62.79,439:444:437,38.08,28.55,196.7,0.2,0.8723099,68.808,33.37,67.93
7908,285,79,136,82791.01,10.571,19,34,62.581,442:446,38.08,28.55,197.8,0.2,0.87242025,68.741,33.38,68.17
7909,284,78,136,82802.55,10.571,19,35,62.552,441,38.08,28.55,199.2,0.2,0.87253064,69.59,33.43,68.42
7910,284,78,136,82813.28,10.571,19,35,62.659,884,38.08,28.55,201.2,0.2,0.87264097,70.189,33.51,68.67
7911,285,77,135,82824.01,10.571,19,35,62.685,883:439:442,38.08,28.55,203.0,0.2,0.87275136,70.479,33.6,68.9
7912,286,77,136,82835.41,10.571,19,35,62.611,435:439,38.08,28.55,202.8,0.2,0.87286174,70.345,33.76,68.9
7913,286,78,136,82847.25,10.571,19,35,62.62,442:439:444,38.08,28.6,202.7,0.2,0.8729721,71.201,33.93,68.95
7914,286,79,136,82856.95,10.571,19,35,62.629,439:439,38.08,28.55,202.9,0.2,0.87308246,71.104,34.09,69.18
7915,284,80,136,82866.86,10.571,19,34,62.518,437:444,38.08,28.55,202.5,0.2,0.8731928,69.817,34.27,69.08
7916,283,79,136,82877.31,10.571,19,34,62.41,437:442,38.08,28.55,201.6,0.2,0.8733032,70.119,34.43,68.85
7917,283,78,136,82887.58,10.571,19,35,62.293,442:441,38.08,28.55,201.3,0.2,0.8734135,69.951,34.52,68.91
7918,284,76,136,82899.12,10.571,19,36,62.295,437:442:444,38.08,28.55,201.0,0.2,0.8735239,70.702,34.61,68.98
7919,284,75,136,82909.85,10.571,19,36,62.315,433:444,38.08,28.55,200.7,0.2,0.8736343,72.417,34.65,68.95
7920,285,74,136,82920.58,10.571,19,37,62.298,437:442,38.08,28.6,200.2,0.2,0.8737446,71.982,34.65,68.81
7921,286,74,137,82931.3,10.571,19,37,62.391,437:437,38.08,28.55,197.8,0.2,0.873855,71.485,34.58,67.88
7922,287,76,136,82941.72,10.571,19,36,62.557,437:442:439,38.08,28.55,195.4,0.2,0.8739653,71.388,34.54,67.38
7923,287,77,136,82951.95,10.571,19,36,62.718,437:439,38.08,28.55,193.1,0.2,0.8740757,71.983,34.53,67.23
7924,287,78,136,82962.77,10.571,19,35,62.881,437:437,38.08,28.55,191.2,0.2,0.8741861,72.232,34.49,66.92
7925,286,79,137,82971.71,10.571,19,35,62.945,437:439,38.08,28.55,190.6,0.2,0.8742964,71.984,34.52,67.42
7926,285,80,137,82981.97,10.571,19,34,62.997,437:437:432,38.07,28.55,191.0,0.2,0.8744068,72.34,34.61,68.65
7927,284,79,137,82993.54,10.571,19,34,63.013,439:439,38.07,28.55,191.7,0.2,0.87451714,72.45,34.74,69.97
7928,283,78,136,83004.27,10.571,19,35,63.014,437:439,38.07,28.55,192.4,0.2,0.87462753,71.985,34.89,71.33
7929,284,77,137,83014.7,10.571,19,35,63.132,439:439:441,38.07,28.55,192.9,0.2,0.87473786,71.155,35.01,71.78
7930,284,77,137,83024.41,10.571,19,35,63.409,435:439,38.07,28.55,193.2,0.2,0.87484825,71.803,35.13,71.92
7931,285,76,137,83034.0,10.571,19,36,63.634,437:437,38.07,28.55,194.8,0.2,0.87495863,72.489,35.32,72.54
7932,286,76,137,83044.19,10.571,19,36,63.71,437:439:439,38.07,28.55,197.1,0.2,0.87506896,73.209,35.55,73.38
7933,284,76,137,83055.77,10.571,19,36,63.723,439:439,38.07,28.55,199.9,0.2,0.87517935,72.929,35.82,73.62
7934,284,76,137,83066.2,10.571,19,36,63.802,437:435,38.07,28.55,201.4,0.2,0.8752897,72.836,36.03,73.61
7935,285,76,136,83076.44,10.571,19,36,63.859,439:437,38.07,28.55,201.2,0.2,0.87540007,72.147,36.15,73.39
7936,285,75,137,83087.97,10.571,19,36,63.923,437:435:439,38.07,28.55,201.4,0.2,0.87551045,71.939,36.23,73.55
7937,285,75,137,83098.7,10.571,19,36,64.071,437:433,38.07,28.55,201.8,0.2,0.8756208,71.891,36.29,73.85
7938,287,76,137,83109.43,10.571,19,36,64.218,435:435,38.07,28.55,202.0,0.2,0.87573117,72.474,36.4,74.12
7939,287,77,137,83119.59,10.571,19,36,64.213,432:437,38.07,28.55,201.8,0.2,0.8758415,71.526,36.62,74.3
7940,286,78,137,83128.6,10.571,19,35,64.194,430:435:435,38.07,28.55,202.7,0.2,0.8759519,71.839,36.86,74.3
7941,286,79,137,83139.7,10.571,19,35,64.181,430,38.07,28.55,202.2,0.2,0.8760623,71.222,37.2,73.89
7942,285,79,137,83153.76,10.571,19,34,64.181,861:435,38.07,28.55,200.2,0.2,0.8761726,70.815,37.65,73.07
7943,285,79,138,83162.74,10.571,19,34,64.114,432:432:428,38.07,28.55,197.6,0.2,0.876283,70.189,38.2,72.59
7944,285,79,138,83173.01,10.571,19,34,63.994,435:432,38.07,28.55,196.7,0.2,0.8763933,70.411,38.72,72.66
7945,285,80,138,83184.55,10.571,19,34,63.906,430:423:435,38.07,28.55,198.9,0.2,0.8765037,70.734,39.19,73.67
7946,285,79,138,83194.59,10.571,19,34,63.796,433:430,38.07,28.55,201.3,0.2,0.87661403,69.971,39.62,74.37
7947,284,79,139,83203.86,10.565,19,34,63.711,430:428,38.07,28.55,203.8,0.2,0.8767244,70.201,39.97,74.71
7948,284,78,139,83214.28,10.56,19,35,63.696,437:432:432,38.07,28.55,204.2,0.2,0.8768348,69.148,39.99,74.82
7949,285,78,139,83224.25,10.58,19,35,63.698,432:426,38.07,28.55,203.3,0.2,0.87694514,67.949,40.03,74.38
7950,286,78,139,83235.77,10.571,19,35,63.669,432:432,38.07,28.55,202.5,0.2,0.8770555,68.997,40.03,74.12
7951,287,80,139,83247.98,10.571,19,34,63.574,430:426,38.07,28.55,202.8,0.2,0.87716585,68.746,39.93,74.38
7952,287,82,139,83256.43,10.571,19,33,63.469,433:432:432,38.07,28.55,202.9,0.2,0.87727624,68.094,39.75,74.31
7953,286,83,139,83266.89,10.571,19,33,63.364,428,38.07,28.55,203.0,0.2,0.8773866,69.217,39.58,74.24
7954,286,83,139,83278.14,10.571,19,33,63.128,866:430,38.07,28.55,201.0,0.2,0.87749696,68.339,39.46,73.56
7955,283,81,139,83291.84,10.571,19,33,62.796,432:435,38.07,28.55,198.6,0.2,0.87760735,67.634,39.35,72.8
7956,282,79,139,83301.2,10.571,19,34,62.478,435:435:433,38.07,28.55,195.8,0.2,0.8777177,69.096,39.27,71.89
7957,283,77,139,83309.02,10.571,19,35,61.971,437:439,38.07,28.55,194.7,0.2,0.87782806,71.795,39.22,71.53
7958,284,76,139,83320.05,10.571,19,36,61.332,432:435,38.07,28.55,194.7,0.2,0.8779384,71.267,39.2,71.48
7959,286,77,139,83331.81,10.571,19,35,61.033,437:435:430,38.07,28.55,194.7,0.2,0.8780488,71.011,39.17,71.43
7960,287,78,139,83343.35,10.571,19,35,60.967,437:437,38.07,28.55,194.4,0.2,0.87815917,71.239,39.05,71.18
7961,286,79,138,83353.76,10.571,19,35,61.02,433:437:428,38.07,28.55,194.0,0.2,0.8782695,70.876,38.95,71.01
7962,285,79,137,83363.45,10.571,19,34,61.063,439:439,38.07,28.5,193.3,0.2,0.8783799,71.35,38.91,71.05
7963,285,79,138,83373.4,10.571,19,34,61.102,437:433,38.07,28.5,193.6,0.2,0.8784902,71.115,38.85,70.96
7964,285,79,138,83384.13,10.571,19,34,61.185,439:437,38.07,28.5,194.5,0.2,0.8786006,69.876,38.77,70.79
7965,284,78,137,83394.87,10.571,19,35,61.442,875:439,38.07,28.55,194.6,0.2,0.878711,69.896,38.61,70.57
7966,285,77,138,83405.59,10.571,19,35,61.673,437:432,38.07,28.5,194.6,0.2,0.8788213,71.626,38.44,70.34
7967,286,78,137,83415.38,10.571,19,35,61.623,442:439,38.07,28.5,194.6,0.2,0.8789317,70.371,37.87,70.12
7968,285,78,137,83424.1,10.571,19,35,61.62,437:439,38.07,28.5,194.9,0.2,0.879042,69.106,37.26,70.04
7969,284,78,137,83437.02,10.571,19,35,61.764,428:442:437,38.07,28.5,195.6,0.2,0.8791524,69.583,36.71,70.12
7970,285,78,137,83449.72,10.571,19,35,61.88,439:439,38.07,28.5,197.9,0.2,0.87926275,69.496,36.17,70.64
7971,285,79,137,83458.16,10.571,19,34,61.957,430:442,38.07,28.5,200.0,0.2,0.87937313,68.605,35.72,71.14
7972,285,79,137,83469.09,10.571,19,34,62.074,439:439,38.07,28.5,201.1,0.2,0.8794835,70.056,35.51,71.36
7973,285,79,137,83480.63,10.571,19,34,62.209,873,38.07,28.5,202.3,0.2,0.87959385,70.405,35.29,71.59
7974,285,79,137,83491.38,10.571,19,34,62.271,439:437:435,38.07,28.5,203.5,0.2,0.87970424,69.892,35.2,71.76
7975,284,79,136,83502.16,10.571,19,34,62.321,439:437,38.07,28.5,206.2,0.2,0.87981457,69.544,35.13,72.43
7976,283,78,137,83511.95,10.571,19,35,62.451,437:432:437,38.07,28.5,209.9,0.1,0.87992495,70.813,35.07,73.52
7977,284,77,137,83520.66,10.571,19,35,62.393,432:432,38.07,28.5,209.7,0.2,0.88003534,70.405,35.01,71.74
7978,286,77,136,83532.19,10.571,19,35,62.381,433:437:435,38.07,28.5,208.7,0.2,0.88014567,69.812,34.97,70.0
7979,287,78,136,83542.57,10.571,19,35,62.449,437:435,38.07,28.5,206.3,0.2,0.88025606,70.101,34.97,68.41
7980,285,79,137,83552.8,10.571,19,34,62.46,433:439,38.07,28.5,203.9,0.2,0.8803664,70.29,34.97,66.81
7981,284,79,137,83563.69,10.571,19,34,62.445,435:437,38.07,28.5,205.0,0.2,0.8804768,69.774,34.87,67.64
7982,284,78,138,83572.93,10.571,19,35,62.484,428:442:437,38.07,28.5,206.4,0.2,0.88058716,70.583,34.77,68.7
7983,285,77,138,83583.71,10.571,19,35,62.454,439:433,38.07,28.5,206.0,0.2,0.8806975,70.464,34.61,68.48
7984,285,77,138,83594.45,10.571,19,35,62.41,441:441,38.07,28.5,205.2,0.2,0.8808079,71.306,34.42,68.02
7985,285,78,138,83604.86,10.571,19,35,62.307,439:435,38.07,28.5,204.8,0.2,0.8809182,70.98,34.21,67.81
7986,284,77,137,83615.09,10.571,19,35,62.293,442:437,38.07,28.5,204.2,0.2,0.8810286,70.532,34.04,67.43
7987,284,76,137,83626.63,10.571,19,36,62.407,441:441,38.07,28.5,203.2,0.2,0.8811389,68.96,33.92,66.91
7988,284,75,137,83637.05,10.571,19,36,62.517,432:442:439,38.07,28.5,203.4,0.2,0.8812493,69.79,33.77,66.9
7989,285,75,136,83647.29,10.571,19,36,62.418,439,38.07,28.5,203.8,0.2,0.8813597,72.124,33.62,66.97
7990,287,76,136,83658.82,10.571,19,36,61.938,879:437:439,38.07,28.5,204.4,0.2,0.88147,71.244,33.45,66.9
7991,286,77,136,83669.55,10.571,19,35,61.642,439:439,38.07,28.5,205.1,0.1,0.8815804,69.799,33.27,66.74
7992,285,77,136,83679.59,10.571,19,35,61.665,435:437,38.07,28.5,205.8,0.2,0.88169074,70.407,33.05,66.73
