time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2,THb,hrv,HeatStrainIndex,respiration,skin_temperature,TymeBreathRate,tidal_volume,TymeVentilation
681,301,76,126,6302.11,10.197,19,38,67.985,37.28,0.0893733,68.761,486:59:00,0.0,24.85,30.85,25.71,312.2,81.96
682,300,77,126,6312.46,10.197,19,37,67.965,37.28,0.08950954,68.966,484:03:59,0.0,24.85,30.85,25.97,310.9,81.63
683,299,77,126,6322.79,10.197,19,37,67.86699999999999,37.28,0.08964577,69.74,481:54:00,0.0,24.85,30.85,26.17,310.4,81.46
684,300,76,126,6333.12,10.197,19,38,67.909,37.28,0.089782014,69.49199999999999,479:59:00,0.0,27.59,30.85,26.32,310.3,81.4
685,301,76,126,6342.89,10.197,19,38,68.018,37.28,0.089782014,68.99600000000001,483:56:00,0.0,27.59,30.9,26.49,310.3,81.33
686,301,77,126,6351.79,10.197,19,37,68.14200000000001,37.28,0.089782014,68.60600000000001,476,0.0,27.59,30.9,26.73,311.1,81.33
687,301,78,126,6362.14,10.197,19,37,68.205,37.28,0.089782014,69.465,965:59:00,0.0,27.59,30.85,26.96,311.8,81.33
688,300,79,126,6372.49,10.197,19,36,68.234,37.28,0.089918256,69.191,474,0.0,27.59,30.85,27.15,313.1,81.59
689,299,78,126,6382.33,10.197,19,37,68.2,37.28,0.0900545,68.875,487:49:00,0.0,29.02,30.85,27.33,314.3,81.89
690,300,78,125,6391.64,10.197,19,37,68.149,37.28,0.09019074,68.888,483:52:00,0.0,29.02,30.85,27.48,314.9,82.3
691,300,78,125,6405.61,10.197,19,37,68.12100000000001,37.28,0.09032697,69.572,479:52:00,0.0,29.02,30.9,27.6,314.7,82.56
692,300,78,126,6415.96,10.197,19,37,68.107,37.28,0.09046321,68.955,474,0.0,29.02,30.9,27.6,310.8,82.15
693,300,79,126,6426.31,10.197,19,36,68.101,37.28,0.090599455,68.47,1417,0.0,29.02,30.9,27.6,307.8,81.93
694,299,79,127,6436.66,10.197,19,36,68.212,37.28,0.090735696,69.268,949,0.0,29.02,30.9,27.62,307.6,82.36
695,298,78,127,6447.01,10.197,19,36,68.357,37.28,0.09087194,70.131,480:01:54,0.0,28.4,30.85,27.65,307.4,82.78
696,300,76,127,6456.75,10.197,19,38,68.446,37.28,0.09100817,69.91799999999999,472,0.0,28.4,30.85,27.67,307.3,83.16
697,302,77,127,6465.65,10.197,19,37,68.559,37.28,0.09100817,69.76599999999999,477:56:52,0.0,28.4,30.85,27.66,307.8,83.3
698,302,78,127,6475.99,10.197,19,37,68.72777777777777,37.28,0.09100817,69.7188888888889,479:56:00,0.0,28.4,30.9,27.64,308.4,83.57
699,300,79,127,6486.34,10.197,19,36,68.88636363636364,37.29,0.09114441,69.54,481:54:00,0.0,28.38,30.9,27.58,309.0,84.23
700,298,79,127,6496.69,10.197,19,36,68.917,37.29,0.091280654,68.947,479:56:47,0.0,28.38,30.85,27.6,309.9,84.54
701,299,78,127,6506.43,10.197,19,37,68.94800000000001,37.29,0.091416895,69.4,474,0.0,28.38,30.85,27.64,311.0,84.7
702,300,77,127,6515.33,10.197,19,37,68.94300000000001,37.29,0.09155314,69.315,479:57:49,0.0,28.38,30.85,27.68,311.5,84.87
703,299,77,127,6525.97,10.197,19,37,68.897,37.29,0.09168937,68.652,474:52:00,0.0,28.38,30.9,27.71,311.8,85.05
704,298,76,128,6536.83,10.197,19,37,68.857,37.29,0.09182561,69.328,476:49:00,0.0,28.76,30.9,27.74,312.1,85.22
705,302,77,127,6546.39,10.197,19,37,68.846,37.29,0.09182561,69.42999999999999,476:52:00,0.0,28.76,30.85,27.74,312.2,85.5
706,303,78,127,6556.73,10.197,19,37,68.82000000000001,37.29,0.09182561,68.888,476:47:00,0.0,28.76,30.85,27.7,312.0,85.96
707,302,79,128,6566.45,10.197,19,37,68.747,37.29,0.09182561,68.633,463,0.0,28.76,30.85,27.65,311.8,86.42
708,300,80,128,6576.6,10.197,19,36,68.626,37.29,0.09196185,69.763,1412,0.0,28.76,30.9,27.61,312.1,86.59
709,300,80,128,6589.85,10.197,19,36,68.468,37.29,0.092098095,69.538,477:52:00,0.0,28.76,30.9,27.56,313.2,86.31
710,298,79,128,6599.58,10.197,19,36,68.354,37.29,0.092234336,69.324,474:56:00,0.0,29.41,30.9,27.56,312.6,85.68
711,299,78,128,6608.48,10.197,19,37,68.21900000000001,37.29,0.09237057,69.977,479:57:49,0.0,29.41,30.9,27.61,310.2,84.69
712,300,78,127,6618.83,10.197,19,37,68.132,37.3,0.09250681,69.554,481:49:00,0.0,29.41,30.9,27.65,309.6,84.6
713,302,78,127,6629.19,10.197,19,37,68.179,37.3,0.09250681,69.225,470,0.0,29.41,30.9,27.68,310.2,85.19
714,301,79,127,6638.91,10.197,19,36,68.045,37.3,0.09250681,68.976,938:52:00,0.0,30.24,30.9,27.72,310.9,85.77
715,299,80,128,6647.51,10.197,19,36,67.70700000000001,37.3,0.09264305,70.654,476:47:00,0.0,30.24,30.9,27.73,312.0,86.02
716,300,79,128,6657.3,10.197,19,36,67.753,37.3,0.09277929,69.944,472:54:47,0.0,30.24,30.9,27.74,313.1,86.17
717,300,79,128,6668.52,10.197,19,36,67.834,37.3,0.092915535,69.25800000000001,479:52:00,0.0,30.24,30.9,27.82,313.7,86.32
718,300,79,128,6679.49,10.197,19,36,67.888,37.31,0.09305177,69.643,476:47:00,0.0,30.24,30.9,27.97,313.8,86.48
719,300,79,128,6691.29,10.197,19,36,67.926,37.31,0.09318801,70.06,472,0.0,30.24,30.9,27.99,315.7,86.79
720,298,79,128,6701.61,10.197,19,36,67.83099999999999,37.31,0.09332425,69.587,476:50:00,0.0,31.57,30.9,28.0,317.9,87.12
721,298,78,128,6711.92,10.197,19,36,67.67699999999999,37.31,0.09346049,69.486,946:47:00,0.0,31.57,30.9,28.01,319.0,87.15
722,300,77,128,6721.79,10.197,19,37,67.483,37.31,0.09359673,69.616,472:59:00,0.0,31.57,30.9,28.02,318.2,86.65
723,300,77,128,6730.5,10.197,19,37,67.31700000000001,37.31,0.09373297,69.095,483:52:00,0.0,31.57,30.9,28.02,317.3,86.15
724,300,77,128,6740.15,10.197,19,37,67.183,37.31,0.09386921,68.376,479:49:00,0.0,31.57,30.9,28.05,316.5,85.81
725,300,77,128,6751.0,10.197,19,37,67.054,37.31,0.09400545,68.424,479:56:00,0.0,32.47,30.9,28.09,315.9,85.76
726,299,77,127,6760.85,10.197,19,37,67.02799999999999,37.31,0.09414169,68.752,479:49:00,0.0,32.47,30.9,28.12,316.6,86.52
727,300,77,127,6772.02,10.197,19,37,67.02799999999999,37.31,0.094277926,69.732,948:49:00,0.0,32.47,30.9,28.13,316.8,87.14
728,302,77,127,6782.36,10.197,19,37,67.083,37.31,0.094277926,70.561,476:47:00,0.0,32.47,30.9,28.06,315.6,87.29
729,301,77,127,6792.73,10.197,19,37,67.151,37.31,0.094277926,70.55199999999999,474:54:00,0.0,30.7,30.9,28.02,315.2,87.52
730,298,78,127,6803.07,10.197,19,36,67.036,37.31,0.09441417,68.224,481:49:00,0.0,30.7,30.9,28.09,316.7,87.96
731,298,77,127,6813.42,10.197,19,37,66.75800000000001,37.31,0.09455041,70.474,479:49:00,0.0,30.7,30.9,28.17,318.3,88.4
732,299,76,128,6823.78,10.197,19,38,66.679,37.31,0.09468665,72.164,482:03:52,0.0,30.7,30.9,28.25,319.7,88.75
733,299,75,127,6832.87,10.197,19,38,66.175,37.31,0.09482289,72.536,481:56:00,0.0,30.7,30.9,28.36,320.8,88.89
734,300,75,127,6841.55,10.197,19,38,65.84,37.31,0.094959125,72.391,481:56:00,0.0,29.52,30.9,28.29,322.8,89.06
735,302,75,127,6854.19,10.197,19,38,65.864,37.31,0.094959125,72.205,479:54:00,0.0,29.52,30.9,28.2,325.0,89.23
736,304,77,127,6863.08,10.197,19,38,66.289,37.31,0.094959125,71.857,483:59:00,0.0,29.52,30.9,28.11,325.9,89.3
737,300,79,127,6873.44,10.197,19,36,66.821,37.31,0.095095366,71.36,479,0.0,29.52,30.9,28.03,322.9,89.04
738,297,80,126,6882.76,10.197,19,35,67.301,37.31,0.09523161,72.174,487:03:00,0.0,29.52,30.9,27.94,319.9,88.78
739,297,78,127,6889.65,10.197,19,36,67.60777777777778,37.31,0.09536785,71.54777777777778,489:11:01,0.0,29.52,30.9,27.98,320.8,89.99
740,299,77,126,6902.68,10.197,19,37,67.78999999999999,37.31,0.09550409,70.78727272727272,489:01:00,0.0,29.52,30.9,28.01,321.9,90.99
741,300,77,125,6914.84,10.197,19,37,67.92999999999999,37.31,0.095640324,71.651,487:03:00,0.0,29.52,30.9,27.97,322.9,91.19
742,299,77,124,6925.21,10.197,19,37,68.042,37.31,0.095776565,72.074,488:59:00,0.0,29.52,30.85,27.93,323.9,91.38
743,300,77,124,6935.55,10.197,19,37,68.15,37.31,0.09591281,72.062,486:59:00,0.0,29.52,30.85,27.88,324.2,91.3
744,300,77,125,6945.26,10.197,19,37,68.256,37.31,0.09604905,71.631,491:03:00,0.0,29.52,30.85,27.82,323.8,90.82
745,300,76,125,6954.19,10.197,19,38,68.389,37.31,0.09618529,71.952,486:59:00,0.0,27.95,30.9,27.76,323.3,90.33
746,302,76,125,6964.53,10.197,19,38,68.529,37.31,0.09618529,71.59400000000001,486:59:00,0.0,27.95,30.9,27.7,321.5,89.83
747,300,77,125,6974.86,10.197,19,37,68.661,37.31,0.09632152,71.163,487:06:56,0.0,27.95,30.9,27.62,318.5,89.32
748,299,77,124,6985.22,10.197,19,37,68.76599999999999,37.31,0.096457765,71.241,479,0.0,27.95,30.9,27.59,319.7,89.55
749,301,77,125,6995.56,10.197,19,37,68.798,37.31,0.096457765,71.83399999999999,491:11:03,0.0,26.9,30.9,27.58,322.8,90.1
750,302,78,125,7005.31,10.197,19,37,68.779,37.32,0.096457765,71.857,486:59:00,0.0,26.9,30.9,27.56,325.5,90.56
751,301,79,125,7014.22,10.197,19,36,68.713,37.32,0.096457765,71.076,490:59:00,0.0,26.9,30.9,27.48,324.9,90.09
752,299,79,125,7024.55,10.197,19,36,68.631,37.32,0.096594006,72.064,486:56:00,0.0,26.9,30.9,27.41,324.3,89.63
753,300,79,125,7035.49,10.197,19,36,68.608,37.32,0.09673025,72.104,486:59:00,0.0,26.9,30.9,27.37,323.7,89.47
754,300,79,125,7047.34,10.197,19,36,68.529,37.32,0.09686649,71.01,484:59:00,0.0,26.59,30.9,27.34,323.1,89.4
755,299,78,125,7057.66,10.197,19,37,68.41499999999999,37.32,0.09700272,71.022,484:52:00,0.0,26.59,30.9,27.32,322.5,89.33
756,299,78,125,7067.46,10.197,19,37,68.387,37.32,0.09713896,71.487,481:56:00,0.0,26.59,30.9,27.36,321.8,89.3
757,301,78,125,7076.58,10.197,19,37,68.334,37.32,0.09713896,70.864,481:59:50,0.0,26.59,30.9,27.4,321.2,89.21
758,301,78,126,7088.11,10.197,19,37,68.32000000000001,37.32,0.09713896,70.626,477:54:00,0.0,26.59,30.9,27.47,320.8,88.62
759,300,79,126,7097.02,10.197,19,36,68.315,37.32,0.097275205,71.774,479:52:00,0.0,26.39,30.9,27.54,320.5,88.02
760,299,79,126,7107.35,10.197,19,36,68.186,37.32,0.097411446,71.434,474,0.0,26.39,30.9,27.64,320.7,87.79
761,300,78,127,7117.72,10.197,19,37,68.14,37.32,0.09754769,70.636,483:54:00,0.0,26.39,30.9,27.7,320.6,87.65
762,300,78,127,7128.07,10.197,19,37,68.083,37.32,0.09768392,70.532,950:49:00,0.0,26.39,30.9,27.76,320.5,87.52
763,298,79,127,7138.42,10.197,19,36,67.978,37.32,0.09782016,69.872,486:59:00,0.0,26.39,30.9,27.8,320.7,88.2
764,299,78,127,7148.14,10.197,19,37,67.894,37.32,0.097956404,69.112,485:04:56,0.0,26.65,30.9,27.82,321.3,89.48
765,301,77,127,7157.05,10.197,19,37,67.71900000000001,37.32,0.097956404,69.161,481:54:00,0.0,26.65,30.9,27.81,321.4,89.77
766,301,77,127,7167.39,10.197,19,37,67.543,37.32,0.097956404,70.348,477:54:00,0.0,26.65,30.9,27.75,320.8,88.63
767,298,78,126,7177.72,10.197,19,36,67.45700000000001,37.32,0.098092645,70.292,481:50:00,0.0,26.65,30.9,27.73,320.4,87.93
768,299,77,126,7188.1,10.197,19,37,67.34299999999999,37.32,0.09822888,69.279,474:50:00,0.0,26.65,30.9,27.73,320.0,87.42
769,300,76,126,7198.44,10.197,19,38,67.241,37.32,0.09836512,70.148,483:54:00,0.0,27.61,30.9,27.73,319.6,86.9
770,301,76,126,7208.5,10.197,19,38,67.095,37.32,0.09836512,70.398,477:50:00,0.0,27.61,30.9,27.74,318.1,86.24
771,300,77,127,7218.34,10.197,19,37,66.916,37.32,0.09850136,69.53,477:52:00,0.0,27.61,30.9,27.76,316.0,85.53
772,300,77,127,7229.48,10.197,19,37,66.739,37.32,0.0986376,70.136,481:52:00,0.0,27.61,30.9,27.75,316.1,85.22
773,299,78,127,7239.82,10.197,19,37,66.601,37.32,0.098773845,70.297,479:50:00,0.0,27.61,30.9,27.74,316.0,84.98
774,298,77,127,7250.2,10.197,19,37,66.481,37.34,0.09891008,70.166,483:54:00,0.0,27.61,30.95,27.71,315.2,84.9
775,300,77,127,7259.93,10.197,19,37,66.305,37.34,0.09904632,69.42,479:49:00,0.0,27.85,30.95,27.67,314.4,84.82
776,303,76,127,7268.83,10.197,19,38,65.96000000000001,37.34,0.09904632,68.57300000000001,474:57:50,0.0,27.85,30.95,27.63,315.4,85.16
777,303,78,127,7278.88,10.197,19,37,65.788,37.34,0.09904632,69.327,479:50:00,0.0,27.85,30.95,27.58,316.9,85.62
778,300,79,127,7288.93,10.197,19,36,65.788,37.35,0.09918256,68.933,479:49:00,0.0,27.85,30.95,27.53,318.1,85.9
779,299,79,128,7300.91,10.197,19,36,65.848,37.35,0.0993188,69.686,479:54:00,0.0,26.84,30.9,27.49,317.9,85.22
780,300,79,128,7311.47,10.197,19,36,66.00899999999999,37.35,0.09945504,70.765,477:49:00,0.0,26.84,30.9,27.45,317.7,84.57
781,299,79,127,7322.65,10.197,19,36,66.259,37.35,0.09959128,70.86800000000001,474:59:49,0.0,26.84,30.9,27.44,318.0,84.21
782,300,78,127,7332.99,10.197,19,37,66.34299999999999,37.35,0.09972752,69.768,476:45:00,0.0,26.84,30.9,27.42,318.4,83.85
783,300,78,127,7343.33,10.197,19,37,66.30699999999999,37.35,0.09986376,70.301,476:45:00,0.0,26.84,30.95,27.41,318.8,83.49
784,299,78,128,7353.7,10.197,19,37,66.252,37.35,0.1,69.681,476:47:00,0.0,26.16,30.95,27.35,319.3,83.45
785,299,77,128,7363.42,10.197,19,37,66.2,37.35,0.10013624,69.785,474:45:00,0.0,26.16,30.95,27.28,319.8,83.44
786,300,76,128,7372.05,10.197,19,38,66.257,37.35,0.10027248,70.663,477:52:00,0.0,26.16,30.95,27.23,317.9,83.21
787,300,76,128,7381.89,10.197,19,38,66.332,37.35,0.10040872,70.768,474:47:00,0.0,26.16,30.95,27.18,315.3,82.93
788,301,76,128,7392.75,10.197,19,38,66.408,37.35,0.10040872,70.184,476:52:00,0.0,26.16,30.95,27.11,314.9,82.98
789,300,77,128,7402.59,10.197,19,37,66.48400000000001,37.35,0.10054496,70.648,479:50:00,0.0,26.16,30.95,27.02,315.6,83.21
790,301,77,128,7413.73,10.197,19,37,66.51,37.35,0.10054496,70.824,479:54:00,0.0,28.85,30.95,26.92,316.1,83.36
791,301,78,128,7423.45,10.197,19,37,66.476,37.35,0.10054496,70.405,480:01:54,0.0,28.85,30.95,26.74,314.8,83.0
792,301,79,127,7432.08,10.197,19,36,66.432,37.35,0.10054496,69.626,479:50:00,0.0,28.85,30.95,26.57,313.5,82.64
793,300,79,127,7441.92,10.197,19,36,66.444,37.35,0.1006812,70.405,476:49:00,0.0,28.85,30.95,26.38,314.5,83.17
794,299,78,127,7453.07,10.197,19,37,66.48888888888888,37.35,0.10081744,69.88888888888889,481:52:00,0.0,29.08,30.95,26.19,316.1,83.94
795,300,79,127,7463.42,10.197,19,36,66.64090909090909,37.35,0.100953676,70.00454545454545,479:50:00,0.0,29.08,30.95,26.06,318.0,84.26
796,300,79,127,7473.14,10.197,19,36,66.872,37.35,0.10108992,69.49,477:49:00,0.0,29.08,30.95,25.96,319.9,84.43
797,299,78,128,7483.3,10.197,19,37,67.075,37.35,0.10122616,70.37,474:50:57,0.0,29.08,30.95,25.71,316.8,83.56
798,300,78,127,7496.54,10.197,19,37,67.209,37.35,0.1013624,70.89099999999999,483:52:00,0.0,29.08,30.95,25.6,315.8,83.51
799,300,78,127,7506.89,10.197,19,37,67.257,37.35,0.10149864,72.651,479:47:00,0.0,29.62,30.95,25.55,315.9,83.79
800,299,78,128,7516.59,10.197,19,37,67.083,37.36,0.101634875,73.171,474:52:00,0.0,29.62,30.95,25.51,316.0,84.07
801,300,78,128,7525.46,10.197,19,37,67.16,37.36,0.101771116,72.51700000000001,479:49:00,0.0,29.62,30.95,25.47,315.6,84.23
802,301,78,127,7535.87,10.197,19,37,67.51,37.36,0.101771116,72.143,476:45:00,0.0,29.62,30.95,25.45,315.1,84.37
803,301,79,128,7546.23,10.197,19,36,67.88555555555556,37.36,0.101771116,72.16333333333334,477:47:00,0.0,29.62,30.95,25.42,314.7,84.52
804,299,79,127,7556.56,10.197,19,36,68.18454545454546,37.36,0.10190736,72.02454545454545,474:45:00,0.0,28.8,30.95,25.39,314.3,84.66
805,299,79,128,7566.27,10.197,19,36,68.337,37.36,0.1020436,71.674,472:54:00,0.0,28.8,30.95,25.34,316.1,84.83
806,299,78,128,7575.18,10.197,19,37,68.465,37.36,0.10217984,71.487,479:59:50,0.0,28.8,30.95,25.28,318.6,85.0
807,300,78,128,7585.5,10.197,19,37,68.643,37.36,0.102316074,71.881,476:54:00,0.0,28.8,30.95,25.22,321.1,85.16
808,300,78,129,7595.88,10.197,19,37,68.845,37.36,0.102452315,71.733,484:54:00,0.0,28.8,30.95,25.17,322.5,84.87
809,299,78,128,7606.2,10.197,19,37,69.11,37.36,0.10258856,71.785,481:50:00,0.0,27.47,31.0,25.12,323.9,84.61
810,299,77,127,7616.57,10.197,19,37,69.339,37.36,0.1027248,72.313,476:57:00,0.0,27.47,31.0,25.17,324.5,84.92
811,301,77,127,7627.58,10.197,19,37,69.56444444444445,37.36,0.1027248,71.49666666666667,483:52:00,0.0,27.47,31.0,25.22,325.0,85.22
812,303,78,127,7639.37,10.197,19,37,69.76545454545455,37.36,0.1027248,71.46636363636364,479:52:00,0.0,27.47,31.0,25.3,326.1,86.23
813,301,80,127,7649.09,10.197,19,36,69.985,37.36,0.1027248,71.557,476:54:45,0.0,27.47,31.0,25.4,327.6,87.89
814,299,81,126,7658.0,10.197,19,35,70.13222222222223,37.36,0.10286103,71.02555555555556,469:45:00,0.0,26.58,31.0,25.5,329.2,89.54
815,299,81,127,7668.35,10.197,19,35,70.25636363636364,37.36,0.10299727,69.87272727272727,467,0.0,26.58,31.0,25.56,331.0,90.27
816,299,80,127,7678.08,10.197,19,36,70.314,37.36,0.103133515,70.57300000000001,936:43:00,0.0,26.58,31.0,25.62,332.9,90.87
817,300,79,128,7686.99,10.197,19,36,70.34777777777778,37.36,0.103269756,70.98888888888888,467:40:00,0.0,26.58,31.0,25.67,334.5,91.43
818,301,79,129,7697.34,10.197,19,36,70.26272727272728,37.36,0.103269756,70.61909090909091,470:40:00,0.0,26.58,31.0,25.7,333.4,91.41
819,299,79,129,7707.68,10.197,19,36,69.804,37.36,0.103406,67.604,469:40:00,0.0,25.59,31.0,25.73,332.3,91.39
820,298,78,129,7718.03,10.197,19,36,69.25222222222222,37.36,0.10354223,68.56333333333333,474:45:00,0.0,25.59,31.0,25.75,331.2,91.37
821,300,77,130,7727.49,10.197,19,37,69.19545454545454,37.36,0.10367847,70.08636363636364,470:49:42,0.0,25.59,31.0,25.78,330.1,91.34
822,301,77,130,7734.88,10.197,19,37,69.505,37.36,0.10367847,70.615,476:47:00,0.0,25.59,31.0,25.87,329.9,91.46
823,301,78,130,7751.12,10.197,19,37,69.69222222222223,37.36,0.10367847,71.81888888888889,930,0.0,25.59,31.0,26.03,330.6,91.72
824,301,79,129,7760.85,10.197,19,36,69.90545454545455,37.37,0.10367847,71.43181818181819,469,0.0,25.59,31.0,26.2,331.3,91.95
825,298,80,129,7769.21,10.197,19,36,70.19800000000001,37.37,0.10381471,70.967,474:52:47,0.0,27.3,31.0,26.39,331.4,91.5
826,297,80,129,7778.33,10.197,19,35,70.44111111111111,37.37,0.103950955,71.41777777777777,472:45:00,0.0,27.3,31.0,26.57,331.4,91.15
827,300,79,129,7790.46,10.197,19,36,70.53636363636363,37.37,0.1040872,71.0109090909091,467:45:00,0.0,27.3,31.0,26.65,330.9,91.52
828,301,78,129,7800.82,10.197,19,37,70.542,37.37,0.1040872,69.954,476:56:49,0.0,27.3,31.0,26.73,330.5,91.9
829,299,79,129,7810.52,10.197,19,36,70.46700000000001,37.38,0.10422343,70.366,474:50:00,0.0,28.83,31.0,26.88,330.5,92.5
830,299,78,129,7819.44,10.197,19,37,70.37,37.38,0.10435967,69.7188888888889,477:50:00,0.0,28.83,31.05,27.08,331.3,93.21
831,299,78,128,7829.8,10.197,19,37,70.30909090909091,37.38,0.10449591,69.60545454545455,474:50:00,0.0,28.83,31.05,27.32,335.8,94.1
832,299,77,128,7840.14,10.197,19,37,70.208,37.38,0.104632154,68.517,479:47:00,0.0,28.83,31.0,27.44,335.7,93.98
833,299,76,128,7850.5,10.197,19,38,70.05666666666667,37.38,0.104768395,69.50444444444445,474:52:00,0.0,28.83,31.0,27.54,335.3,93.83
834,300,76,128,7860.84,10.197,19,38,69.81363636363636,37.38,0.10490463,69.17181818181818,476:52:00,0.0,29.06,31.0,27.65,335.0,93.68
835,300,76,127,7871.22,10.197,19,38,69.61222222222221,37.39,0.10504087,68.38777777777779,479:56:54,0.0,29.06,31.0,27.8,333.7,92.9
836,300,76,128,7881.57,10.197,19,38,69.399,37.39,0.10517711,68.91,479:56:00,0.0,29.06,31.0,27.98,332.4,92.46
837,302,77,128,7891.92,10.197,19,37,69.21727272727273,37.39,0.10517711,68.69636363636363,479:56:00,0.0,29.06,31.0,28.26,331.6,93.35
838,302,79,127,7902.9,10.197,19,37,69.05,37.39,0.10517711,69.292,484:57:00,0.0,29.06,31.05,28.5,331.1,93.91
839,302,80,127,7914.06,10.197,19,36,68.85111111111111,37.39,0.10517711,70.01888888888888,478:01:00,0.0,29.61,31.05,28.71,330.8,94.37
840,300,81,127,7922.97,10.197,19,35,68.54272727272728,37.39,0.10531335,70.02,481:52:00,0.0,29.61,31.05,28.89,330.5,94.44
841,300,81,127,7933.32,10.197,19,35,68.214,37.39,0.105449595,69.301,476:49:00,0.0,29.61,31.05,29.03,330.2,94.22
842,301,81,126,7943.04,10.197,19,35,67.9211111111111,37.39,0.105449595,69.25888888888889,476:45:00,0.0,29.61,31.05,29.17,329.9,93.99
843,300,82,126,7951.95,10.197,19,35,67.67272727272727,37.39,0.10558583,69.63272727272728,474:49:00,0.0,29.61,31.05,29.38,331.8,93.99
844,298,80,127,7962.3,10.197,19,36,67.503,37.39,0.10572207,68.80499999999999,476:43:00,0.0,29.61,31.05,29.59,334.8,94.22
845,297,79,127,7972.65,10.197,19,36,67.36888888888889,37.39,0.10585831,68.48888888888888,472:52:47,0.0,30.37,31.05,29.72,336.7,94.69
846,299,77,128,7983.63,10.197,19,37,67.18909090909091,37.39,0.10599455,70.26454545454546,469:42:00,0.0,30.37,31.05,29.8,337.8,94.98
847,302,77,128,7995.42,10.197,19,37,66.87100000000001,37.39,0.10599455,72.487,472:49:00,0.0,30.37,31.05,29.72,335.8,94.64
848,303,78,129,8005.77,10.197,19,37,66.20599999999999,37.39,0.10599455,73.137,472:43:00,0.0,30.37,31.05,29.69,335.1,94.98
849,301,80,129,8015.5,10.197,19,36,65.702,37.39,0.10599455,72.17699999999999,467:40:00,0.0,30.09,31.05,29.67,334.4,95.33
850,300,81,129,8024.4,10.197,19,35,65.67999999999999,37.39,0.10613079,71.499,472:52:42,0.0,30.09,31.05,29.72,331.9,95.66
851,301,81,129,8035.38,10.197,19,35,65.974,37.39,0.10613079,70.959,458,0.0,30.09,31.05,29.79,329.0,95.99
852,301,81,129,8046.53,10.197,19,35,66.362,37.39,0.10613079,71.364,926:38:00,0.0,30.09,31.05,29.78,327.2,96.18
853,298,82,130,8055.41,10.197,19,35,66.692,37.39,0.10626703,70.997,463:40:00,0.0,30.09,31.05,29.75,325.5,96.35
854,297,81,129,8065.77,10.197,19,35,66.99,37.39,0.10640327,71.65299999999999,465:40:00,0.0,29.11,31.05,29.7,325.4,96.84
855,299,80,130,8076.15,10.197,19,36,67.291,37.39,0.10653951,72.41499999999999,463:38:00,0.0,29.11,31.05,29.64,326.7,97.69
856,301,79,131,8086.51,10.197,19,36,67.354,37.39,0.10653951,72.97999999999999,465:52:43,0.0,29.11,31.05,29.57,328.1,98.53
857,300,79,131,8095.8,10.197,19,36,66.61,37.39,0.10667575,72.533,469:43:00,0.0,29.11,31.05,29.59,330.2,99.09
858,300,79,131,8103.33,10.197,19,36,66.154,37.39,0.10681199,72.026,469:45:00,0.0,29.11,31.05,29.69,333.0,99.4
859,300,80,131,8116.1,10.197,19,36,66.494,37.39,0.10694823,70.98400000000001,469:42:00,0.0,28.46,31.05,29.66,332.9,99.3
860,300,80,130,8127.89,10.197,19,36,67.12,37.39,0.10708447,69.509,474:43:00,0.0,28.46,31.05,29.62,332.9,99.2
861,299,80,130,8138.26,10.197,19,36,67.593,37.39,0.10722071,70.065,472:52:42,0.0,28.46,31.05,29.5,333.2,99.25
862,297,80,130,8148.61,10.197,19,35,67.9,37.39,0.10735695,70.126,470:42:00,0.0,28.46,31.05,29.38,333.6,99.3
863,298,79,129,8158.95,10.197,19,36,68.071,37.39,0.107493185,68.95,930,0.0,28.46,31.05,29.23,334.1,99.45
864,303,77,129,8168.67,10.197,19,38,68.046,37.39,0.107493185,71.464,935,0.0,27.24,31.05,29.01,334.9,99.81
865,304,78,129,8177.59,10.197,19,37,67.655,37.39,0.107493185,73.327,474:47:00,0.0,27.24,31.05,28.79,337.4,100.3
866,299,80,130,8187.94,10.197,19,36,67.043,37.39,0.107629426,72.25399999999999,474:47:00,0.0,27.24,31.05,28.61,340.0,100.7
867,298,80,129,8198.29,10.197,19,36,66.825,37.39,0.10776567,72.47,472:50:00,0.0,27.24,31.05,28.52,338.5,99.65
868,300,79,129,8208.0,10.197,19,36,66.796,37.39,0.10790191,71.52000000000001,477:49:00,0.0,27.24,31.05,28.52,337.8,99.37
