time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
1677,264,78,128,16121.25,9.461,22,32,46.0,469:469,37.93,30.85,25.6,306.0,75.0,0.4,0.4,0.11580232,25.6,75.0
1678,266,77,129,16130.71,9.461,22,33,46.0,469:460,37.93,30.85,25.6,306.0,75.0,0.4,0.4,0.11592434,25.6,75.0
1679,267,76,129,16140.17,9.461,22,34,47.0,469:460,37.93,30.85,25.6,306.0,75.0,0.4,0.4,0.11604637,25.6,75.0
1680,266,79,129,16149.63,9.461,22,32,47.0,469:467,37.93,30.85,25.6,306.0,75.0,0.4,0.4,0.116168395,25.6,75.0
1681,265,80,129,16159.09,9.461,22,32,48.0,465:930,37.93,30.85,25.6,306.0,75.0,0.4,0.4,0.11629042,25.6,75.0
1682,262,80,129,16168.55,9.461,22,31,49.0,472:465,37.93,30.85,25.6,306.0,75.0,0.4,0.4,0.116412446,25.6,75.0
1683,262,78,128,16178.01,9.461,22,32,49.0,463:472,37.93,30.85,25.6,306.0,75.0,0.4,0.4,0.11653447,25.6,75.0
1684,263,76,128,16187.47,9.461,22,33,49.0,465:469,37.93,30.85,25.6,306.0,75.0,0.4,0.4,0.1166565,25.6,75.0
1685,264,74,129,16196.93,9.461,22,34,49.0,469:460:465,37.93,30.85,25.6,306.0,75.0,0.4,0.4,0.11677852,25.6,75.0
1686,262,73,129,16206.39,9.461,22,34,48.0,467:460,37.93,30.85,25.6,306.0,75.0,0.4,0.4,0.11690055,25.6,75.0
1687,264,72,129,16215.86,9.461,22,35,47.0,460,37.93,30.8,25.6,306.0,75.0,0.4,0.4,0.117022574,25.6,75.0
1688,263,71,129,16225.32,9.461,22,35,47.0,465:465:465,37.93,30.8,25.6,306.0,75.0,0.4,0.4,0.1171446,25.6,75.0
1689,267,69,129,16234.78,9.461,22,37,47.0,460:463,37.93,30.7,25.6,306.0,75.0,0.4,0.4,0.117266625,25.6,75.0
1690,265,71,129,16244.24,9.461,22,36,47.0,460,37.93,30.6,25.6,306.0,75.0,0.4,0.4,0.11738865,25.6,75.0
1691,262,70,129,16253.7,9.461,22,36,47.0,,37.93,30.45,25.6,306.0,75.0,0.3,0.3,0.11751068,25.6,75.0
1692,267,70,130,16263.16,9.461,22,36,47.0,465:893,37.93,30.45,25.6,306.0,75.0,0.3,0.3,0.1176327,25.6,75.0
1693,266,71,130,16272.62,9.461,22,36,47.0,456:472,37.93,30.45,25.6,306.0,75.0,0.3,0.3,0.11775473,25.6,75.0
1694,268,71,130,16282.08,9.461,22,36,47.0,444:453,37.93,30.4,25.6,306.0,75.0,0.3,0.3,0.11787675,25.6,75.0
1695,267,74,130,16291.54,9.461,22,34,47.0,460:472,37.93,30.4,25.6,306.0,75.0,0.3,0.3,0.11799878,25.6,75.0
1696,265,75,131,16301.0,9.461,22,34,47.0,448:441,37.93,30.45,25.6,306.0,75.0,0.3,0.3,0.118120804,25.6,75.0
1697,268,76,131,16310.46,9.461,22,34,46.0,,37.93,30.45,25.6,306.0,75.0,0.3,0.3,0.11824283,25.6,75.0
1698,266,78,134,16319.93,9.461,22,33,46.0,493:449,37.93,30.45,25.6,306.0,75.0,0.3,0.3,0.118364856,25.6,75.0
1699,265,77,134,16329.39,9.461,22,33,46.0,433:451,37.93,30.45,25.6,306.0,75.0,0.3,0.3,0.11848688,25.6,75.0
1700,267,77,134,16338.85,9.461,22,33,46.0,449:453,37.93,30.45,25.6,306.0,75.0,0.3,0.3,0.11860891,25.6,75.0
1701,266,80,133,16348.31,9.461,22,32,46.0,453:453:453,37.93,30.45,25.6,306.0,75.0,0.3,0.3,0.11873093,25.6,75.0
1702,263,80,133,16357.77,9.461,22,31,46.0,453,37.93,30.45,25.6,306.0,75.0,0.3,0.3,0.11885296,25.6,75.0
1703,261,79,133,16367.23,9.461,22,32,46.0,451:453:456,37.93,30.45,25.6,306.0,75.0,0.3,0.3,0.11897498,25.6,75.0
1704,266,75,133,16376.69,9.461,22,34,46.0,453:456,37.93,30.5,25.6,306.0,75.0,0.3,0.3,0.11909701,25.6,75.0
1705,272,79,132,16386.15,9.461,22,33,46.0,453:456,37.93,30.5,25.6,306.0,75.0,0.3,0.3,0.11909701,25.6,75.0
1706,264,82,133,16395.63,9.461,22,31,47.0,448:453,37.94,30.45,25.6,306.0,75.0,0.3,0.3,0.119219035,25.6,75.0
1707,264,81,132,16405.08,9.461,22,31,47.0,465:460,37.94,30.45,25.6,306.0,75.0,0.3,0.3,0.11934106,25.6,75.0
1708,265,81,132,16414.57,9.461,22,31,47.0,460:456:456,37.94,30.45,25.6,306.0,75.0,0.3,0.3,0.119463086,25.6,75.0
1709,263,79,131,16424.0,9.461,22,32,47.0,467,37.94,30.45,25.6,306.0,75.0,0.3,0.3,0.11958511,25.6,75.0
1710,264,79,131,16433.46,9.461,22,32,47.0,456:465:460,37.94,30.45,25.6,306.0,75.0,0.3,0.3,0.11970714,25.6,75.0
1711,266,79,131,16442.92,9.461,22,32,47.0,456:460,37.94,30.45,25.6,306.0,75.0,0.3,0.3,0.11982916,25.6,75.0
1712,268,81,131,16452.41,9.461,22,32,47.0,460:460,37.94,30.45,25.6,306.0,75.0,0.3,0.3,0.11995119,25.6,75.0
1713,265,82,130,16461.86,9.461,22,31,47.0,456:483,37.94,30.45,25.6,306.0,75.0,0.3,0.3,0.120073214,25.6,75.0
1714,260,82,130,16471.33,9.461,21,30,47.0,444:469:465,37.94,30.45,25.6,306.0,75.0,0.3,0.3,0.12019524,25.6,75.0
1715,262,78,130,16480.77,9.461,21,32,46.0,465:460,37.94,30.45,25.6,306.0,75.0,0.3,0.3,0.120317265,25.6,75.0
1716,266,78,130,16490.23,9.461,21,33,46.0,469:465,37.94,30.45,25.6,306.0,75.0,0.3,0.3,0.12043929,25.6,75.0
1717,268,79,130,16499.69,9.461,22,32,46.0,456:469,37.94,30.4,25.6,306.0,75.0,0.3,0.3,0.12056132,25.6,75.0
1718,265,80,129,16509.15,9.461,22,32,47.0,465:472,37.94,30.4,25.6,306.0,75.0,0.3,0.3,0.12068334,25.6,75.0
1719,264,80,129,16518.61,9.461,22,32,47.0,463:469:469,37.94,30.4,25.6,306.0,75.0,0.3,0.3,0.12080537,25.6,75.0
1720,265,79,129,16528.07,9.461,22,32,46.0,469:472,37.94,30.4,25.6,306.0,75.0,0.3,0.3,0.12092739,25.6,75.0
1721,265,80,128,16537.54,9.461,22,32,45.0,469:469,37.94,30.4,25.6,306.0,75.0,0.3,0.3,0.12104942,25.6,75.0
1722,266,80,129,16547.0,9.461,22,32,44.0,463:460,37.94,30.4,25.6,306.0,75.0,0.3,0.3,0.121171445,25.6,75.0
1723,262,79,128,16556.46,9.461,22,32,43.0,465:476,37.94,30.4,25.6,306.0,75.0,0.3,0.3,0.12129347,25.6,75.0
1724,264,79,128,16565.92,9.461,22,32,42.0,469:472,37.94,30.4,25.6,306.0,75.0,0.3,0.3,0.121415496,25.6,75.0
1725,265,78,128,16575.38,9.461,22,32,43.0,469:467,37.94,30.4,25.6,306.0,75.0,0.3,0.3,0.12153752,25.6,75.0
1726,264,78,128,16584.84,9.461,22,32,44.0,472:469,37.94,30.4,25.6,306.0,75.0,0.3,0.3,0.12165955,25.6,75.0
1727,265,77,128,16594.3,9.461,22,33,44.0,,37.94,30.35,25.6,306.0,75.0,0.3,0.3,0.12178157,25.6,75.0
1728,266,77,131,16603.76,9.461,22,33,45.0,527:456,37.94,30.35,25.6,306.0,75.0,0.3,0.3,0.1219036,25.6,75.0
1729,267,78,130,16613.22,9.461,22,33,45.0,472:469,37.94,30.35,25.6,306.0,75.0,0.3,0.3,0.122025624,25.6,75.0
1730,266,78,129,16622.71,9.461,22,33,45.0,944:476,37.94,30.35,25.6,306.0,75.0,0.3,0.3,0.12214765,25.6,75.0
1731,265,80,128,16632.15,9.461,22,32,45.0,476:476,37.94,30.35,25.6,306.0,75.0,0.3,0.3,0.122269675,25.6,75.0
1732,265,80,128,16641.61,9.461,22,32,45.0,476:476,37.94,30.35,25.6,306.0,75.0,0.3,0.3,0.1223917,25.6,75.0
1733,265,80,127,16651.07,9.461,22,32,45.0,476:476,37.94,30.35,25.6,306.0,75.0,0.3,0.3,0.12251373,25.6,75.0
1734,263,80,127,16660.53,9.461,22,31,46.0,476:472,37.94,30.35,25.6,306.0,75.0,0.3,0.3,0.12263575,25.6,75.0
1735,264,79,127,16669.99,9.461,22,32,46.0,476:479,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12275778,25.6,75.0
1736,265,78,127,16679.45,9.461,22,32,46.0,472:949,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.1228798,25.6,75.0
1737,264,77,126,16688.91,9.461,22,33,46.0,483:476,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12300183,25.6,75.0
1738,263,77,126,16698.37,9.461,22,33,46.0,483:476,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.123123854,25.6,75.0
1739,265,76,126,16707.83,9.461,22,33,46.0,479:479,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12324588,25.6,75.0
1740,265,75,126,16717.3,9.461,22,34,47.0,479:476,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.123367906,25.6,75.0
1741,262,75,125,16726.76,9.461,22,33,47.0,972,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12348993,25.6,75.0
1742,269,75,125,16736.22,9.461,22,34,46.0,488:479,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12361196,25.6,75.0
1743,270,77,125,16745.68,9.461,22,33,46.0,479,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12373398,25.6,75.0
1744,268,82,124,16755.14,9.461,22,31,46.0,492:479:490,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12385601,25.6,75.0
1745,265,82,124,16764.6,9.461,22,31,46.0,479:488,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12397803,25.6,75.0
1746,263,82,124,16774.07,9.461,22,31,46.0,483:488,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12410006,25.6,75.0
1747,266,81,124,16783.52,9.461,22,31,46.0,488:479,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.124222085,25.6,75.0
1748,266,82,124,16792.98,9.461,22,31,45.0,483:479,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12434411,25.6,75.0
1749,261,81,124,16802.44,9.461,22,31,45.0,483:483,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.124466136,25.6,75.0
1750,265,78,124,16811.9,9.461,22,32,44.0,488:479:483,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12458816,25.6,75.0
1751,269,81,124,16821.37,9.461,22,32,45.0,483:479,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12471019,25.6,75.0
1752,264,82,124,16830.83,9.461,22,31,45.0,483,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12483221,25.6,75.0
1753,261,80,124,16840.29,9.461,22,31,46.0,483:483:483,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12495424,25.6,75.0
1754,263,78,124,16849.75,9.461,22,32,46.0,479:483,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12507626,25.6,75.0
1755,263,76,124,16859.21,9.461,22,33,47.0,488:483,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12519829,25.6,75.0
1756,266,76,124,16868.67,9.461,22,33,47.0,488,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12532032,25.6,75.0
1757,266,76,124,16878.13,9.461,22,33,47.0,483,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12544234,25.6,75.0
1758,264,76,124,16887.59,9.461,22,33,48.0,493:465,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12556437,25.6,75.0
1759,265,76,123,16897.05,9.461,22,33,48.0,492:488,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12568639,25.6,75.0
1760,266,75,123,16906.51,9.461,22,34,48.0,492:483,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12580842,25.6,75.0
1761,267,77,123,16915.98,9.461,22,33,48.0,492:488,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12593044,25.6,75.0
1762,270,77,123,16925.44,9.461,22,33,48.0,488,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12605247,25.6,75.0
1763,267,82,123,16934.9,9.461,22,31,48.0,479:479:492,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.1261745,25.6,75.0
1764,261,82,123,16944.36,9.461,22,30,48.0,483:492,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12629652,25.6,75.0
1765,264,78,123,16953.82,9.461,22,32,48.0,483:483,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12641855,25.6,75.0
1766,263,78,123,16963.28,9.461,22,32,48.0,488:483,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12654057,25.6,75.0
1767,268,79,123,16972.74,9.461,22,32,47.0,483:486,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.1266626,25.6,75.0
1768,267,81,123,16982.2,9.461,22,31,47.0,479:488:483,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12678462,25.6,75.0
1769,260,80,124,16991.66,9.461,22,31,46.0,479:488,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12690665,25.6,75.0
1770,264,77,124,17001.12,9.461,22,33,46.0,479:483,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12702867,25.6,75.0
1771,263,77,124,17010.58,9.461,22,33,45.0,483:488,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.1271507,25.6,75.0
1772,263,75,123,17020.05,9.461,22,33,45.0,492:488,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12727273,25.6,75.0
1773,264,74,123,17029.51,9.461,22,34,45.0,483:490,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12739475,25.6,75.0
1774,267,74,123,17038.97,9.461,22,34,45.0,488:495,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12751678,25.6,75.0
1775,268,74,123,17048.43,9.461,22,35,45.0,488:483,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.1276388,25.6,75.0
1776,266,77,123,17057.89,9.461,22,33,45.0,495:492,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12776083,25.6,75.0
1777,262,76,123,17067.35,9.461,22,33,45.0,490:488,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12788285,25.6,75.0
1778,264,76,122,17076.81,9.461,22,33,45.0,492:495,37.94,30.3,25.6,306.0,75.0,0.3,0.3,0.12800488,25.6,75.0
1779,265,75,122,17086.27,9.461,22,34,46.0,492:488,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.1281269,25.6,75.0
1780,264,74,122,17095.73,9.461,22,34,46.0,486:488,37.94,30.25,25.6,306.0,75.0,0.3,0.3,0.12824893,25.6,75.0
1781,266,75,123,17105.19,9.461,22,34,46.0,483:488,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12837096,25.6,75.0
1782,267,76,123,17114.65,9.461,22,34,45.0,483:488,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12849298,25.6,75.0
1783,263,76,123,17124.12,9.461,22,33,45.0,479:479,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.128615,25.6,75.0
1784,263,76,124,17133.58,9.461,22,33,44.0,483:479,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12873703,25.6,75.0
1785,267,75,124,17143.04,9.461,22,34,44.0,479:479,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.12885906,25.6,75.0
1786,266,75,124,17152.5,9.461,22,34,44.0,476:490,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12898108,25.6,75.0
1787,265,76,124,17161.96,9.461,22,33,44.0,,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12910311,25.6,75.0
1788,265,76,126,17171.42,9.461,22,33,45.0,538:488,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12922513,25.6,75.0
1789,265,76,126,17180.88,9.461,22,33,46.0,465:488:483,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12934716,25.6,75.0
1790,264,76,125,17190.34,9.461,22,33,46.0,488:483,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12946919,25.6,75.0
1791,263,74,125,17199.8,9.461,22,34,46.0,483:483,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12959121,25.6,75.0
1792,268,75,124,17209.26,9.461,22,34,46.0,483:492,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12971324,25.6,75.0
1793,264,76,124,17218.73,9.461,22,33,46.0,483:483,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12983526,25.6,75.0
1794,262,76,124,17228.19,9.461,22,33,46.0,483:488,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.12995729,25.6,75.0
1795,266,74,124,17237.65,9.461,22,34,47.0,492:488,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.13007931,25.6,75.0
1796,266,73,123,17247.11,9.461,22,35,47.0,486:488,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13020134,25.6,75.0
1797,267,75,123,17256.57,9.461,22,34,47.0,492:488,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13032337,25.6,75.0
1798,264,76,123,17266.03,9.461,22,33,48.0,488:488,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.13044539,25.6,75.0
1799,265,76,123,17275.49,9.461,22,33,48.0,483:483,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1800,276,76,123,17284.95,9.461,22,35,48.0,488:488,37.95,30.25,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1801,302,76,123,17294.41,9.461,22,38,49.0,488:488,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1802,315,76,123,17303.87,9.461,22,40,48.0,483:479,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1803,318,76,123,17314.06,10.189,22,40,48.0,490:483,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1804,313,77,123,17324.25,10.189,22,39,48.0,488:483,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1805,314,77,123,17334.44,10.189,22,39,48.0,479:492,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1806,314,76,123,17344.63,10.189,22,39,48.0,483:483,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1807,315,76,124,17354.82,10.189,22,40,47.0,483:479,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1808,314,76,124,17365.01,10.189,22,39,47.0,488:483,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1809,318,76,123,17375.2,10.189,22,40,48.0,508,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1810,313,76,124,17385.39,10.189,22,39,48.0,939:483:488,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1811,314,75,123,17395.58,10.189,22,40,48.0,479:504,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1812,314,75,124,17405.77,10.189,22,40,48.0,465:483,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1813,315,75,124,17415.96,10.189,22,40,49.0,476:479,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1814,317,75,124,17426.15,10.189,22,40,49.0,488:479,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1815,313,76,124,17436.34,10.189,22,39,48.0,488:479,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1816,315,74,124,17446.53,10.189,22,41,48.0,483:483,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1817,317,75,124,17456.72,10.189,22,40,47.0,495,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1818,314,75,125,17466.9,10.189,22,40,47.0,483:465,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1819,315,75,125,17477.04,10.133,22,40,47.0,483:479,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1820,320,76,125,17487.17,10.133,22,40,47.0,479:479,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1821,313,77,124,17497.36,10.189,22,39,47.0,483:483,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1822,313,77,124,17507.55,10.189,22,39,47.0,483:479:483,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1823,315,77,124,17517.74,10.189,22,39,47.0,483:479,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1824,317,78,125,17527.93,10.189,22,39,47.0,479:476,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1825,314,78,125,17538.12,10.189,22,38,47.0,476:476,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1826,314,77,125,17548.31,10.189,22,39,46.0,476:472,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1827,313,77,126,17558.5,10.189,22,39,46.0,476:472,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1828,315,77,126,17568.69,10.189,22,39,46.0,469:472,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1829,314,76,126,17578.88,10.189,22,39,46.0,472:472:472,37.95,30.35,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1830,314,76,127,17589.07,10.189,22,39,46.0,469:472,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1831,316,75,127,17599.25,10.189,22,40,46.0,465,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1832,314,76,127,17609.44,10.189,22,39,46.0,467:472:469,37.95,30.35,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1833,318,77,128,17619.63,10.189,22,39,46.0,492:441,37.95,30.35,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1834,318,77,128,17629.82,10.189,22,39,47.0,465:476,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1835,315,78,128,17640.01,10.189,22,39,47.0,467:472,37.95,30.3,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1836,313,79,128,17650.2,10.189,22,38,48.0,465:465,37.95,30.35,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1837,313,76,128,17660.39,10.189,22,39,47.0,469:469,37.95,30.35,25.6,306.0,75.0,0.3,0.3,0.13056742,25.6,75.0
1838,318,77,128,17670.58,10.189,22,39,47.0,472:467,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1839,320,80,128,17680.77,10.189,22,38,48.0,460:469:460,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1840,313,80,128,17690.96,10.189,22,37,48.0,469:465,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1841,313,80,129,17701.15,10.189,22,37,48.0,465:460,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1842,312,78,129,17711.34,10.189,22,38,48.0,460:469,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1843,314,77,129,17721.55,10.189,22,39,48.0,930,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1844,318,76,129,17731.72,10.189,22,40,49.0,456:460,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1845,316,76,130,17741.9,10.189,22,40,49.0,460:465:456,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1846,316,81,130,17752.09,10.189,22,37,49.0,465:460,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1847,311,81,129,17762.28,10.189,22,37,49.0,470,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1848,317,79,130,17772.47,10.189,22,38,49.0,456:441,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1849,318,80,130,17782.66,10.189,22,38,49.0,456:456,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1850,315,82,130,17792.85,10.189,22,37,49.0,460:460:456,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1851,316,82,131,17803.04,10.189,22,37,49.0,456:456,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1852,312,81,130,17813.23,10.189,22,37,49.0,460:472,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1853,312,81,131,17823.42,10.189,22,37,48.0,433:453,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1854,312,79,131,17833.61,10.189,22,38,48.0,460:456,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1855,318,78,131,17843.8,10.189,22,39,47.0,465:456,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1856,314,78,131,17853.99,10.189,22,38,47.0,913:460,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1857,314,78,131,17864.18,10.189,22,38,47.0,453:451,37.95,30.35,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1858,314,78,131,17874.37,10.189,22,38,48.0,460,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1859,315,78,131,17884.56,10.189,22,39,48.0,913:456,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1860,315,77,131,17894.75,10.189,22,39,48.0,456:460,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1861,319,81,132,17904.94,10.189,22,38,48.0,451:449,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1862,312,80,131,17915.13,10.189,22,37,48.0,453:460:460,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1863,314,80,131,17925.32,10.189,22,37,48.0,456:456,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1864,313,79,132,17935.5,10.189,22,38,48.0,451:453,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1865,313,79,131,17945.69,10.189,22,38,48.0,465:453,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1866,317,79,132,17955.88,10.189,22,38,48.0,460:453:453,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1867,315,78,131,17966.07,10.189,22,39,48.0,460,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
1868,313,79,131,17976.26,10.189,22,38,48.0,456:456:456,37.95,30.4,25.6,306.0,75.0,0.4,0.4,0.13056742,25.6,75.0
