time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,tidal_volume,heat_strain_index,PercentageinZ2,TymeBreathRate,TymeVentilation
249,217,69,112,2193.49,8.838,21,30,45.5,544:6:0,37.08,303.6,0.0,0.057051573,25.24,75.84
250,217,69,112,2202.3,8.837,21,30,48.0,550:58:0,37.08,308.0,0.0,0.05727978,25.52,76.53
251,216,70,111,2212.4,8.837,21,29,49.5,555:1:0,37.08,311.9,0.0,0.057507988,25.85,76.98
252,215,71,111,2219.67,8.835,21,29,47.6,547:2:0,37.08,314.1,0.0,0.057736192,26.2,76.56
253,215,71,110,2229.99,8.839,21,29,46.4,546:55:0,37.08,312.7,0.0,0.0579644,26.53,75.14
254,215,70,110,2239.31,8.837,21,29,47.1,539:49:0,37.08,308.3,0.0,0.058192607,26.82,72.83
255,216,69,111,2246.07,8.834,21,30,47.2,546:58:0,37.08,306.2,0.0,0.05842081,27.18,72.96
256,217,69,111,2254.89,8.837,21,30,47.5,542,37.08,304.9,0.0,0.05864902,27.62,73.22
257,217,69,112,2264.99,8.839,21,30,48.2,543:58:0,37.08,304.5,0.0,0.058877226,28.02,73.28
258,217,70,112,2274.37,8.838,21,30,48.4,549:55:0,37.08,304.0,0.0,0.05910543,28.3,73.35
259,217,70,111,2282.78,8.836,21,30,45.6,550:55:0,37.08,303.6,0.0,0.059333637,28.4,73.41
260,217,71,112,2289.83,8.835,21,29,46.5,539:51:0,37.08,303.3,0.0,0.059561845,28.5,73.49
261,216,72,111,2299.21,8.838,21,29,47.4,545:47:0,37.08,303.1,0.0,0.05979005,28.6,73.58
262,216,72,111,2308.71,8.837,21,29,48.9,535:47:0,37.08,303.3,0.0,0.060018256,28.62,73.64
263,216,71,112,2319.06,8.839,21,29,48.0,531:43:0,37.08,304.3,0.0,0.060246464,28.59,73.66
264,216,71,113,2328.32,8.837,21,29,49.6,534:39:0,37.08,302.0,0.0,0.060474668,28.51,73.27
265,216,71,114,2335.08,8.834,21,29,49.1,527,37.08,299.0,0.0,0.060702875,28.35,72.78
266,216,71,114,2343.9,8.837,21,29,49.1,531:43:0,37.08,297.2,0.0,0.060931083,28.17,72.55
267,216,72,115,2353.71,8.838,21,29,50.7,531:38:0,37.08,295.5,0.0,0.061159287,28.0,72.36
268,215,71,115,2362.54,8.837,21,29,50.4,527:51:0,37.08,294.4,0.0,0.061387494,27.9,72.3
269,216,71,114,2371.79,8.837,21,29,49.1,535:55:0,37.08,297.5,0.0,0.0616157,27.81,73.22
270,216,70,115,2379.07,8.835,21,29,48.2,1093,37.08,298.1,0.0,0.061843906,27.7,73.54
271,216,70,115,2388.88,8.838,21,29,47.0,564:15:0,37.08,298.0,0.0,0.062072113,27.32,73.63
272,216,70,113,2397.72,8.837,21,29,46.9,550,37.08,297.8,0.0,0.06230032,27.07,73.73
273,216,70,112,2406.98,8.837,21,29,47.0,554:58:0,37.08,297.3,0.0,0.06252853,26.87,73.76
274,216,71,110,2414.28,8.835,21,29,47.2,550:10:0,37.08,296.6,0.0,0.06275673,26.67,73.75
275,217,71,109,2423.89,8.838,21,29,45.9,546,37.08,296.0,0.0,0.062984936,26.46,73.73
276,217,71,111,2432.08,8.837,21,29,45.7,1085:58:0,37.08,297.0,0.0,0.06321315,26.25,74.37
277,216,72,111,2442.72,8.838,21,29,46.0,529,37.08,298.2,0.0,0.06344135,26.03,75.08
278,215,71,110,2450.46,8.836,21,29,45.6,539:51:0,37.08,299.4,0.0,0.063669555,25.88,75.78
279,216,71,111,2457.76,8.835,21,29,46.4,531:47:0,37.08,300.8,0.0,0.063897766,25.74,75.84
280,216,71,111,2468.11,8.839,21,29,46.6,535:46:39,37.08,302.3,0.0,0.06412597,25.59,75.25
281,216,71,113,2477.91,8.838,21,29,46.3,523:39:0,37.08,303.9,0.0,0.064354174,25.38,75.06
282,217,71,114,2486.19,8.837,21,29,45.4,519,37.08,305.5,0.0,0.064582385,25.1,75.24
283,218,72,115,2495.01,8.837,21,29,46.1,543:47:0,37.08,307.0,0.0,0.06481059,24.85,75.42
284,217,73,115,2504.45,8.838,21,28,46.1,534:47:0,37.08,306.8,0.0,0.06503879,24.61,75.42
285,215,74,116,2511.41,8.836,21,28,44.6,535:51:0,37.08,306.1,0.0,0.065267004,24.38,75.35
286,215,74,114,2519.86,8.835,21,28,45.3,535:47:0,37.08,305.4,0.0,0.06549521,24.19,75.29
287,216,73,114,2529.66,8.838,21,28,45.4,534:43:0,37.08,305.5,0.0,0.06572341,24.01,75.36
288,216,73,114,2538.49,8.837,21,28,47.5,539:47:0,37.08,309.5,0.0,0.06595162,23.83,76.05
289,215,73,114,2548.29,8.838,21,28,48.9,527,37.08,313.5,0.0,0.06617983,23.66,76.75
290,215,73,114,2557.1,8.837,21,28,48.0,539:49:0,37.09,317.9,0.0,0.06640803,23.54,77.44
291,215,71,114,2565.9,8.838,21,29,49.8,531:47:0,37.09,322.5,0.0,0.06663624,23.41,78.14
292,217,71,113,2570.33,8.834,21,29,49.8,531:43:0,37.09,326.4,0.0,0.066864446,23.22,78.68
293,217,72,113,2581.71,8.837,21,29,50.7,539:46:0,37.09,326.3,0.0,0.06709265,22.97,78.34
294,217,73,114,2591.09,8.838,21,28,49.6,531:43:0,37.09,326.0,0.0,0.06732086,22.72,78.08
295,216,74,114,2600.05,8.837,21,28,48.9,531:43:0,37.09,325.0,0.0,0.067549065,22.48,78.03
296,216,74,114,2608.88,8.837,21,28,47.6,531:42:0,37.09,324.0,0.0,0.06777727,22.3,77.98
297,215,74,114,2619.22,8.839,21,28,49.1,527:39:0,37.09,323.0,0.0,0.06800548,22.27,77.92
298,214,73,115,2628.48,8.837,21,28,49.5,515,37.09,321.7,0.0,0.06823368,22.25,77.73
299,215,72,115,2635.24,8.834,21,29,49.5,531:47:0,37.09,320.5,0.0,0.06846189,22.23,77.53
300,216,71,115,2644.07,8.837,21,29,50.7,530:55:47,37.09,319.4,0.0,0.0686901,22.39,77.31
301,217,71,116,2653.87,8.838,21,29,51.2,527,37.09,318.7,0.0,0.0689183,22.56,77.04
302,216,72,115,2662.46,8.837,21,29,50.4,527,37.09,318.0,0.0,0.06914651,22.7,76.78
303,216,72,114,2671.82,8.838,21,29,51.6,1062:46:0,37.09,317.2,0.0,0.06937472,22.8,76.52
304,217,72,114,2681.31,8.837,21,29,51.5,535:47:0,37.09,315.4,0.0,0.06960292,22.91,76.27
305,216,73,114,2690.55,8.837,21,28,50.1,535:43:0,37.09,313.7,0.0,0.069831125,23.01,76.03
306,216,74,114,2697.33,8.834,21,28,51.3,535:46:0,37.09,313.7,0.0,0.07005934,23.2,76.98
307,215,74,114,2705.59,8.837,21,28,52.8,535:51:0,37.09,314.3,0.0,0.07028754,23.39,78.32
308,216,74,113,2714.44,8.837,21,28,53.4,540:2:0,37.09,315.4,0.0,0.070515744,23.51,79.24
309,217,74,113,2723.85,8.838,21,28,51.8,543:57:0,37.09,317.2,0.0,0.070743956,23.59,79.5
310,217,75,114,2730.96,8.837,21,28,51.4,546:58:0,37.09,319.1,0.0,0.07097216,23.67,79.76
311,226,75,113,2741.11,8.895,21,29,52.6,535,37.09,318.7,0.0,0.07120036,23.73,79.56
312,241,75,112,2750.88,9.151,21,31,51.1,546:55:0,37.09,317.4,0.0,0.071428575,23.8,79.19
313,250,74,112,2762.06,9.469,21,32,50.2,537:51:0,37.09,317.2,0.0,0.07165678,23.82,79.2
314,252,73,112,2771.31,9.469,21,33,50.5,539:51:0,37.09,317.5,0.0,0.07188498,23.84,79.39
315,252,72,112,2778.62,9.467,21,33,50.5,544:2:0,37.09,313.8,0.0,0.07211319,23.86,79.94
316,252,72,112,2788.97,9.469,21,33,51.3,541:55:0,37.09,311.3,0.0,0.0723414,23.89,80.41
317,251,73,113,2799.32,9.469,21,33,50.8,543:51:0,37.09,312.5,0.0,0.0725696,23.93,80.61
318,250,72,112,2809.67,9.469,21,33,49.8,535,37.1,313.8,0.0,0.07279781,23.97,80.81
319,251,71,112,2818.91,9.469,21,34,49.7,535:42:0,37.1,315.0,0.0,0.07302602,24.01,81.02
320,253,71,112,2825.93,9.467,21,34,51.0,531:51:0,37.1,314.4,0.0,0.07325422,24.05,81.03
321,253,71,113,2835.31,9.468,21,34,52.0,531:39:0,37.1,313.2,0.0,0.07348243,24.09,80.97
322,253,71,113,2844.82,9.465,21,34,50.8,527:42:0,37.1,312.1,0.0,0.073710635,24.19,80.87
323,252,72,113,2855.19,9.469,21,33,50.1,535:47:0,37.1,311.2,0.0,0.07393884,24.32,80.68
324,252,73,113,2865.52,9.469,21,33,48.8,531:39:0,37.1,310.3,0.0,0.07416705,24.52,80.51
325,252,73,114,2875.36,9.468,21,33,48.7,531:42:0,37.1,311.3,0.0,0.074395254,24.88,80.79
326,252,73,115,2884.19,9.465,21,33,48.8,523:39:0,37.1,312.3,0.0,0.07462346,25.24,81.07
327,252,74,114,2893.43,9.469,21,33,47.7,527:39:0,37.1,313.3,0.0,0.07485167,25.62,81.35
328,251,74,115,2900.75,9.467,21,32,46.0,527:35:0,37.1,313.7,0.0,0.07507987,25.99,81.5
329,250,73,115,2911.1,9.469,21,33,46.2,522:39:0,37.1,314.0,0.0,0.07530808,26.36,81.64
330,251,72,116,2921.45,9.469,21,33,46.6,531:35:0,37.1,314.3,0.0,0.07553629,26.91,81.82
331,253,71,115,2931.8,9.469,21,34,46.7,523,37.1,314.7,0.0,0.07576449,27.47,82.0
332,252,71,116,2941.06,9.469,21,34,46.9,527:42:0,37.1,315.7,0.0,0.075992696,27.98,82.21
333,251,72,116,2948.37,9.467,21,33,46.2,527:39:0,37.1,317.2,0.0,0.07622091,28.47,82.42
334,251,72,115,2958.72,9.469,21,33,46.7,523:39:0,37.1,318.6,0.0,0.07644911,28.76,82.63
335,252,72,115,2969.06,9.469,21,33,47.8,523:30:0,37.1,321.6,0.0,0.076677315,28.94,82.84
336,251,72,116,2979.4,9.469,21,33,48.8,512,37.1,324.8,0.0,0.076905526,29.12,83.05
337,252,71,116,2989.19,9.468,21,34,48.7,520:36:28,37.1,328.1,0.0,0.07713373,29.17,83.42
338,253,71,116,2997.49,9.463,21,34,50.6,516:28:0,37.1,330.6,0.0,0.077361934,29.19,83.8
339,253,72,116,3006.07,9.464,21,34,50.3,522:28:0,37.1,332.5,0.0,0.077590145,29.03,84.01
340,252,72,118,3015.45,9.468,21,33,51.3,520:28:0,37.1,333.4,0.0,0.07781835,28.9,84.0
341,251,72,118,3024.94,9.465,21,33,51.2,520:35:0,37.1,331.7,0.0,0.07804655,28.85,83.75
342,252,72,118,3035.27,9.469,21,33,50.0,526:35:0,37.1,329.9,0.0,0.07827476,28.87,83.51
343,252,72,117,3044.56,9.469,21,33,49.5,526:35:0,37.1,328.8,0.0,0.07850297,28.87,83.3
344,252,72,117,3051.87,9.467,21,33,49.2,523:39:0,37.1,329.3,0.0,0.07873117,28.87,83.17
345,251,71,117,3062.21,9.469,21,34,50.7,514,37.1,329.8,0.0,0.078959376,28.88,83.04
346,252,71,116,3072.31,9.469,21,34,51.4,520:32:0,37.1,330.5,0.0,0.07918759,28.9,82.94
347,252,71,116,3082.08,9.469,21,34,51.9,520:24:0,37.1,332.4,0.0,0.07941579,28.92,82.98
348,252,72,116,3093.27,9.469,21,33,52.2,516:32:0,37.1,334.6,0.0,0.079643995,28.95,82.61
349,252,72,117,3102.52,9.469,21,33,50.8,522:28:0,37.1,337.1,0.0,0.079872206,29.01,81.93
350,252,72,118,3109.83,9.467,21,33,51.1,520:28:0,37.1,336.0,0.0,0.08010041,29.04,81.54
351,252,72,118,3120.18,9.469,21,33,51.2,523:28:0,37.1,334.2,0.0,0.08032861,29.03,81.22
352,252,72,117,3130.53,9.469,21,33,50.0,518:28:0,37.1,332.4,0.0,0.080556825,29.0,80.91
353,251,72,117,3140.88,9.469,21,33,48.4,516:32:0,37.1,330.2,0.0,0.08078503,28.96,80.74
354,252,71,117,3150.13,9.469,21,34,47.9,527:32:0,37.1,327.6,0.0,0.08101323,28.93,80.76
355,253,71,117,3157.44,9.467,21,34,48.4,518:35:0,37.1,326.0,0.0,0.081241444,28.82,80.67
356,252,72,118,3167.8,9.469,21,33,48.8,523:35:0,37.1,325.4,0.0,0.08146965,28.64,80.46
357,251,71,117,3178.15,9.469,21,34,49.5,515,37.1,324.8,0.0,0.08169785,28.4,80.25
358,251,71,117,3187.73,9.468,21,34,50.1,520:43:34,37.1,323.3,0.0,0.08192606,28.08,79.76
359,253,70,117,3195.51,9.463,21,35,49.4,520:32:0,37.1,320.4,0.0,0.08215427,27.76,78.92
360,253,70,116,3205.06,9.465,21,35,50.1,520:32:0,37.1,317.6,0.0,0.08238247,27.35,78.08
361,252,71,117,3214.85,9.468,21,34,50.3,512,37.11,313.9,0.0,0.08261068,26.81,77.45
362,253,71,117,3223.69,9.465,21,34,51.8,518:36:28,37.11,310.3,0.0,0.082838885,26.28,76.82
363,252,72,117,3234.02,9.469,21,33,50.0,508,37.11,310.7,0.0,0.08306709,25.74,76.77
364,251,72,117,3243.8,9.468,21,33,50.7,527:35:0,37.11,313.3,0.0,0.0832953,25.2,77.03
365,252,71,118,3251.91,9.463,21,34,48.9,522:36:28,37.11,314.2,0.0,0.083523504,24.57,77.11
366,253,71,118,3259.9,9.464,21,34,49.1,516:24:0,37.11,315.1,0.0,0.08375171,23.89,77.18
367,251,72,117,3270.55,9.469,21,33,49.6,512:32:0,37.11,316.0,0.0,0.08397992,23.71,77.26
368,250,71,117,3281.99,9.466,21,34,49.5,511:24:0,37.11,316.9,0.0,0.08420812,23.53,77.33
369,251,70,117,3288.88,9.467,21,34,49.5,508,37.11,318.7,0.0,0.08443633,23.35,77.49
370,253,70,119,3299.2,9.469,21,35,48.8,508:24:0,37.11,320.5,0.0,0.08466454,23.17,77.65
371,252,70,119,3309.55,9.469,21,34,49.7,516:30:0,37.11,322.3,0.0,0.08489274,23.03,77.81
372,251,70,119,3318.91,9.469,21,34,50.2,516:28:0,37.11,324.2,0.0,0.085120946,22.9,77.96
373,252,70,119,3323.05,9.467,21,34,51.0,516:28:0,37.11,326.4,0.0,0.08534916,22.76,78.08
374,253,70,118,3336.51,9.469,21,35,51.8,523:30:0,37.11,328.7,0.0,0.08557736,22.65,78.19
375,253,71,118,3347.05,9.469,21,34,49.6,1031:28:0,37.11,330.8,0.0,0.085805565,22.61,78.28
376,251,72,118,3358.25,9.469,21,33,47.0,512,37.11,331.7,0.0,0.08603378,22.58,78.04
377,251,71,117,3367.49,9.469,21,34,46.6,527:28:0,37.11,332.6,0.0,0.08626198,22.54,77.8
378,252,70,117,3374.8,9.467,21,34,48.1,522:32:0,37.11,333.0,0.0,0.086490184,22.51,77.34
379,252,70,118,3385.15,9.469,21,34,49.1,523:32:0,37.11,331.4,0.0,0.086718395,22.48,75.99
380,253,70,117,3395.5,9.469,21,35,49.1,516:32:0,37.11,329.8,0.0,0.0869466,22.45,74.65
381,253,70,117,3404.74,9.469,21,35,50.1,515:32:0,37.11,328.9,0.0,0.0871748,22.4,73.67
382,253,71,117,3412.06,9.467,21,34,50.3,520:28:0,37.11,329.2,0.0,0.087403014,22.34,73.33
383,252,71,117,3422.41,9.469,21,34,51.7,516:28:0,37.11,329.3,0.0,0.08763122,22.3,73.0
384,251,71,118,3432.74,9.469,21,34,53.0,516:34:0,37.11,327.9,0.0,0.08785942,22.27,72.79
385,251,71,118,3443.04,9.469,21,34,52.3,504,37.11,326.5,0.0,0.08808763,22.25,72.57
386,253,71,118,3452.19,9.469,21,34,51.8,516:36:24,37.11,327.5,0.0,0.08831584,22.28,72.68
387,253,71,118,3458.83,9.467,21,34,52.1,504,37.11,330.7,0.0,0.08854404,22.32,73.11
388,253,71,118,3469.77,9.469,20,34,52.1,518:36:32,37.11,333.9,0.0,0.08877225,22.33,73.54
389,252,72,119,3479.53,9.469,20,33,52.7,516:35:0,37.11,335.4,0.0,0.089000456,22.31,73.49
390,252,72,119,3490.71,9.469,20,33,53.2,516:27:0,37.12,336.2,0.0,0.08922866,22.3,73.24
391,251,72,118,3499.97,9.469,20,33,52.8,516:35:0,37.12,337.0,0.0,0.08945687,22.26,72.99
392,252,72,118,3507.29,9.467,20,33,51.6,508,37.12,337.9,0.0,0.089685075,22.22,72.67
393,253,71,118,3517.64,9.469,20,34,51.8,516:36:28,37.12,339.0,0.0,0.08991328,22.18,72.29
394,252,71,118,3527.23,9.468,20,34,51.0,515:35:0,37.12,340.4,0.0,0.09014149,22.12,72.14
395,253,72,117,3535.43,9.464,20,34,50.5,508,37.12,342.2,0.0,0.090369694,22.03,72.21
396,253,73,118,3546.61,9.469,20,33,50.9,520:32:0,37.12,341.4,0.0,0.0905979,22.0,71.98
397,251,73,118,3555.85,9.469,20,33,50.8,516:30:0,37.12,339.3,0.0,0.09082611,22.0,71.6
398,250,74,118,3563.16,9.467,20,32,49.8,523:28:0,37.12,337.2,0.0,0.09105431,22.03,71.22
399,251,72,118,3573.49,9.469,20,33,51.1,520:32:0,37.12,335.6,0.0,0.09128252,22.07,70.93
400,252,71,117,3583.86,9.469,20,34,52.5,523:24:0,37.12,334.8,0.0,0.09151073,22.12,70.82
401,252,71,117,3594.18,9.469,20,34,53.3,510,37.12,333.9,0.0,0.09173893,22.17,70.7
402,252,71,117,3603.46,9.469,20,34,52.9,1019:24:0,37.12,334.4,0.0,0.091967136,22.22,70.73
403,251,72,118,3610.78,9.467,20,33,53.5,520:24:0,37.12,337.1,0.0,0.09219535,22.28,70.99
404,252,71,118,3621.12,9.469,20,34,53.1,511:24:0,37.12,339.3,0.0,0.09242355,22.34,71.15
405,252,71,119,3631.44,9.469,20,34,53.9,508:20:0,37.12,340.3,0.0,0.092651755,22.41,71.09
406,251,71,119,3641.82,9.469,20,34,53.3,523:24:0,37.12,341.3,0.0,0.092879966,22.45,71.03
407,252,71,119,3651.05,9.469,20,34,51.1,515:24:0,37.12,341.2,0.0,0.09310817,22.45,70.98
408,253,71,120,3658.39,9.467,20,34,52.3,512:20:0,37.12,339.5,0.0,0.09333637,22.45,70.93
409,253,71,119,3668.28,9.469,20,34,53.1,512:20:0,37.12,337.8,0.0,0.093564585,22.44,70.88
410,252,72,118,3677.21,9.469,20,33,52.8,508:19:0,37.12,336.1,0.0,0.09379279,22.41,70.84
411,251,72,119,3689.16,9.469,20,33,53.2,503:20:0,37.12,336.4,0.0,0.09402099,22.38,71.26
412,252,72,119,3698.19,9.469,20,33,53.0,512:24:0,37.12,336.7,0.0,0.094249204,22.35,71.71
413,252,71,120,3706.01,9.467,20,34,53.5,508:24:0,37.12,337.1,0.0,0.09447741,22.3,72.17
414,251,71,120,3716.36,9.469,20,34,51.2,503,37.12,335.2,0.0,0.09470561,22.24,71.99
415,252,71,121,3726.71,9.469,20,34,51.7,1011,37.12,333.3,0.0,0.09493382,22.19,71.82
416,253,71,119,3737.06,9.469,20,34,52.0,1016:24:0,37.12,331.4,0.0,0.09516203,22.1,71.67
417,252,71,119,3746.3,9.469,20,34,50.8,511:20:0,37.12,330.0,0.0,0.09539023,22.02,71.67
418,252,72,119,3753.62,9.467,20,33,51.7,508:20:0,37.12,328.6,0.0,0.09561844,21.93,71.67
419,252,72,119,3763.97,9.469,20,33,52.4,503:15:0,37.12,328.3,0.0,0.095846646,21.81,71.78
420,251,71,119,3774.32,9.469,20,34,52.1,507,37.13,328.5,0.0,0.09607485,21.7,71.94
421,251,71,120,3783.56,9.469,20,34,53.9,516:32:28,37.13,328.6,0.0,0.09630306,21.59,72.02
422,252,70,120,3790.88,9.467,20,34,53.7,512:24:0,37.13,328.5,0.0,0.096531264,21.5,71.98
423,252,70,120,3801.23,9.469,20,34,53.0,512,37.13,328.4,0.0,0.09675947,21.43,71.94
424,253,71,119,3811.58,9.469,20,34,53.3,515:32:24,37.13,328.3,0.0,0.09698768,21.41,71.89
425,251,71,119,3821.92,9.469,20,34,52.3,512:24:0,37.13,327.4,0.0,0.09721588,21.39,71.66
426,251,70,118,3831.17,9.469,20,34,53.3,503:42:0,37.13,326.5,0.0,0.09744409,21.36,71.42
427,252,70,118,3838.49,9.467,20,34,52.5,516:28:0,37.13,325.4,0.0,0.0976723,21.28,71.16
428,252,70,119,3848.84,9.469,20,34,51.9,512:32:0,37.13,323.9,0.0,0.0979005,21.19,70.82
429,252,71,119,3859.19,9.469,20,34,51.7,523:32:0,37.13,322.3,0.0,0.098128706,21.11,70.49
430,251,70,118,3868.42,9.469,20,34,50.2,1034,37.13,320.8,0.0,0.09835692,21.06,70.17
431,251,70,118,3876.25,9.466,20,34,51.0,520:32:0,37.13,321.1,0.0,0.09858512,21.02,70.12
432,252,70,117,3887.59,9.466,20,34,51.3,520:28:0,37.13,321.3,0.0,0.098813325,20.97,70.07
433,253,70,117,3896.46,9.465,20,35,51.4,514,37.13,321.6,0.0,0.09904154,21.03,70.04
434,254,71,116,3905.69,9.469,20,34,49.3,527:32:0,37.13,322.2,0.0,0.09926974,21.08,70.08
435,253,71,117,3912.98,9.467,20,34,47.5,523:34:0,37.13,322.8,0.0,0.099497944,21.13,70.11
436,251,72,117,3923.35,9.469,20,33,48.3,520:34:0,37.13,323.4,0.0,0.099726155,21.16,70.14
437,250,72,116,3933.68,9.469,20,33,47.4,523:32:0,37.13,324.0,0.0,0.09995436,21.19,70.18
438,252,71,117,3944.05,9.469,20,34,48.3,520:32:0,37.13,324.3,0.0,0.10018256,21.22,70.09
439,253,71,117,3953.28,9.469,20,34,49.3,523:27:0,37.13,324.3,0.0,0.100410774,21.26,69.82
440,253,71,117,3960.37,9.467,20,34,48.7,523:36:32,37.13,324.3,0.0,0.10063898,21.28,69.55
441,252,71,117,3970.14,9.469,20,34,49.9,519,37.13,324.7,0.0,0.10086718,21.29,69.54
442,252,71,117,3981.33,9.469,20,34,52.0,520:35:0,37.13,325.3,0.0,0.10109539,21.31,69.73
443,251,71,117,3991.12,9.468,20,34,52.0,518:28:0,37.13,326.0,0.0,0.1013236,21.36,70.07
444,251,71,117,3999.94,9.465,20,34,52.6,520:39:0,37.13,326.6,0.0,0.1015518,21.44,70.62
445,252,70,117,4009.73,9.468,20,34,52.5,520:35:0,37.13,327.2,0.0,0.10178001,21.52,71.18
446,254,70,117,4018.32,9.464,20,35,50.9,522:35:0,37.13,329.1,0.0,0.102008216,21.59,71.7
447,253,71,117,4028.03,9.469,20,34,51.7,519,37.13,331.8,0.0,0.10223642,21.66,72.19
448,251,72,117,4038.74,9.468,20,33,51.6,520:40:35,37.13,334.5,0.0,0.10246463,21.71,72.68
449,251,72,117,4047.57,9.465,20,33,52.6,526:28:0,37.13,335.9,0.0,0.102692835,21.74,72.86
450,252,70,116,4057.92,9.469,20,34,51.4,520:28:0,37.13,335.7,0.0,0.10292104,21.78,72.71
451,252,70,116,4068.27,9.469,20,34,51.4,508,37.13,335.6,0.0,0.10314925,21.82,72.6
452,252,70,117,4077.51,9.469,20,34,50.3,523:40:30,37.13,335.9,0.0,0.103377454,21.87,73.2
453,253,70,118,4084.83,9.467,20,35,50.1,512,37.13,336.2,0.0,0.10360566,21.93,73.73
454,254,71,118,4094.63,9.468,20,34,51.0,520:35:0,37.13,336.6,0.0,0.10383387,22.02,74.0
455,252,72,117,4103.46,9.465,20,33,49.9,520:32:0,37.13,337.0,0.0,0.10406207,22.11,74.27
456,251,72,117,4113.8,9.469,20,33,48.8,518:32:0,37.13,337.3,0.0,0.10429028,22.18,74.52
457,251,72,117,4124.11,9.469,20,33,47.2,528:59:0,37.13,335.2,0.0,0.10451849,22.24,74.29
458,252,72,117,4133.37,9.469,20,33,49.2,516:30:0,37.13,333.0,0.0,0.10474669,22.31,74.06
459,254,72,117,4140.69,9.467,20,34,49.0,512,37.14,332.2,0.0,0.104974896,22.36,74.31
460,253,73,118,4151.07,9.469,20,33,48.9,520:32:0,37.14,331.9,0.0,0.10520311,22.42,74.72
461,251,72,118,4161.42,9.469,20,33,49.3,520:35:0,37.14,332.6,0.0,0.10543131,22.48,75.07
462,251,71,117,4171.77,9.469,20,34,48.3,520:27:0,37.14,334.1,0.0,0.105659515,22.55,75.38
463,252,71,117,4181.01,9.469,20,34,49.8,520:32:0,37.14,335.5,0.0,0.105887726,22.61,75.69
464,251,71,117,4188.33,9.467,20,34,51.2,520:35:0,37.14,334.6,0.0,0.10611593,22.65,75.81
465,251,71,117,4198.68,9.469,20,34,50.2,520:34:0,37.14,333.2,0.0,0.10634413,22.7,75.89
466,251,70,117,4209.02,9.469,20,34,50.8,520:35:0,37.14,332.7,0.0,0.106572345,22.73,76.07
467,251,69,117,4218.79,9.468,20,35,51.0,523:32:0,37.14,333.0,0.0,0.10680055,22.76,76.33
468,252,69,117,4227.09,9.463,20,35,50.8,523:30:0,37.14,333.4,0.0,0.10702875,22.8,76.59
469,255,69,117,4235.95,9.465,20,35,52.3,508,37.14,333.5,0.0,0.107256964,22.85,76.54
470,256,71,116,4246.3,9.469,20,34,53.1,516:36:35,37.14,333.6,0.0,0.10748517,22.9,76.48
471,254,73,117,4256.64,9.469,20,33,53.1,520:32:0,37.14,333.8,0.0,0.10771337,22.93,76.44
472,251,74,118,4266.44,9.468,20,32,49.4,518:32:0,37.14,334.1,0.0,0.10794158,22.96,76.45
473,250,74,118,4274.72,9.463,20,32,49.0,520:35:0,37.14,334.5,0.0,0.10816979,22.99,76.47
474,251,73,117,4283.28,9.464,20,33,49.4,516:35:0,37.14,334.8,0.0,0.10839799,22.99,76.49
475,252,71,117,4292.97,9.469,20,34,51.0,518:32:0,37.14,334.7,0.0,0.1086262,22.99,76.57
476,252,71,118,4304.26,9.469,20,34,50.9,523:32:0,37.14,333.5,0.0,0.108854406,22.99,76.83
477,251,71,117,4314.61,9.469,20,34,51.4,520:28:0,37.14,332.3,0.0,0.10908261,22.99,77.08
478,252,70,117,4323.84,9.469,20,34,50.7,516:34:0,37.14,332.6,0.0,0.10931082,23.01,77.1
479,253,70,117,4331.16,9.467,20,35,51.4,512,37.14,333.8,0.0,0.109539025,23.03,76.99
480,253,70,117,4341.47,9.469,20,35,50.8,520:32:0,37.15,335.5,0.0,0.10976723,23.06,76.96
481,253,71,118,4351.27,9.468,20,34,51.8,520:28:0,37.15,339.4,0.0,0.10999543,23.09,77.26
482,253,72,117,4360.12,9.465,20,34,50.0,515:24:0,37.15,343.2,0.0,0.11022364,23.12,77.55
483,253,72,117,4370.24,9.469,20,34,49.2,512:35:0,37.15,344.6,0.0,0.11045185,23.16,77.55
484,252,73,118,4379.2,9.469,20,33,49.1,520:32:0,37.15,342.1,0.0,0.11068005,23.21,77.08
485,251,73,118,4387.06,9.467,20,33,49.4,518:28:0,37.15,340.0,0.0,0.11090826,23.26,76.97
486,250,73,118,4397.41,9.469,20,33,50.2,520:35:0,37.15,338.0,0.0,0.111136466,23.33,77.02
487,250,72,118,4407.76,9.469,20,33,48.6,508,37.15,335.9,0.0,0.11136467,23.41,77.08
488,252,70,118,4416.99,9.469,20,34,49.8,1031:34:0,37.15,334.5,0.0,0.11159288,23.48,77.07
489,253,70,118,4424.32,9.467,20,35,50.0,516:28:0,37.15,333.5,0.0,0.111821085,23.56,77.02
490,253,71,118,4434.66,9.469,20,34,51.1,512,37.15,332.4,0.0,0.11204929,23.64,76.98
491,253,71,118,4444.99,9.469,20,34,51.4,1031:30:0,37.15,331.8,0.0,0.1122775,23.72,76.79
492,253,71,118,4455.38,9.469,20,34,50.3,520:39:0,37.15,331.3,0.0,0.112505704,23.8,76.58
493,253,72,118,4465.16,9.468,20,34,47.7,523:32:0,37.15,329.6,0.0,0.11273391,23.85,76.35
494,252,73,118,4474.0,9.465,20,33,46.9,523:34:0,37.15,326.8,0.0,0.11296212,23.89,76.1
