time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
150.0,224.0,76.0,115.0,1394.08,9.162,21.0,28.0,37.09,0.021471119,63.601,62.772000000000006,26.38,235.9,57.49,31.8,0.0,1018:509
151.0,224.0,76.0,115.0,1403.17,9.161,21.0,28.0,37.09,0.021609642,63.617,61.617,26.07,235.7,57.31,31.8,0.0,515:513
152.0,224.0,76.0,117.0,1412.76,9.162,21.0,28.0,37.09,0.021748165,63.527,61.632000000000005,25.76,235.4,57.12,31.8,0.0,513:509
153.0,224.0,76.0,117.0,1422.49,9.162,21.0,28.0,37.09,0.021886688,63.456999999999994,61.779,25.46,235.2,56.93,31.8,0.0,509:507
154.0,224.0,76.0,117.0,1431.07,9.161,21.0,28.0,37.09,0.02202521,63.257000000000005,60.27,25.22,234.8,56.79,31.8,0.0,509:509
155.0,224.0,76.0,117.0,1439.67,9.161,21.0,28.0,37.09,0.022163734,63.039,60.428999999999995,25.0,234.2,56.66,31.8,0.0,509:512
156.0,225.0,77.0,117.0,1449.24,9.162,21.0,28.0,37.09,0.022302259,63.147000000000006,61.44500000000001,24.78,233.6,56.53,31.8,0.0,510:510
157.0,225.0,78.0,117.0,1458.97,9.162,21.0,28.0,37.09,0.022440782,63.117,63.306999999999995,24.56,233.1,56.4,31.8,0.0,515:514
158.0,224.0,78.0,118.0,1467.56,9.025,21.0,27.0,37.09,0.022579305,62.914,62.291,24.38,232.0,56.41,31.8,0.0,514:513
159.0,223.0,78.0,118.0,1476.15,8.801,21.0,27.0,37.09,0.022717828,62.967,61.628,24.24,230.3,56.57,31.8,0.0,1044
160.0,223.0,77.0,118.0,1484.73,8.791,21.0,28.0,37.09,0.022856351,63.041999999999994,62.04600000000001,24.11,228.6,56.72,31.8,0.0,533:532
161.0,224.0,76.0,118.0,1493.31,9.004,21.0,28.0,37.09,0.022994874,63.096,63.11800000000001,24.13,229.2,56.92,31.8,0.0,532
162.0,224.0,76.0,117.0,1502.87,9.162,21.0,28.0,37.09,0.023133397,63.104,62.364,24.22,230.6,57.12,31.8,0.0,527
163.0,224.0,76.0,117.0,1512.24,9.162,21.0,28.0,37.09,0.023271922,63.177,61.8,24.3,231.8,57.28,31.8,0.0,1065:529
164.0,224.0,76.0,116.0,1520.7,9.161,21.0,28.0,37.09,0.023410445,63.28099999999999,63.025,24.36,231.8,57.13,31.8,0.0,533:533
165.0,224.0,76.0,115.0,1530.78,9.162,21.0,28.0,37.09,0.023548968,63.364999999999995,63.448,24.43,231.8,56.97,31.85,0.0,531:532
166.0,224.0,77.0,113.0,1540.5,9.091,21.0,28.0,37.09,0.023687491,63.465999999999994,62.279,24.5,231.8,56.81,31.8,0.0,535
167.0,223.0,77.0,113.0,1549.06,8.813,21.0,28.0,37.09,0.023826014,63.529,61.028,24.57,231.9,56.66,31.8,0.0,531:527
168.0,223.0,76.0,113.0,1557.66,8.85,21.0,28.0,37.09,0.023964537,63.49400000000001,62.071000000000005,24.59,232.1,56.66,31.8,0.0,533:538
169.0,224.0,75.0,112.0,1567.27,9.162,21.0,29.0,37.09,0.024103062,63.411,61.02,24.6,232.3,56.7,31.8,0.0,547:559
170.0,224.0,75.0,112.0,1577.01,9.162,21.0,29.0,37.09,0.024241585,63.385000000000005,60.55800000000001,24.61,232.6,56.73,31.85,0.0,1116
171.0,224.0,75.0,112.0,1585.23,9.161,21.0,29.0,37.09,0.024380108,63.55499999999999,61.213,24.62,232.9,56.77,31.8,0.0,555:558
172.0,223.0,74.0,113.0,1592.8,9.16,21.0,29.0,37.09,0.024518631,63.699,62.781000000000006,24.62,233.2,56.81,31.8,0.0,550:546
