time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv,THb,smo2
5481.0,423.0,107.0,141.0,54662.39,11.045,19.0,38.0,38.25,0.5455775,49.08,178.2,71.64,31.05,0.9,414:12:03,62.77454545454545,61.46363636363637
5482.0,423.0,106.0,141.0,54674.11,11.041,19.0,38.0,38.25,0.5455775,48.82,179.8,71.99,31.05,0.9,427:56:00,62.169000000000004,61.42999999999999
5483.0,423.0,105.0,141.0,54685.83,11.045,19.0,38.0,38.25,0.5455775,48.37,183.2,73.93,31.05,0.9,425:01:00,62.516666666666666,61.638888888888886
5484.0,424.0,105.0,142.0,54695.52,11.046,19.0,39.0,38.25,0.5455775,47.94,184.8,74.68,31.05,0.9,421:04:52,61.870909090909095,61.842727272727274
5485.0,425.0,106.0,142.0,54708.26,11.041,19.0,38.0,38.25,0.5455775,47.53,185.6,74.74,31.05,0.9,427:58:00,63.64,62.00599999999999
5486.0,424.0,105.0,141.0,54719.07,11.045,19.0,39.0,38.25,0.5455775,46.89,185.9,74.46,31.05,0.9,422:58:00,63.327999999999996,62.089999999999996
5487.0,423.0,104.0,142.0,54731.25,11.041,19.0,39.0,38.25,0.5455775,46.2,186.7,74.54,31.05,0.9,416:02:54,62.794,62.126999999999995
5488.0,423.0,103.0,143.0,54741.87,11.045,19.0,39.0,38.25,0.5455775,45.53,187.7,75.34,31.05,0.9,823,62.741,62.068000000000005
5489.0,425.0,105.0,143.0,54752.21,11.046,19.0,39.0,38.25,0.5455775,44.39,183.4,76.17,31.05,0.9,420:58:52,62.595555555555556,61.88666666666667
5490.0,425.0,106.0,144.0,54762.57,11.046,19.0,38.0,38.25,0.5455775,43.8,183.9,76.07,31.05,0.9,420:49:00,62.31545454545455,61.52090909090909
5491.0,419.0,106.0,144.0,54774.72,11.041,19.0,38.0,38.25,0.5455775,43.15,184.8,75.94,31.05,0.9,417:54:00,61.415,61.117999999999995
5492.0,383.0,104.0,144.0,54783.54,10.485,19.0,35.0,38.25,0.5455775,42.38,186.6,75.78,31.05,0.9,420:55:51,61.784000000000006,60.903999999999996
5493.0,318.0,101.0,145.0,54793.62,9.705,19.0,30.0,38.25,0.5455775,41.86,188.0,75.79,31.05,0.9,425:44:00,61.664,60.814
5494.0,270.0,97.0,145.0,54803.93,9.487,19.0,27.0,38.25,0.5456816,41.44,189.3,75.87,31.05,0.9,827,61.802,60.827
5495.0,259.0,94.0,145.0,54812.52,9.464,19.0,26.0,38.25,0.54578567,41.03,190.5,75.96,31.05,0.9,412:02:49,61.486000000000004,60.734
5496.0,259.0,91.0,146.0,54822.54,9.468,19.0,27.0,38.25,0.5458897,40.38,193.5,76.45,31.05,0.9,418:49:00,60.876666666666665,60.603333333333325
5497.0,260.0,91.0,145.0,54832.94,9.469,19.0,27.0,38.25,0.54599375,39.93,196.4,76.55,31.05,0.9,418:52:00,61.026363636363634,60.43181818181818
5498.0,259.0,90.0,146.0,54841.5,9.464,19.0,27.0,38.25,0.5460978,39.58,198.9,76.53,31.05,0.9,417:52:00,61.278888888888886,60.202222222222225
5499.0,258.0,89.0,146.0,54849.78,9.463,19.0,28.0,38.25,0.5462019,39.32,200.9,76.5,31.05,0.9,422:38:00,60.948,60.07899999999999
5500.0,258.0,86.0,145.0,54859.86,9.469,19.0,29.0,38.25,0.54630595,39.13,202.7,76.08,31.05,0.9,418:55:49,59.45545454545454,59.98909090909091
5501.0,258.0,84.0,146.0,54870.2,9.469,19.0,29.0,38.24,0.54640996,38.95,204.2,75.67,31.05,0.9,415:49:00,59.57333333333333,59.97888888888888
5502.0,259.0,84.0,146.0,54878.11,9.464,19.0,29.0,38.24,0.54651403,38.8,204.8,75.72,31.05,0.9,417:49:00,60.687,60.011
5503.0,259.0,83.0,146.0,54888.63,9.468,19.0,30.0,38.24,0.5466181,38.65,205.3,75.76,31.05,0.9,415:57:51,60.440000000000005,60.00090909090909
5504.0,260.0,83.0,146.0,54897.38,9.464,19.0,30.0,38.24,0.5467222,38.55,205.5,75.89,31.05,0.9,411:51:00,59.96555555555556,59.92555555555556
5505.0,260.0,83.0,146.0,54905.67,9.463,19.0,30.0,38.24,0.54682624,38.45,206.0,76.18,31.05,0.9,417:53:47,60.293000000000006,59.302
5506.0,261.0,84.0,146.0,54917.55,9.466,19.0,30.0,38.24,0.54693025,38.22,210.8,78.09,31.05,0.9,418:49:00,61.594545454545454,58.58181818181818
5507.0,260.0,83.0,146.0,54926.32,9.463,19.0,30.0,38.24,0.5470343,38.01,214.3,78.89,31.05,0.9,418:47:00,61.43555555555555,58.47999999999999
5508.0,259.0,83.0,146.0,54934.64,9.463,19.0,30.0,38.24,0.5471384,37.81,217.0,78.99,31.05,0.9,414:00:51,60.952,58.523
5509.0,259.0,83.0,146.0,54946.54,9.466,19.0,30.0,38.24,0.54724246,37.66,218.8,79.11,31.05,0.9,418:04:40,60.806363636363635,58.61363636363637
5510.0,260.0,83.0,146.0,54955.35,9.463,19.0,30.0,38.24,0.54734653,37.45,222.1,79.47,31.05,0.9,417:51:00,60.593,58.614
5511.0,260.0,84.0,147.0,54963.63,9.463,19.0,30.0,38.24,0.5474506,37.2,226.7,80.06,31.05,0.9,418:51:54,60.73222222222223,58.52444444444445
5512.0,260.0,83.0,147.0,54971.91,9.463,19.0,30.0,38.24,0.5475546,36.81,231.8,81.24,31.05,0.9,418:49:00,60.29363636363637,58.42090909090909
5513.0,259.0,82.0,147.0,54983.79,9.466,19.0,30.0,38.24,0.5476587,36.44,233.7,81.28,31.05,0.9,415:51:00,59.963,58.3
5514.0,259.0,82.0,146.0,54992.62,9.463,19.0,30.0,38.24,0.54776275,36.1,233.7,80.81,31.05,0.9,418:00:54,61.086666666666666,58.16888888888889
5515.0,261.0,83.0,146.0,55000.89,9.463,19.0,30.0,38.24,0.5478668,35.87,232.2,80.62,31.05,0.9,418:52:00,60.33363636363636,58.01909090909091
5516.0,262.0,84.0,146.0,55012.79,9.466,19.0,30.0,38.24,0.5479709,35.67,230.8,80.52,31.05,0.9,420:56:00,60.812,57.788
5517.0,261.0,85.0,146.0,55021.6,9.463,19.0,29.0,38.24,0.5480749,35.6,230.3,80.8,31.05,0.9,420:55:54,61.42111111111111,57.48777777777778
5518.0,260.0,84.0,146.0,55029.87,9.463,19.0,30.0,38.24,0.548179,35.59,229.2,80.99,31.05,0.9,422:52:00,60.97,57.193636363636365
5519.0,259.0,84.0,145.0,55039.95,9.469,19.0,29.0,38.24,0.54828304,35.72,226.7,80.93,31.05,0.9,420:53:56,60.92,56.913
5520.0,259.0,83.0,145.0,55049.49,9.469,19.0,30.0,38.24,0.5483871,35.84,225.5,81.12,31.05,0.9,414,61.24888888888889,56.64888888888889
5521.0,259.0,82.0,145.0,55058.73,9.464,19.0,30.0,38.24,0.5484912,35.93,226.7,81.74,31.05,0.9,833:52:00,60.99818181818182,56.32090909090909
5522.0,259.0,82.0,145.0,55067.14,9.463,19.0,30.0,38.24,0.5485952,36.01,227.1,81.87,31.05,0.9,420:58:56,61.489999999999995,56.024
5523.0,260.0,82.0,145.0,55079.03,9.466,19.0,30.0,38.24,0.54869926,36.07,227.1,81.79,31.05,0.9,823,61.00111111111111,55.873333333333335
5524.0,259.0,81.0,145.0,55087.18,9.464,19.0,31.0,38.24,0.5488033,36.03,226.8,81.66,31.05,0.9,425:04:56,61.31818181818182,55.560909090909085
5525.0,259.0,81.0,145.0,55095.99,9.463,19.0,31.0,38.24,0.5489074,35.81,226.1,81.48,31.05,0.9,424:56:00,61.452999999999996,54.609
5526.0,259.0,80.0,145.0,55106.2,9.469,19.0,31.0,38.24,0.54901147,35.54,224.5,80.91,31.05,0.9,425:02:58,61.32,54.382222222222225
5527.0,260.0,79.0,145.0,55114.74,9.464,19.0,31.0,38.24,0.5491155,35.26,222.6,80.19,31.05,0.9,425:54:00,62.190000000000005,54.74909090909091
5528.0,259.0,79.0,145.0,55124.83,9.469,19.0,31.0,38.24,0.54921955,34.89,220.1,79.54,31.05,0.9,426:01:01,62.253,55.201
5529.0,259.0,78.0,144.0,55133.38,9.464,19.0,32.0,38.24,0.5493236,34.33,216.0,79.04,31.0,0.9,431:58:00,62.54222222222222,55.48888888888889
5530.0,260.0,77.0,144.0,55143.45,9.469,19.0,32.0,38.24,0.5494277,34.0,215.5,79.36,31.05,0.9,421,62.24727272727273,55.68181818181818
5531.0,259.0,77.0,144.0,55151.95,9.464,19.0,32.0,38.24,0.54953176,33.97,214.5,79.41,31.05,0.9,853:03:00,63.598,55.682
5532.0,258.0,76.0,144.0,55162.08,9.469,19.0,32.0,38.24,0.54963577,34.1,213.7,79.41,31.05,0.9,425:03:00,63.591111111111104,55.47777777777778
5533.0,258.0,75.0,143.0,55172.39,9.469,19.0,33.0,38.24,0.54973984,34.36,214.1,79.81,31.05,0.9,431:58:00,61.86545454545455,55.33545454545455
5534.0,261.0,74.0,143.0,55180.98,9.464,19.0,34.0,38.24,0.5498439,34.61,214.4,80.2,31.05,0.9,440:08:00,64.413,55.174
5535.0,263.0,77.0,143.0,55192.88,9.466,19.0,33.0,38.24,0.549948,34.93,214.4,80.12,31.05,0.9,425,64.60777777777778,55.06777777777778
5536.0,263.0,80.0,143.0,55201.69,9.463,19.0,31.0,38.24,0.55005205,35.25,214.4,80.05,31.05,0.9,850:06:00,64.19,55.03545454545454
5537.0,262.0,81.0,142.0,55209.97,9.463,19.0,31.0,38.24,0.5501561,35.61,214.3,79.9,31.05,0.9,432:03:00,66.276,55.05800000000001
5538.0,261.0,82.0,142.0,55218.25,9.463,19.0,30.0,38.24,0.5502601,35.99,214.2,79.72,31.05,0.9,439:11:00,63.82222222222222,55.07333333333333
5539.0,260.0,82.0,141.0,55230.14,9.466,19.0,30.0,38.24,0.5503642,36.36,213.6,79.24,31.05,0.9,430:06:00,61.92090909090909,54.33818181818182
5540.0,260.0,82.0,141.0,55238.95,9.463,19.0,30.0,38.24,0.55046827,36.7,212.5,78.48,31.05,0.9,433:06:08,60.431000000000004,53.659000000000006
5541.0,261.0,83.0,141.0,55247.23,9.463,19.0,30.0,38.24,0.55057234,37.14,210.8,77.62,31.05,0.9,855,60.80777777777777,53.416666666666664
5542.0,261.0,84.0,141.0,55257.31,9.469,19.0,30.0,38.24,0.5506764,37.68,209.1,77.02,31.05,0.9,426:15:08,61.70363636363636,53.392727272727264
5543.0,260.0,84.0,141.0,55265.86,9.464,19.0,30.0,38.24,0.5507804,38.2,212.6,79.13,31.05,0.9,430:08:00,61.68111111111111,53.52444444444445
5544.0,260.0,84.0,141.0,55275.94,9.469,19.0,30.0,38.24,0.5508845,38.62,215.2,81.06,31.05,0.9,435:03:00,60.633,53.541999999999994
5545.0,260.0,84.0,141.0,55286.3,9.469,19.0,30.0,38.24,0.55098855,38.88,217.3,82.01,31.05,0.9,437:15:03,62.10545454545454,53.48090909090909
5546.0,260.0,85.0,140.0,55294.84,9.464,19.0,29.0,38.24,0.5510926,39.11,218.4,82.25,31.05,0.9,435:08:00,65.397,53.311
5547.0,261.0,85.0,140.0,55304.92,9.469,19.0,29.0,38.24,0.5511967,39.48,215.3,81.09,31.05,0.9,432:06:00,66.63888888888889,53.06666666666667
5548.0,260.0,85.0,140.0,55315.27,9.469,19.0,29.0,38.24,0.5513007,39.81,213.4,80.94,31.05,0.9,860:05:00,67.65636363636364,52.97727272727273
5549.0,260.0,85.0,140.0,55323.78,9.464,19.0,29.0,38.24,0.5514048,40.22,212.1,81.08,31.0,0.9,428,68.634,52.834
5550.0,260.0,85.0,140.0,55332.39,9.468,19.0,29.0,38.24,0.55150884,40.8,212.1,81.5,31.05,0.9,437:15:01,69.07333333333332,52.45
5551.0,260.0,85.0,140.0,55342.18,9.464,19.0,29.0,38.24,0.5516129,41.17,213.3,82.87,31.05,0.9,439:10:00,68.52454545454545,51.92090909090909
5552.0,260.0,85.0,140.0,55350.74,9.463,19.0,29.0,38.24,0.551717,41.56,215.0,84.02,31.05,0.9,437:08:12,70.525,51.175
5553.0,260.0,85.0,140.0,55362.62,9.466,19.0,29.0,38.24,0.551821,41.97,218.4,84.43,31.0,0.9,437:10:00,70.03222222222222,50.60444444444445
5554.0,260.0,85.0,140.0,55371.44,9.463,19.0,29.0,38.24,0.55192506,42.24,219.3,83.94,31.05,0.9,430:12:00,69.92909090909092,50.32272727272727
5555.0,261.0,86.0,140.0,55381.52,9.469,19.0,29.0,38.24,0.55202913,42.31,217.5,82.35,31.05,0.9,437:13:06,70.96666666666667,50.147777777777776
5556.0,261.0,87.0,140.0,55390.06,9.464,19.0,29.0,38.24,0.5521332,42.19,214.7,80.48,31.0,0.9,437:05:00,69.866,49.769999999999996
5557.0,260.0,87.0,140.0,55400.15,9.469,19.0,29.0,38.24,0.5522373,41.99,213.4,79.6,31.0,0.9,435:08:00,71.09636363636363,49.32272727272727
5558.0,259.0,86.0,140.0,55408.04,9.464,19.0,29.0,38.24,0.5523413,41.81,214.5,80.35,31.0,0.9,432:05:08,71.00399999999999,48.863
5559.0,258.0,84.0,139.0,55418.64,9.468,19.0,29.0,38.24,0.55244535,41.63,213.9,80.6,31.0,0.9,435:05:00,71.65777777777778,48.71666666666667
5560.0,259.0,83.0,140.0,55427.29,9.464,19.0,30.0,38.24,0.5525494,41.43,211.3,80.21,31.05,0.9,432:10:06,71.71636363636364,48.60272727272727
5561.0,260.0,83.0,140.0,55437.39,9.469,19.0,30.0,38.24,0.5526535,41.26,209.1,79.85,31.05,0.9,430:05:00,71.959,48.695
5562.0,260.0,83.0,140.0,55447.69,9.469,19.0,30.0,38.24,0.55275756,41.09,207.3,79.5,31.0,0.9,435:05:00,72.33777777777777,48.82666666666667
5563.0,259.0,82.0,141.0,55456.29,9.464,19.0,30.0,38.24,0.55286163,40.96,206.7,79.27,31.0,0.9,437:10:03,72.04181818181819,48.98363636363637
5564.0,259.0,82.0,140.0,55464.59,9.463,19.0,30.0,38.24,0.55296564,40.82,207.0,79.3,31.05,0.9,432:03:00,72.269,49.266000000000005
5565.0,259.0,81.0,141.0,55476.41,9.466,19.0,31.0,38.24,0.5530697,40.67,207.9,79.64,31.0,0.9,435:05:00,71.88333333333334,49.595555555555556
5566.0,259.0,80.0,141.0,55485.28,9.463,19.0,31.0,38.24,0.5531738,40.45,206.7,78.81,31.0,0.9,432:06:08,72.59909090909092,49.89272727272728
5567.0,259.0,80.0,141.0,55493.57,9.463,19.0,31.0,38.24,0.55327785,40.2,206.4,78.53,31.0,0.9,426,72.041,50.298
5568.0,260.0,80.0,141.0,55503.65,9.469,19.0,31.0,38.24,0.5533819,39.93,206.4,78.4,31.0,0.9,860:03:00,72.5611111111111,50.919999999999995
5569.0,260.0,80.0,141.0,55511.51,9.464,19.0,31.0,38.24,0.55348593,39.48,205.9,78.1,31.0,0.9,430:12:05,72.32909090909091,51.77454545454545
5570.0,260.0,80.0,141.0,55520.35,9.463,19.0,31.0,38.24,0.55359,38.8,204.9,77.58,31.0,0.9,423:08:00,72.86,52.69199999999999
5571.0,259.0,79.0,141.0,55530.56,9.469,19.0,31.0,38.24,0.55369407,38.01,205.2,77.79,31.0,0.9,433:08:00,73.18222222222222,53.489999999999995
5572.0,259.0,79.0,141.0,55542.72,9.467,19.0,31.0,38.24,0.55379814,37.3,203.3,76.89,31.0,0.9,430:12:58,71.8690909090909,54.47909090909091
5573.0,261.0,80.0,141.0,55551.52,9.463,19.0,31.0,38.24,0.5539022,36.78,201.3,75.99,31.0,0.9,435:03:00,72.204,55.64
5574.0,262.0,82.0,141.0,55559.81,9.463,19.0,31.0,38.24,0.5540062,36.5,201.6,76.33,31.0,0.9,437:08:00,72.19555555555556,56.54333333333333
5575.0,261.0,83.0,141.0,55569.89,9.469,19.0,30.0,38.24,0.5541103,36.34,201.4,76.28,31.0,0.9,435:12:03,71.67272727272727,57.23454545454546
5576.0,261.0,83.0,141.0,55580.24,9.469,19.0,30.0,38.24,0.55421436,36.24,201.0,76.06,31.0,0.9,435:06:00,72.978,57.735
5577.0,261.0,84.0,141.0,55588.79,9.464,19.0,30.0,38.24,0.5543184,36.18,201.7,76.25,31.0,0.9,430:12:10,73.21444444444445,58.07777777777778
5578.0,261.0,85.0,141.0,55598.88,9.469,19.0,29.0,38.24,0.5544225,36.13,202.8,76.61,31.0,0.9,433:10:00,73.12272727272727,58.21818181818182
5579.0,260.0,85.0,141.0,55607.42,9.464,19.0,29.0,38.24,0.5545265,36.13,204.9,77.21,31.0,0.9,432:13:00,71.813,58.391999999999996
5580.0,259.0,84.0,141.0,55615.7,9.463,19.0,29.0,38.24,0.5546306,36.14,207.1,77.84,31.0,0.9,444:19:00,69.33333333333333,58.53444444444444
5581.0,259.0,83.0,141.0,55625.79,9.469,19.0,30.0,38.24,0.55473465,36.15,207.7,77.67,31.0,0.9,444:15:00,69.8190909090909,58.58181818181818
5582.0,260.0,83.0,141.0,55636.13,9.469,19.0,30.0,38.24,0.5548387,36.15,207.8,77.3,31.0,0.9,439:17:00,71.264,58.535000000000004
5583.0,259.0,82.0,140.0,55646.48,9.469,19.0,30.0,38.24,0.5549428,36.16,208.0,76.93,31.0,0.9,444:12:00,72.44999999999999,58.104444444444454
5584.0,259.0,81.0,140.0,55655.04,9.464,19.0,31.0,38.24,0.5550468,36.18,208.1,76.6,31.0,0.9,886:19:00,72.01181818181819,57.302727272727275
5585.0,260.0,80.0,139.0,55663.31,9.463,19.0,31.0,38.24,0.55515087,36.26,207.9,76.43,31.0,0.9,439:24:00,72.02000000000001,56.75599999999999
5586.0,261.0,81.0,139.0,55675.2,9.466,19.0,31.0,38.24,0.55525494,36.38,208.2,76.42,31.0,0.9,448:17:00,70.23555555555555,56.48
5587.0,261.0,83.0,138.0,55684.01,9.463,19.0,30.0,38.24,0.555359,36.54,209.2,76.59,31.0,0.9,451:24:00,68.21909090909091,55.974545454545456
5588.0,261.0,83.0,138.0,55691.6,9.463,19.0,30.0,38.24,0.5554631,36.67,210.4,76.74,31.0,0.9,446:31:24,70.553,55.251999999999995
5589.0,261.0,84.0,137.0,55702.21,9.468,19.0,30.0,38.24,0.55556715,36.78,211.8,76.88,31.0,0.9,449:22:00,71.02888888888889,55.18333333333333
5590.0,260.0,84.0,137.0,55712.72,9.469,19.0,30.0,38.24,0.55567116,36.87,214.6,77.34,31.0,0.9,451:28:00,71.7309090909091,55.528181818181814
5591.0,259.0,83.0,136.0,55721.28,9.464,19.0,30.0,38.24,0.5557752,36.97,216.7,77.17,31.0,0.9,444:28:29,71.779,55.989999999999995
5592.0,259.0,82.0,136.0,55729.55,9.463,19.0,30.0,38.24,0.5558793,37.11,216.7,75.74,31.0,0.9,442,71.86666666666666,56.40222222222222
5593.0,260.0,81.0,135.0,55741.44,9.466,19.0,31.0,38.24,0.55598336,37.29,213.9,73.73,31.0,0.9,903:24:00,71.75545454545454,56.8609090909091
5594.0,260.0,81.0,135.0,55750.25,9.463,19.0,31.0,38.24,0.55608743,37.49,212.0,73.43,31.0,0.9,456:29:00,71.52111111111111,57.230000000000004
5595.0,260.0,81.0,135.0,55758.53,9.463,19.0,31.0,38.24,0.55619144,37.73,210.9,73.63,31.0,0.9,453:36:31,71.618,57.479
5596.0,261.0,81.0,135.0,55766.78,9.463,19.0,31.0,38.24,0.5562955,38.2,214.0,74.25,31.0,0.9,458:26:00,70.749,57.647000000000006
5597.0,261.0,82.0,135.0,55776.84,9.465,19.0,30.0,38.24,0.5563996,38.57,213.4,73.52,31.0,0.9,451:33:00,71.11999999999999,57.724545454545456
5598.0,260.0,83.0,134.0,55787.24,9.463,19.0,30.0,38.24,0.55650365,38.81,211.5,72.31,31.0,0.9,455:29:00,71.09222222222223,57.77444444444445
5599.0,260.0,82.0,134.0,55795.79,9.463,19.0,30.0,38.24,0.5566077,38.91,210.2,71.28,31.0,0.9,446:33:00,70.94,58.01363636363636
5600.0,259.0,82.0,134.0,55805.88,9.469,19.0,30.0,38.24,0.55671173,38.83,209.9,69.76,31.0,0.9,456:33:00,71.702,58.501
5601.0,260.0,82.0,133.0,55816.23,9.469,19.0,30.0,38.24,0.5568158,38.67,209.5,68.74,31.0,0.9,456:26:35,71.24444444444445,59.120000000000005
5602.0,261.0,83.0,134.0,55824.73,9.464,19.0,30.0,38.24,0.5569199,38.46,208.7,68.34,31.0,0.9,456:29:00,70.95636363636363,59.74272727272727
5603.0,262.0,84.0,134.0,55833.04,9.463,19.0,30.0,38.24,0.55702394,38.09,209.0,68.31,31.0,0.9,456:17:00,71.107,60.307
5604.0,261.0,85.0,134.0,55844.94,9.466,19.0,29.0,38.24,0.557128,37.63,209.5,68.43,31.0,0.9,458:26:00,69.94888888888889,60.78333333333333
5605.0,260.0,85.0,133.0,55853.71,9.463,19.0,29.0,38.24,0.557232,37.13,210.0,68.59,31.0,0.9,456:24:00,70.36636363636363,61.04909090909091
5606.0,261.0,86.0,133.0,55863.84,9.469,19.0,29.0,38.24,0.5573361,36.74,211.3,69.79,31.0,0.9,451:35:29,70.269,61.198
5607.0,260.0,86.0,133.0,55872.39,9.464,19.0,29.0,38.24,0.55744016,36.36,212.7,71.06,31.0,0.9,449:24:00,70.64444444444445,61.23555555555556
5608.0,259.0,85.0,133.0,55880.67,9.463,19.0,29.0,38.24,0.55754423,35.9,212.4,70.87,31.0,0.9,453:36:28,70.86454545454545,61.24909090909091
5609.0,258.0,84.0,134.0,55892.56,9.466,19.0,29.0,38.24,0.5576483,35.41,211.7,70.33,31.0,0.9,453:26:00,70.068,61.283
5610.0,259.0,83.0,134.0,55901.37,9.463,19.0,30.0,38.24,0.5577524,34.88,210.0,69.61,31.0,0.9,456:29:00,68.94333333333333,61.342222222222226
5611.0,261.0,84.0,134.0,55909.65,9.463,19.0,30.0,38.24,0.5578564,34.33,208.2,68.87,31.0,0.9,456:21:00,69.56454545454545,61.32909090909091
5612.0,262.0,85.0,134.0,55919.73,9.469,19.0,29.0,38.24,0.55796045,33.89,207.0,68.52,31.0,0.9,460:29:00,69.599,61.313
5613.0,261.0,85.0,135.0,55930.07,9.469,19.0,29.0,38.24,0.5580645,33.46,205.9,68.26,31.0,0.9,458:53:00,69.6888888888889,61.22888888888888
5614.0,259.0,84.0,134.0,55938.62,9.464,19.0,29.0,38.24,0.5581686,32.98,205.0,68.12,31.0,0.9,449,69.15363636363635,61.00454545454545
5615.0,257.0,82.0,134.0,55946.24,9.463,19.0,30.0,38.24,0.55827266,32.45,204.2,68.08,31.0,0.9,456:33:24,69.601,60.73
5616.0,257.0,79.0,134.0,55958.63,9.466,19.0,31.0,38.24,0.55837667,31.95,203.8,68.25,31.0,0.9,456:17:00,69.49666666666667,60.544444444444444
5617.0,260.0,80.0,133.0,55967.6,9.463,19.0,31.0,38.24,0.55848074,31.47,203.7,68.62,31.0,0.9,460:35:29,70.00545454545454,60.38272727272727
5618.0,261.0,81.0,134.0,55975.89,9.463,19.0,31.0,38.24,0.5585848,30.98,203.7,68.94,31.0,0.9,893,69.81666666666666,60.260000000000005
5619.0,261.0,82.0,134.0,55985.97,9.469,19.0,30.0,38.24,0.5586889,30.49,204.2,69.11,31.0,0.9,442:31:00,69.784,60.21
5620.0,260.0,82.0,134.0,55994.51,9.464,19.0,30.0,38.24,0.55879295,30.0,204.6,69.26,31.0,0.9,453:24:00,70.34454545454545,60.1109090909091
5621.0,259.0,81.0,134.0,56006.41,9.466,19.0,31.0,38.24,0.55889696,29.35,204.3,69.13,31.0,0.9,449:24:00,70.119,59.788
5622.0,260.0,81.0,134.0,56015.22,9.463,19.0,31.0,38.24,0.559001,28.96,203.6,68.83,31.0,0.9,456:29:22,70.02888888888889,59.54222222222222
5623.0,260.0,82.0,134.0,56023.5,9.463,19.0,30.0,38.24,0.5591051,28.64,202.7,68.47,31.0,0.9,448:19:00,69.40636363636364,59.47636363636364
5624.0,259.0,81.0,134.0,56031.12,9.463,19.0,31.0,38.24,0.55920917,28.37,201.9,68.08,31.0,0.9,894,69.58099999999999,59.424
5625.0,260.0,81.0,134.0,56042.42,9.471,19.0,31.0,38.24,0.55931324,28.19,201.2,67.62,31.0,0.9,451:31:17,68.1711111111111,59.32888888888889
5626.0,261.0,82.0,135.0,56051.65,9.465,19.0,30.0,38.24,0.55941725,28.01,200.6,67.16,31.0,0.9,451:24:00,68.95818181818181,59.31636363636364
5627.0,261.0,83.0,135.0,56059.94,9.463,19.0,30.0,38.24,0.5595213,27.85,201.0,67.14,31.0,0.9,451:19:00,65.936,58.916
5628.0,261.0,84.0,135.0,56070.55,9.465,19.0,30.0,38.24,0.5596254,27.72,202.4,67.55,31.0,0.9,453:24:00,69.0,58.157777777777774
5629.0,259.0,83.0,135.0,56080.43,9.464,19.0,30.0,38.24,0.55972946,27.63,203.7,67.93,31.0,0.9,451:28:26,68.26363636363637,57.75636363636364
5630.0,258.0,82.0,135.0,56088.92,9.463,19.0,30.0,38.24,0.5598335,27.67,204.6,68.26,30.95,0.9,451:22:00,69.029,57.727
5631.0,257.0,80.0,135.0,56098.79,9.468,19.0,31.0,38.24,0.55993754,27.72,205.4,68.58,31.0,0.9,453:17:00,64.46,57.642222222222216
5632.0,257.0,78.0,135.0,56107.53,9.464,19.0,31.0,38.24,0.5600416,27.84,206.2,68.79,31.0,0.9,456:26:00,66.88545454545455,57.32909090909091
5633.0,259.0,76.0,135.0,56117.39,9.468,19.0,33.0,38.24,0.5601457,28.02,206.8,68.89,31.0,0.9,451:33:19,68.3,57.125
5634.0,260.0,76.0,135.0,56126.18,9.464,19.0,33.0,38.24,0.56024975,28.27,207.5,68.97,31.0,0.9,458:28:00,68.15444444444444,57.17666666666667
5635.0,260.0,76.0,135.0,56136.94,9.468,19.0,33.0,38.24,0.5603538,28.71,208.3,68.99,31.0,0.9,458:26:00,68.83181818181818,57.374545454545455
5636.0,261.0,77.0,135.0,56145.63,9.464,19.0,32.0,38.24,0.5604579,29.2,208.4,68.76,31.0,0.9,453:24:00,65.064,57.438
5637.0,262.0,79.0,135.0,56156.54,9.466,19.0,32.0,38.24,0.5605619,29.82,207.4,68.05,31.0,0.9,893,65.48111111111112,57.266666666666666
5638.0,263.0,83.0,135.0,56166.22,9.463,19.0,30.0,38.24,0.56066597,30.53,206.6,67.31,31.0,0.9,453:33:28,67.08181818181818,57.04363636363637
5639.0,262.0,85.0,134.0,56176.41,9.469,19.0,29.0,38.24,0.56077003,31.4,206.3,66.53,31.0,0.9,451:26:00,66.523,56.996
5640.0,263.0,89.0,134.0,56186.77,9.469,19.0,28.0,38.24,0.5608741,31.91,207.7,66.66,31.0,0.9,453:19:00,67.32555555555557,56.98222222222223
5641.0,270.0,98.0,134.0,56195.3,9.464,19.0,26.0,38.24,0.5609782,32.4,209.1,66.87,31.0,0.9,453:29:26,68.09636363636365,56.873636363636365
5642.0,297.0,104.0,134.0,56205.38,10.383,19.0,27.0,38.24,0.5610822,32.85,210.0,67.1,31.0,0.9,446:21:00,67.563,56.626
5643.0,349.0,104.0,134.0,56214.93,10.937,19.0,32.0,38.24,0.5610822,33.27,210.0,67.38,31.0,0.9,451:17:00,68.72999999999999,56.30111111111111
5644.0,402.0,105.0,134.0,56225.84,11.046,19.0,37.0,38.24,0.5610822,33.72,209.9,67.77,31.0,0.9,446:17:00,68.72181818181818,56.08818181818182
5645.0,423.0,106.0,134.0,56238.2,11.041,19.0,38.0,38.24,0.5610822,34.27,209.9,68.58,31.0,0.9,446:15:00,69.013,56.104
5646.0,425.0,107.0,135.0,56248.85,11.045,19.0,38.0,38.24,0.5610822,34.92,208.0,69.55,31.0,0.9,446:20:17,68.78777777777778,56.17888888888889
