time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,THb,TymeBreathRate,TymeVentilation
4719,281,73,130,46077.55,10.041,20,37,61.185,38.04,29.65,288.1,0.3,0.64467216,77.97,28.05,87.73
4720,283,74,129,46086.38,10.197,20,37,60.744,38.04,29.65,287.5,0.3,0.64480877,76.869,28.06,87.64
4721,283,76,129,46096.19,10.197,20,36,60.696365,38.04,29.65,286.8,0.3,0.6449454,76.84273,28.06,87.54
4722,281,77,130,46106.54,9.757,20,35,60.86111,38.04,29.7,286.2,0.4,0.645082,76.78445,28.06,87.44
4723,277,76,129,46116.89,9.504,20,35,60.985,38.04,29.65,291.5,0.3,0.64521855,76.549,28.12,90.16
4724,278,75,129,46127.24,9.783,20,35,61.01,38.04,29.65,297.3,0.3,0.64535517,77.66545,28.19,93.0
4725,278,73,129,46134.53,9.579,20,36,60.892223,38.04,29.65,301.3,0.3,0.6454918,77.414444,28.27,93.77
4726,278,71,128,46143.8,9.469,20,37,60.843,38.04,29.65,304.8,0.3,0.6456284,77.757,28.34,94.41
4727,279,71,128,46154.14,10.006,20,38,60.756363,38.04,29.65,305.7,0.3,0.645765,76.81545,28.39,94.46
4728,281,70,128,46164.49,9.864,20,38,60.595554,38.04,29.65,306.5,0.3,0.6459016,78.022224,28.44,94.52
4729,283,71,128,46174.84,10.078,20,38,60.464,38.04,29.65,306.3,0.3,0.64603823,77.674,28.59,94.0
4730,285,74,128,46185.2,10.19,20,37,60.556362,38.04,29.65,306.2,0.3,0.64617485,78.00364,28.79,93.56
4731,283,77,128,46194.02,9.918,20,35,60.763332,38.04,29.65,309.6,0.3,0.64631146,78.10333,29.0,94.85
4732,281,79,128,46205.36,9.813,20,34,60.802,38.04,29.65,312.9,0.3,0.6464481,77.788,29.21,95.94
4733,281,80,128,46216.25,10.096,20,34,60.791817,38.04,29.65,315.6,0.3,0.6465847,78.193634,29.42,96.42
4734,281,81,128,46225.07,9.92,20,33,60.828888,38.04,29.65,317.3,0.3,0.6467213,76.55666,29.74,96.5
4735,280,82,129,46234.88,9.659,20,33,60.728,38.04,29.65,319.3,0.3,0.6468579,77.29,30.1,96.86
4736,279,81,129,46243.7,9.499,20,33,60.668182,38.04,29.65,322.7,0.3,0.64699453,77.17364,30.48,98.54
4737,277,80,129,46253.51,9.468,20,33,60.717777,38.04,29.65,324.9,0.3,0.64713115,77.94556,30.86,99.71
4738,277,78,129,46262.32,9.465,20,34,61.02,38.04,29.65,325.2,0.3,0.64726776,77.742,31.22,100.2
4739,279,76,129,46272.13,10.004,20,35,61.353638,38.04,29.65,325.6,0.3,0.6474044,79.00091,31.58,100.7
4740,280,76,129,46282.49,9.66,20,35,61.29889,38.04,29.65,324.5,0.3,0.647541,78.367775,31.91,100.6
4741,282,77,129,46294.34,9.907,20,35,61.012,38.04,29.65,323.1,0.3,0.6476776,78.475,32.22,100.5
4742,282,79,129,46303.72,10.162,20,34,60.922726,38.04,29.65,321.3,0.3,0.6478142,77.71,32.67,99.87
4743,280,80,130,46313.54,9.757,20,33,60.993332,38.04,29.65,319.2,0.3,0.6479508,77.746666,33.08,99.24
4744,280,80,130,46321.8,10.001,20,33,61.076,38.04,29.65,316.8,0.3,0.64808744,76.955,33.32,98.85
4745,279,79,130,46331.86,9.775,20,34,61.261818,38.04,29.65,313.9,0.3,0.64822406,76.501816,33.43,98.07
4746,278,78,131,46342.52,9.504,20,34,61.415554,38.04,29.65,310.8,0.3,0.64836067,76.72111,33.47,97.06
4747,279,77,132,46351.34,9.861,20,35,61.397,38.04,29.65,307.2,0.3,0.6484973,76.664,33.43,95.97
4748,282,78,132,46361.15,10.145,20,35,61.433,38.04,29.65,303.4,0.3,0.6486339,76.879,33.31,94.91
4749,282,79,131,46373.04,10.004,20,34,61.457,38.04,29.65,303.4,0.3,0.6487705,76.633,33.09,95.54
4750,280,80,131,46382.39,9.587,20,33,61.38,38.04,29.65,304.2,0.3,0.6489071,76.721,32.88,96.48
4751,279,79,132,46392.2,9.468,20,34,61.386,38.04,29.65,306.5,0.3,0.64904374,77.239,32.69,97.82
4752,278,78,131,46401.02,9.465,20,34,61.497,38.04,29.65,306.5,0.3,0.64918035,76.041,32.66,97.76
4753,278,77,131,46410.83,9.565,20,34,61.617,38.04,29.65,306.6,0.3,0.64931697,75.624,32.64,97.7
4754,280,76,131,46421.18,10.041,20,35,61.656,38.04,29.65,306.8,0.3,0.6494536,76.174,32.66,97.59
4755,283,77,131,46429.45,10.197,20,35,61.775,38.04,29.65,307.3,0.3,0.64959013,76.917,32.73,97.44
4756,283,79,132,46439.51,9.983,20,34,61.805,38.04,29.65,308.5,0.3,0.64972675,76.817,32.73,97.56
4757,280,79,131,46448.64,9.576,20,34,61.834,38.04,29.65,310.0,0.3,0.64986336,77.104,32.7,97.79
4758,278,78,131,46458.45,9.468,20,34,61.93,38.04,29.65,311.6,0.3,0.65,76.365,32.68,98.07
4759,278,77,131,46468.8,9.567,20,34,62.057,38.04,29.65,314.7,0.3,0.6501366,75.322,32.71,98.79
4760,280,76,131,46477.62,10.042,20,35,62.13,38.04,29.65,317.1,0.3,0.6502732,75.577,32.71,99.14
4761,281,77,131,46487.43,10.19,20,35,62.108,38.04,29.65,318.8,0.3,0.6504098,75.006,32.69,99.16
4762,281,78,131,46497.78,9.657,20,34,61.988,38.04,29.65,319.2,0.3,0.65054643,71.298,32.58,98.68
4763,280,78,131,46506.6,9.73,20,34,61.943638,38.04,29.65,318.0,0.3,0.65068305,73.20818,32.38,97.66
4764,280,77,131,46516.41,9.659,20,35,62.10889,38.04,29.65,317.0,0.3,0.65081966,73.846664,32.13,96.65
4765,279,76,132,46525.23,9.499,20,35,62.291,38.04,29.65,317.2,0.3,0.6509563,73.116,31.64,95.71
4766,279,76,132,46535.04,9.468,20,35,62.413635,38.04,29.65,315.9,0.3,0.6510929,73.23818,31.29,95.21
4767,280,76,132,46546.92,9.909,20,35,62.47,38.04,29.65,314.5,0.3,0.6512295,73.924446,30.97,94.78
4768,281,77,133,46557.81,10.163,20,35,62.458,38.04,29.65,314.2,0.3,0.6513661,73.36,30.67,94.75
4769,281,78,133,46568.16,9.974,20,34,62.327274,38.04,29.65,314.3,0.3,0.6515027,74.69546,30.4,94.74
4770,281,79,133,46576.98,10.118,20,34,62.27,38.04,29.65,314.8,0.3,0.65163934,73.82111,30.24,94.52
4771,281,80,134,46586.78,10.197,20,34,62.282,38.04,29.65,315.2,0.3,0.65177596,73.133,30.09,94.31
4772,282,81,134,46597.14,10.197,20,33,62.359093,38.04,29.65,315.6,0.3,0.65191257,72.12818,29.93,94.09
4773,280,81,134,46605.4,9.822,20,33,62.43778,38.04,29.65,315.9,0.3,0.6520492,72.69,29.79,93.67
4774,278,80,134,46614.73,9.531,20,33,62.448,38.04,29.65,316.2,0.3,0.6521858,73.873,29.65,93.25
4775,277,78,134,46623.76,9.465,20,34,62.41182,38.04,29.65,316.3,0.3,0.6523224,72.89455,29.51,93.17
4776,278,76,135,46633.32,9.467,20,35,62.282223,38.04,29.65,316.5,0.3,0.652459,73.477776,29.38,93.14
4777,279,76,135,46643.68,9.74,20,35,62.061,38.04,29.65,316.1,0.3,0.65259564,72.841,29.27,92.7
4778,280,76,135,46652.74,9.962,20,35,61.91,38.04,29.65,315.6,0.3,0.65273225,71.61818,29.17,92.12
4779,280,77,135,46664.14,10.049,20,35,61.88889,38.04,29.65,315.2,0.3,0.65286887,71.72,29.07,91.55
4780,281,78,135,46675.18,10.152,20,34,61.853,38.04,29.65,315.0,0.3,0.6530055,74.247,28.99,91.0
4781,281,80,136,46685.11,9.909,20,34,61.52182,38.04,29.65,314.4,0.3,0.6531421,74.04091,28.9,90.16
4782,281,80,136,46694.14,10.034,20,34,61.057777,38.04,29.65,312.4,0.3,0.6532787,73.28111,28.76,88.56
4783,280,80,136,46703.74,9.816,20,33,60.659,38.04,29.65,310.5,0.3,0.6534153,73.086,28.62,86.95
4784,280,81,136,46716.3,9.839,20,33,60.407272,38.04,29.65,308.7,0.3,0.65355194,72.66,28.38,86.78
4785,281,82,137,46726.02,10.129,20,33,60.235554,38.04,29.65,306.8,0.3,0.65368855,72.6,28.12,86.88
4786,279,81,136,46734.3,9.654,20,33,60.084,38.04,29.65,307.3,0.3,0.65382516,72.208,27.9,87.08
4787,278,80,136,46744.12,9.468,20,33,60.013638,38.04,29.6,308.5,0.3,0.6539618,72.137276,27.68,87.32
4788,278,79,137,46752.93,9.465,20,34,59.892223,38.04,29.65,309.7,0.3,0.65409833,70.29667,27.48,87.58
4789,278,78,137,46762.75,9.672,20,34,59.763,38.04,29.65,311.1,0.3,0.65423495,70.559,27.31,88.05
4790,281,79,137,46772.4,10.049,20,34,59.717274,38.04,29.6,312.5,0.3,0.65437156,71.457275,27.14,88.52
4791,282,81,137,46784.61,10.103,20,33,59.68889,38.04,29.6,311.4,0.3,0.6545082,71.06,26.9,87.86
4792,281,80,137,46793.78,9.667,20,34,59.582,38.04,29.6,309.8,0.3,0.6546448,71.763,26.65,86.96
4793,279,80,138,46801.78,9.579,20,33,59.31273,38.04,29.6,309.2,0.3,0.6547814,70.23091,26.52,86.47
4794,281,81,138,46811.39,9.996,20,33,58.81889,38.04,29.6,308.9,0.3,0.654918,71.18,26.43,86.12
4795,282,83,137,46823.01,10.113,20,32,58.634,38.04,29.6,308.6,0.3,0.6550546,71.618,26.33,85.78
4796,281,84,138,46832.79,9.69,20,32,58.645454,38.04,29.6,308.0,0.3,0.65519124,71.18455,26.29,85.97
4797,279,83,137,46841.1,9.467,20,32,58.72889,38.04,29.6,307.4,0.3,0.65532786,71.507774,26.26,86.05
4798,277,81,137,46850.72,9.467,20,33,58.74,38.04,29.6,305.6,0.3,0.6554645,71.469,26.24,84.96
4799,277,80,136,46859.75,9.465,20,33,58.64909,38.04,29.6,303.9,0.3,0.6556011,71.89364,26.21,83.86
4800,278,79,137,46869.35,9.467,20,34,58.558887,38.04,29.6,302.8,0.3,0.6557377,70.83,26.2,83.3
4801,279,77,136,46878.38,9.465,20,35,58.553,38.04,29.6,302.5,0.3,0.6558743,71.127,26.2,83.46
4802,280,76,136,46887.98,9.933,20,35,58.589092,38.04,29.6,302.8,0.3,0.6560109,71.72363,26.21,83.71
4803,281,76,137,46898.33,10.197,20,35,58.54889,38.04,29.6,306.6,0.3,0.65614754,71.69889,26.25,84.45
4804,281,76,136,46908.68,10.197,20,35,58.458,38.04,29.6,310.4,0.3,0.65628415,72.312,26.28,85.19
4805,281,77,136,46920.34,10.197,20,35,58.16182,38.04,29.6,313.2,0.3,0.65642077,72.22727,26.32,86.05
4806,281,78,135,46931.41,10.197,20,34,58.058887,38.04,29.6,316.0,0.3,0.6565574,72.30778,26.36,86.9
4807,280,79,136,46940.46,9.841,20,34,58.211,38.04,29.6,317.4,0.3,0.656694,72.762,26.39,87.12
4808,279,79,135,46950.08,9.53,20,34,58.44818,38.04,29.6,317.6,0.3,0.6568306,72.65546,26.42,86.78
4809,278,78,136,46960.39,9.464,20,34,58.582222,38.04,29.6,318.1,0.3,0.6569672,72.87444,26.45,86.65
4810,279,77,135,46969.44,9.691,20,35,58.585,38.04,29.6,319.7,0.3,0.65710384,72.972,26.49,87.11
4811,281,76,134,46979.06,10.062,20,35,58.52909,38.04,29.6,321.0,0.3,0.65724045,73.28636,26.53,87.46
4812,283,77,134,46987.61,10.197,20,35,58.56111,38.04,29.6,321.0,0.3,0.65737706,73.117775,26.55,87.18
4813,282,79,134,46997.28,9.926,20,34,58.599,38.04,29.6,321.0,0.3,0.6575137,73.049,26.58,86.92
4814,280,81,134,47006.72,9.795,20,33,58.75,38.04,29.6,320.6,0.3,0.6576503,73.47363,26.59,86.84
4815,280,81,135,47017.65,9.741,20,33,58.962223,38.04,29.6,320.1,0.3,0.6577869,72.867775,26.61,86.76
4816,280,81,134,47028.71,10.015,20,33,59.189,38.04,29.55,319.9,0.3,0.6579235,73.05,26.65,86.89
4817,280,81,135,47037.75,10.071,20,33,59.447273,38.04,29.55,319.7,0.3,0.65806013,74.22363,26.69,87.11
4818,280,82,135,47047.37,10.025,20,33,59.58,38.04,29.55,319.8,0.3,0.65819675,73.99333,26.79,87.12
4819,279,81,135,47056.4,9.67,20,33,59.648,38.04,29.55,320.0,0.3,0.65833336,74.004,26.93,86.99
4820,279,80,135,47067.33,9.69,20,33,59.843636,38.04,29.6,319.1,0.3,0.65847,74.20818,27.01,86.83
4821,280,80,135,47077.82,9.947,20,33,60.116665,38.04,29.6,318.2,0.3,0.6586065,73.46555,27.1,86.66
4822,280,81,135,47087.13,9.693,20,33,60.35,38.04,29.55,317.7,0.3,0.65874314,74.379,27.18,86.59
4823,280,81,135,47095.68,9.811,20,33,60.493637,38.04,29.55,317.5,0.3,0.65887976,75.226364,27.26,86.57
4824,281,82,136,47106.63,10.13,20,33,60.63111,38.04,29.55,317.1,0.3,0.6590164,74.047775,27.32,86.4
4825,281,83,136,47117.76,10.003,20,32,60.864,38.04,29.6,316.6,0.3,0.659153,73.338,27.35,86.05
4826,279,83,136,47126.75,9.62,20,32,61.225456,38.04,29.6,316.6,0.3,0.6592896,73.59637,27.38,85.89
4827,278,82,136,47135.05,9.463,20,32,61.533333,38.04,29.55,317.6,0.3,0.6594262,72.84556,27.38,86.2
4828,278,80,136,47144.67,9.551,20,33,61.829,38.04,29.55,318.7,0.3,0.6595628,72.519,27.39,86.51
4829,279,79,136,47155.02,9.789,20,34,62.05818,38.04,29.55,319.1,0.3,0.65969944,71.51,27.31,86.69
4830,279,78,137,47164.05,9.848,20,34,62.093334,38.04,29.55,319.3,0.3,0.65983605,72.15222,27.24,86.84
4831,279,78,137,47174.25,9.615,20,34,62.136,38.04,29.55,318.7,0.3,0.65997267,72.207,27.21,86.85
4832,279,77,136,47185.66,9.906,20,35,62.18909,38.04,29.55,318.0,0.3,0.6601093,72.556366,27.19,86.86
4833,281,77,136,47196.42,10.197,20,35,62.18222,38.04,29.55,318.7,0.3,0.6602459,72.253334,27.14,87.34
4834,281,78,135,47205.45,9.839,20,34,62.158,38.04,29.55,319.5,0.3,0.6603825,72.521,27.1,87.85
4835,280,77,135,47215.05,9.53,20,35,62.168,38.04,29.55,319.8,0.3,0.6605191,72.081,27.08,88.2
4836,280,77,134,47225.37,9.833,20,35,62.118,38.04,29.55,320.2,0.3,0.66065574,71.653,27.05,88.55
4837,281,78,134,47234.41,10.14,20,34,62.012,38.04,29.55,322.0,0.3,0.66079235,72.359,27.0,88.81
4838,281,79,134,47244.03,9.731,20,34,61.865,38.04,29.55,323.9,0.3,0.66092896,71.221,26.95,89.07
4839,280,79,134,47253.05,9.695,20,34,61.842,38.04,29.55,324.2,0.3,0.6610656,71.028,26.93,88.98
4840,280,79,134,47262.66,9.961,20,34,61.809,38.04,29.55,323.5,0.3,0.6612022,71.825,26.93,88.67
4841,279,78,135,47273.01,9.674,20,34,61.724,38.04,29.5,322.8,0.3,0.6613388,71.582,26.93,88.36
4842,278,77,135,47282.04,9.465,20,34,61.645,38.04,29.55,322.0,0.3,0.6614754,70.209,26.86,88.1
4843,279,76,134,47291.63,9.831,20,35,61.499,38.04,29.55,321.2,0.3,0.66161203,71.468,26.79,87.85
4844,281,77,134,47303.31,10.14,20,35,61.417,38.04,29.55,321.3,0.3,0.66174865,71.991,26.75,87.98
4845,282,78,134,47314.41,10.003,20,35,61.233,38.04,29.55,321.6,0.3,0.66188526,69.648,26.71,88.19
4846,280,79,134,47323.41,9.619,20,34,61.057,38.04,29.55,322.0,0.3,0.6620219,71.352,26.67,88.3
4847,279,78,133,47333.02,9.831,20,34,61.013638,38.04,29.55,322.4,0.3,0.6621585,71.99364,26.62,87.99
4848,279,78,133,47343.39,9.947,20,34,60.997776,38.04,29.55,322.7,0.3,0.6622951,70.475555,26.58,87.66
4849,280,77,134,47352.41,9.618,20,35,60.972,38.04,29.5,320.2,0.3,0.6624317,72.631,26.55,87.1
4850,280,77,134,47362.02,9.832,20,35,60.938183,38.04,29.55,317.7,0.3,0.66256833,73.37273,26.52,86.42
4851,280,78,134,47372.38,9.946,20,34,60.77222,38.04,29.55,315.4,0.3,0.66270494,72.81,26.46,85.21
4852,280,77,134,47381.4,9.618,20,35,60.59,38.04,29.5,313.2,0.3,0.66284156,72.49,26.41,84.01
4853,280,77,134,47391.01,9.934,20,35,60.514545,38.04,29.5,313.4,0.3,0.6629781,72.63909,26.38,83.67
4854,281,78,134,47401.36,10.197,20,34,60.515556,38.04,29.55,314.8,0.3,0.6631147,72.30222,26.38,83.78
4855,281,78,135,47409.89,9.979,20,34,60.46,38.04,29.55,316.1,0.3,0.66325134,72.159,26.38,83.92
4856,280,78,135,47419.54,9.69,20,34,60.48182,38.04,29.5,317.0,0.3,0.66338795,72.64,26.37,84.1
4857,280,79,135,47431.64,9.982,20,34,60.577778,38.04,29.5,317.9,0.3,0.66352457,72.33889,26.37,84.29
4858,281,79,135,47442.76,9.815,20,34,60.589,38.04,29.55,319.5,0.3,0.6636612,72.172,26.35,84.43
4859,280,79,134,47451.78,9.857,20,34,60.61727,38.04,29.55,321.2,0.3,0.6637978,72.43364,26.34,84.56
4860,280,79,135,47461.39,10.127,20,34,60.656666,38.04,29.5,322.3,0.3,0.6639344,73.30444,26.32,84.73
4861,281,80,135,47470.38,10.197,20,34,60.563,38.04,29.5,322.7,0.3,0.664071,73.064,26.3,84.94
4862,281,81,134,47480.0,10.096,20,33,60.36091,38.04,29.5,323.2,0.3,0.66420764,73.36364,26.28,85.09
4863,281,81,134,47491.7,9.897,20,33,60.14,38.04,29.5,324.5,0.3,0.66434425,73.92,26.36,84.65
4864,279,80,134,47501.46,9.59,20,33,59.874,38.04,29.5,325.9,0.3,0.66448087,70.884,26.42,84.3
4865,278,79,134,47511.07,9.552,20,34,59.503635,38.04,29.5,327.1,0.3,0.6646175,71.75455,26.35,84.55
4866,279,79,134,47520.79,9.947,20,34,59.334446,38.04,29.5,328.3,0.3,0.6647541,73.225555,26.29,84.81
4867,280,79,135,47530.1,9.862,20,34,59.466,38.04,29.5,328.7,0.3,0.6648907,74.073,26.28,84.29
4868,280,79,133,47540.05,9.896,20,34,59.61,38.03,29.5,328.7,0.3,0.6650273,75.17,26.3,83.54
4869,281,80,133,47549.07,10.14,20,34,59.61889,38.03,29.5,325.7,0.3,0.66516393,75.23222,26.31,82.61
4870,281,80,133,47560.01,10.035,20,34,59.606,38.03,29.5,321.7,0.3,0.66530055,75.651,26.32,81.66
4871,280,80,133,47571.1,9.639,20,33,59.767273,38.03,29.5,319.9,0.3,0.66543716,75.847275,26.32,81.49
4872,279,79,134,47580.13,9.465,20,34,59.99111,38.03,29.5,318.1,0.3,0.6655738,75.97111,26.32,81.33
4873,279,78,134,47589.73,9.467,20,34,60.186,38.03,29.5,316.3,0.3,0.6657104,75.73,26.32,81.18
4874,279,78,134,47598.75,9.578,20,34,60.19818,38.03,29.5,317.3,0.3,0.665847,74.74728,26.25,81.6
4875,279,78,132,47608.36,9.53,20,34,60.164444,38.03,29.5,318.3,0.3,0.6659836,75.39889,26.17,82.02
4876,280,78,132,47617.36,9.808,20,34,60.282,38.03,29.5,318.8,0.3,0.66612023,74.87,26.11,82.31
4877,281,79,132,47626.33,10.114,20,34,60.484547,38.03,29.5,318.5,0.3,0.66625684,74.41182,26.07,82.42
4878,281,79,132,47636.9,10.016,20,34,60.756668,38.03,29.5,318.2,0.3,0.66639346,74.702225,26.03,82.53
4879,279,78,131,47646.36,9.618,20,34,60.946,38.03,29.5,318.2,0.3,0.6665301,74.354,25.99,83.05
4880,277,77,130,47655.97,9.467,20,34,61.057274,38.03,29.5,318.3,0.3,0.6666667,75.038185,25.95,83.57
4881,277,75,131,47666.28,9.469,20,35,60.885555,38.03,29.5,318.7,0.3,0.6668033,75.71667,25.9,84.08
4882,277,73,129,47676.65,9.469,20,36,60.647,38.03,29.5,319.2,0.3,0.6669399,75.162,25.85,84.59
4883,278,71,129,47684.36,9.467,20,37,60.422726,38.03,29.5,319.6,0.3,0.6670765,74.57455,25.8,85.1
4884,279,70,130,47693.19,9.832,20,38,60.422222,38.03,29.5,319.5,0.3,0.66721314,74.916664,25.73,85.35
4885,283,71,130,47703.56,10.14,20,38,60.544,38.03,29.5,319.4,0.3,0.66734976,76.373,25.65,85.6
4886,285,73,132,47716.55,10.197,20,37,60.298183,38.03,29.5,320.2,0.3,0.6674863,76.90363,25.57,86.0
4887,284,77,131,47727.09,10.197,20,35,60.02,38.03,29.5,321.0,0.3,0.6676229,76.64222,25.48,86.39
4888,282,79,131,47736.71,10.095,20,34,60.036,38.03,29.5,322.1,0.3,0.66775954,76.587,25.4,86.75
4889,281,80,132,47745.73,10.014,20,34,60.216,38.03,29.5,323.5,0.3,0.66789615,72.167,25.32,87.08
4890,281,80,132,47755.34,10.127,20,34,60.26,38.03,29.5,324.9,0.3,0.66803277,70.741,25.24,87.4
4891,281,81,132,47764.36,9.956,20,33,60.353,38.03,29.5,326.8,0.3,0.6681694,70.589,25.17,87.29
4892,280,81,132,47775.3,9.741,20,33,60.582726,38.03,29.5,328.7,0.3,0.668306,71.703636,25.09,87.18
4893,280,81,132,47786.39,10.018,20,33,60.914444,38.03,29.5,330.0,0.3,0.6684426,71.76556,25.06,87.14
4894,280,81,134,47795.4,9.956,20,33,61.097,38.03,29.5,330.8,0.3,0.6685792,75.219,25.06,87.15
4895,280,82,134,47805.02,9.595,20,33,61.107273,38.03,29.5,331.6,0.3,0.66871583,75.737274,25.07,87.16
4896,279,82,135,47812.5,9.466,20,32,61.243332,38.03,29.5,332.4,0.3,0.66885245,76.867775,25.12,87.62
4897,277,80,135,47821.13,9.465,20,33,61.665,38.03,29.5,333.2,0.3,0.66898906,76.127,25.19,88.28
4898,278,78,135,47832.67,9.811,20,34,62.36091,38.03,29.5,334.3,0.3,0.6691257,76.53727,25.25,88.85
4899,281,78,135,47843.61,10.121,20,34,62.95778,38.03,29.5,335.7,0.3,0.6692623,75.75667,25.3,89.31
4900,281,79,135,47854.7,9.817,20,34,63.223,38.03,29.45,337.1,0.3,0.6693989,75.048,25.35,89.78
4901,280,79,135,47863.72,9.515,20,34,63.223637,38.03,29.5,338.4,0.3,0.6695355,74.707275,25.5,90.14
4902,279,78,135,47873.33,9.467,20,34,63.215557,38.03,29.5,339.5,0.3,0.66967213,73.64555,25.8,90.31
4903,279,77,135,47882.34,9.465,20,35,63.164,38.03,29.5,340.7,0.3,0.66980875,73.269,26.09,90.49
4904,280,77,135,47891.96,9.833,20,35,62.946365,38.03,29.45,339.9,0.3,0.66994536,73.72909,26.23,90.29
4905,281,77,135,47902.3,10.039,20,35,62.62,38.03,29.45,339.0,0.3,0.670082,73.62334,26.36,90.07
4906,281,78,136,47912.62,10.039,20,34,62.24,38.03,29.45,338.1,0.3,0.6702186,73.12,26.48,89.84
4907,281,79,135,47921.66,10.14,20,34,61.825455,38.03,29.45,336.9,0.3,0.6703552,73.69909,26.64,89.62
4908,280,79,135,47931.29,9.729,20,34,61.41,38.03,29.45,335.4,0.3,0.6704918,75.64222,26.81,89.52
4909,279,78,135,47940.31,9.465,20,34,60.873,38.03,29.45,331.9,0.3,0.6706284,71.975,27.1,90.18
4910,279,77,135,47949.92,9.833,20,35,60.545,38.03,29.45,333.4,0.3,0.67076504,71.708,27.25,91.19
4911,280,77,135,47960.27,9.946,20,35,60.472,38.03,29.45,335.0,0.3,0.67090166,72.827,27.4,92.22
4912,280,77,135,47969.29,9.617,20,35,60.399,38.03,29.45,337.0,0.3,0.67103827,72.338,27.51,93.23
4913,280,77,136,47978.9,9.833,20,35,60.242,38.03,29.45,340.2,0.3,0.6711749,72.216,27.53,94.23
4914,281,77,135,47990.46,10.139,20,35,60.045,38.03,29.45,341.1,0.3,0.6713115,72.613,27.54,94.54
4915,282,78,135,48001.61,10.197,20,35,59.796,38.03,29.45,341.2,0.3,0.6714481,71.782,27.55,94.68
4916,283,81,135,48010.67,10.197,20,33,59.532726,38.03,29.45,340.6,0.3,0.6715847,71.876366,27.61,95.19
4917,283,84,136,48021.63,10.197,20,32,59.27889,38.03,29.4,340.3,0.3,0.67172134,73.46889,27.7,96.15
4918,282,86,135,48031.36,10.197,20,31,59.001,38.03,29.45,342.9,0.3,0.67185795,73.747,27.73,96.91
4919,281,87,135,48041.59,9.976,20,31,58.68,38.03,29.4,345.7,0.3,0.6719945,74.87546,27.82,97.75
4920,280,87,135,48051.77,9.603,20,31,58.171112,38.03,29.45,348.7,0.3,0.6721311,75.384445,27.97,98.69
4921,279,86,134,48060.38,9.463,20,31,57.797,38.03,29.4,349.0,0.3,0.67226774,75.088,28.12,98.98
4922,278,85,134,48069.99,9.467,20,31,57.743637,38.03,29.45,345.4,0.3,0.67240435,74.69727,28.25,98.37
4923,279,84,134,48079.73,9.464,20,32,57.93111,38.03,29.45,341.8,0.3,0.67254096,75.30556,28.39,97.77
4924,279,82,135,48089.03,9.794,20,32,58.1,38.03,29.4,340.1,0.3,0.6726776,76.966,28.51,97.7
4925,280,83,135,48098.97,10.029,20,32,58.096363,38.03,29.4,338.5,0.3,0.6728142,76.61091,28.64,97.7
4926,280,83,135,48109.28,9.675,20,32,58.02222,38.03,29.4,337.0,0.3,0.6729508,75.98222,28.77,97.7
4927,281,83,135,48119.63,9.935,20,32,57.987,38.03,29.45,335.5,0.3,0.6730874,75.262,28.94,97.86
4928,281,84,135,48128.68,10.197,20,32,58.067272,38.03,29.45,334.0,0.3,0.67322403,76.20273,29.23,98.43
4929,281,84,135,48139.63,9.802,20,32,58.146667,38.03,29.4,332.5,0.3,0.67336065,76.49555,29.5,98.78
4930,279,83,134,48149.39,9.506,20,32,58.183,38.03,29.4,331.0,0.3,0.67349726,76.705,29.74,98.82
4931,279,83,134,48157.67,9.817,20,32,58.266365,38.03,29.4,329.3,0.3,0.6736339,76.78909,29.97,98.95
4932,280,83,134,48167.29,10.029,20,32,58.45,38.03,29.45,327.4,0.3,0.6737705,76.19111,30.19,99.12
4933,279,82,134,48178.96,9.671,20,32,58.678,38.03,29.4,326.5,0.3,0.6739071,76.452,30.29,99.41
4934,278,81,134,48188.23,9.464,20,33,59.061,38.03,29.4,326.2,0.3,0.6740437,77.081,30.3,99.78
4935,278,79,134,48196.67,9.463,20,34,59.413,38.03,29.4,326.2,0.3,0.6741803,76.829,30.31,100.2
4936,279,79,133,48205.98,9.628,20,34,59.689,38.03,29.4,327.4,0.3,0.67431694,76.763,30.34,101.0
4937,280,79,133,48216.53,10.011,20,34,59.964,38.03,29.4,329.4,0.3,0.67445356,76.624,30.35,101.8
4938,281,80,133,48225.98,10.074,20,34,60.205,38.03,29.4,333.5,0.3,0.6745902,76.235,30.29,103.0
4939,281,81,132,48236.93,10.131,20,33,60.425,38.03,29.4,336.4,0.3,0.6747268,75.594,30.27,103.7
4940,281,82,131,48248.01,10.197,20,33,60.747272,38.03,29.45,338.2,0.3,0.6748634,74.83,30.27,104.1
4941,281,83,132,48257.0,9.957,20,32,60.945557,38.03,29.4,335.7,0.3,0.675,75.49555,30.34,104.0
4942,280,82,131,48265.3,9.591,20,33,60.977,38.03,29.4,334.0,0.3,0.6751366,75.14,30.48,103.8
4943,279,82,131,48276.26,9.613,20,32,60.924545,38.03,29.4,333.6,0.3,0.67527324,75.11182,30.74,103.5
4944,279,81,131,48286.02,9.546,20,33,60.843334,38.03,29.4,332.7,0.3,0.67540985,75.25,31.02,103.2
4945,279,80,131,48295.02,9.716,20,33,60.855,38.03,29.4,329.3,0.3,0.67554647,74.719,31.44,102.4
4946,279,79,132,48304.29,9.635,20,34,60.921818,38.03,29.4,328.9,0.3,0.6756831,75.354546,31.83,102.1
