time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,respiration,tidal_volume,heat_strain_index,PercentageinZ2,TymeBreathRate,TymeVentilation
243,224,73,108,2133.47,8.837,22,29,49.1,,32.2,24.52,341.8,0.0,0.031066224,19.47,65.11
244,224,73,107,2142.97,8.837,22,29,49.0,,32.2,24.52,341.2,0.0,0.031194068,19.58,65.21
245,223,73,107,2152.35,8.838,22,29,48.8,,32.25,23.43,340.6,0.0,0.031321913,19.7,65.31
246,224,73,109,2161.6,8.837,22,29,49.3,,32.2,23.43,339.7,0.0,0.031449758,19.81,65.31
247,226,74,108,2171.76,8.838,22,29,49.2,,32.2,23.43,338.1,0.0,0.031577602,19.94,65.17
248,226,75,108,2180.35,8.837,22,29,49.7,,32.2,23.43,336.5,0.0,0.031705447,20.06,65.03
249,225,77,110,2188.66,8.837,22,28,50.3,,32.2,23.43,336.4,0.0,0.03183329,20.16,65.16
250,224,78,110,2198.67,8.838,22,27,49.9,37.07,32.25,23.1,337.5,0.0,0.031961136,20.24,65.53
251,223,78,110,2205.58,8.834,22,27,51.1,37.07,32.2,23.1,338.7,0.0,0.03208898,20.32,65.9
252,223,77,111,2213.47,8.836,22,28,51.0,37.07,32.25,26.4,339.2,0.0,0.032216825,20.41,66.18
253,224,76,110,2221.75,8.837,22,28,51.3,37.07,32.2,26.4,337.6,0.0,0.03234467,20.53,66.1
254,225,76,108,2231.78,8.838,22,28,51.0,37.07,32.2,26.4,335.9,0.0,0.032472514,20.66,66.01
255,225,77,108,2240.42,8.837,22,28,49.9,37.07,32.2,26.4,334.5,0.0,0.032600358,20.73,66.05
256,224,78,109,2248.7,8.837,22,27,49.6,37.07,32.2,26.26,333.0,0.0,0.032728203,20.79,66.12
257,223,78,107,2256.98,8.837,22,27,48.7,37.07,32.2,26.26,331.6,0.0,0.032856047,20.85,66.18
258,223,77,108,2266.98,8.838,22,28,48.4,37.07,32.2,26.26,330.1,0.0,0.03298389,20.9,66.24
259,224,77,109,2275.62,8.837,22,28,45.8,37.07,32.2,26.26,329.6,0.0,0.033111736,20.94,66.46
260,224,77,110,2285.61,8.838,22,28,46.4,37.07,32.2,26.26,329.5,0.0,0.03323958,20.97,66.77
261,223,76,110,2294.24,8.837,22,28,46.0,37.08,32.2,27.35,329.4,0.0,0.033367425,20.99,67.08
262,224,76,110,2302.52,8.837,22,28,46.0,37.08,32.2,27.35,330.0,0.0,0.03349527,21.03,67.48
263,224,75,111,2312.53,8.838,22,29,46.3,37.08,32.2,27.35,331.0,0.0,0.033623114,21.07,67.94
264,224,74,112,2320.52,8.837,22,29,46.0,37.08,32.2,27.35,331.3,0.0,0.03375096,21.14,68.09
265,224,75,112,2327.59,8.834,22,29,46.3,37.08,32.2,27.35,330.9,0.0,0.033878803,21.24,68.01
266,225,75,112,2337.37,8.838,22,29,46.0,37.08,32.2,26.89,330.3,0.0,0.034006648,21.31,68.0
267,224,75,112,2345.99,8.837,22,29,46.3,37.08,32.2,26.89,329.4,0.0,0.034134492,21.33,68.08
268,223,75,112,2356.0,8.838,22,28,46.0,37.08,32.2,26.89,328.5,0.0,0.034262337,21.36,68.16
269,223,74,111,2364.55,8.837,22,29,45.9,37.08,32.2,26.89,326.6,0.0,0.03439018,21.38,67.94
270,223,73,111,2374.62,8.838,22,29,46.1,37.08,32.2,26.89,324.5,0.0,0.034518026,21.41,67.69
271,224,73,112,2383.26,8.837,22,29,45.9,37.08,32.2,25.8,322.5,0.0,0.03464587,21.43,67.44
272,226,74,111,2390.9,8.837,22,29,45.6,37.08,32.2,25.8,321.7,0.0,0.034773715,21.47,67.33
273,227,75,112,2397.98,8.834,22,29,47.4,37.08,32.2,25.8,321.1,0.0,0.03490156,21.51,67.24
274,224,76,113,2406.97,8.837,22,28,47.0,37.08,32.2,25.8,321.9,0.0,0.035029404,21.53,67.39
275,222,74,112,2416.22,8.837,22,29,46.8,37.08,32.2,25.8,323.7,0.0,0.03515725,21.53,67.73
276,224,73,112,2426.37,8.838,22,29,46.7,37.08,32.2,26.26,325.5,0.0,0.035285093,21.53,68.07
277,226,75,113,2435.01,8.837,22,29,47.0,37.08,32.2,26.26,325.3,0.0,0.035412937,21.53,68.26
278,224,75,114,2445.01,8.838,22,29,47.8,37.08,32.2,26.26,325.2,0.0,0.035540782,21.53,68.45
279,224,75,113,2453.64,8.837,22,29,47.3,37.08,32.2,26.26,325.0,0.0,0.035668626,21.53,68.64
280,225,76,112,2461.92,8.837,22,28,48.4,37.08,32.2,26.26,324.8,0.0,0.03579647,21.54,68.83
281,225,77,112,2470.2,8.837,22,28,48.8,37.08,32.2,26.26,324.4,0.0,0.035924315,21.59,69.01
282,224,77,112,2480.2,8.838,22,28,48.3,37.08,32.2,27.34,323.9,0.0,0.03605216,21.63,69.19
283,224,77,114,2488.19,8.837,22,28,48.6,37.08,32.2,27.34,323.5,0.0,0.036180004,21.67,69.36
284,224,76,114,2498.64,8.838,22,28,49.5,37.08,32.2,27.34,323.1,0.0,0.03630785,21.73,69.51
285,223,76,113,2507.46,8.837,22,28,48.6,37.08,32.2,27.34,322.7,0.0,0.036435694,21.8,69.62
286,223,75,114,2514.01,8.834,22,28,49.3,37.08,32.2,27.34,322.0,0.0,0.036563538,21.86,69.65
287,224,75,114,2521.32,8.836,22,29,49.0,37.08,32.2,26.89,320.1,0.0,0.036691383,21.86,69.45
288,225,76,115,2529.37,8.837,22,28,48.5,37.08,32.2,26.89,318.3,0.0,0.036819227,21.87,69.25
289,225,77,116,2539.16,8.838,22,28,48.9,37.08,32.2,26.89,316.4,0.0,0.03694707,21.88,69.05
290,225,77,116,2548.02,8.837,22,28,48.9,37.08,32.2,26.89,315.6,0.0,0.037074916,21.91,69.03
291,225,78,114,2557.83,8.838,22,28,47.9,37.08,32.2,26.89,316.3,0.0,0.03720276,21.98,69.27
292,225,79,114,2568.18,8.839,22,27,47.8,37.08,32.2,28.16,317.0,0.0,0.037330605,22.04,69.48
293,224,80,115,2577.68,8.837,22,27,48.5,37.08,32.2,28.16,317.8,0.0,0.03745845,22.1,69.52
294,223,79,114,2585.49,8.837,22,27,49.8,37.08,32.2,28.16,318.7,0.0,0.037586294,22.16,69.57
295,223,78,115,2593.58,8.837,21,27,49.7,37.08,32.2,28.16,319.6,0.0,0.03771414,22.22,69.62
296,223,78,115,2602.68,8.838,21,27,50.8,37.08,32.2,28.16,320.6,0.0,0.037841983,22.23,69.72
297,224,77,115,2612.65,8.837,21,28,51.5,37.08,32.2,28.16,321.8,0.0,0.037969828,22.21,69.86
298,225,77,115,2621.27,8.837,21,28,50.9,37.08,32.2,29.01,322.9,0.0,0.038097672,22.18,69.99
299,225,78,115,2629.58,8.837,21,28,48.8,37.08,32.15,29.01,322.7,0.0,0.038225517,22.16,70.05
300,224,78,115,2639.6,8.838,21,27,48.7,37.08,32.15,29.01,320.9,0.0,0.03835336,22.12,70.02
301,223,79,114,2648.23,8.837,21,27,47.2,37.08,32.2,29.01,318.1,0.0,0.038481206,22.13,69.7
302,226,78,113,2655.85,8.837,21,28,46.9,37.08,32.2,29.01,314.2,0.0,0.03860905,22.2,68.99
303,235,78,114,2665.43,9.013,21,29,46.5,37.08,32.2,29.58,311.6,0.0,0.038736895,22.27,68.7
304,250,77,115,2674.97,9.392,21,31,47.5,37.08,32.15,29.58,312.0,0.0,0.03886474,22.3,69.34
305,258,78,115,2684.36,9.468,21,32,49.0,37.08,32.15,29.58,312.4,0.0,0.038992584,22.34,69.98
306,260,79,115,2692.94,9.465,21,31,50.3,37.08,32.2,29.58,312.8,0.0,0.03912043,22.38,70.62
307,259,78,116,2703.58,9.468,21,32,51.7,37.08,32.15,29.58,314.9,0.0,0.039248273,22.41,71.04
308,259,77,115,2714.12,9.469,21,32,51.6,37.08,32.15,29.58,317.3,0.0,0.039376117,22.43,71.43
309,259,77,115,2722.74,9.464,22,32,49.3,37.08,32.2,29.56,319.0,0.0,0.03950396,22.49,71.62
310,259,76,115,2728.83,9.466,22,33,49.5,37.09,32.2,29.56,319.7,0.0,0.039631806,22.63,71.51
311,259,76,114,2738.76,9.469,22,33,47.8,37.09,32.2,29.56,320.5,0.0,0.03975965,22.72,71.34
312,259,75,114,2749.25,9.469,22,33,46.6,37.09,32.15,29.56,321.3,0.0,0.039887495,22.8,71.17
313,261,75,114,2759.64,9.469,22,33,46.9,37.09,32.2,29.56,322.6,0.0,0.04001534,22.86,71.18
314,261,75,114,2768.28,9.464,22,33,47.2,37.09,32.15,29.56,324.7,0.0,0.040143184,22.89,71.47
315,259,75,115,2778.27,9.468,21,33,47.1,37.09,32.15,29.56,326.8,0.0,0.04027103,22.91,71.75
316,259,75,115,2788.64,9.469,21,33,47.9,37.09,32.15,29.56,328.3,0.0,0.040398873,22.93,71.94
317,261,75,117,2797.27,9.464,21,33,48.6,37.09,32.15,29.56,329.3,0.0,0.040526718,22.94,72.01
318,261,76,117,2807.27,9.468,21,33,48.7,37.09,32.15,29.56,330.2,0.0,0.040654562,22.95,72.09
319,260,75,116,2816.84,9.469,21,33,48.8,37.09,32.15,30.73,332.1,0.0,0.040782407,22.94,72.5
320,259,75,116,2824.4,9.467,21,33,48.4,37.09,32.15,30.73,334.3,0.0,0.04091025,22.92,73.0
321,259,75,116,2834.14,9.469,21,33,48.1,37.09,32.15,30.73,334.6,0.0,0.041038096,22.88,73.21
322,261,75,115,2844.51,9.469,21,33,47.8,37.09,32.15,30.73,333.2,0.0,0.04116594,22.82,73.15
323,260,76,115,2852.53,9.464,21,33,47.1,37.09,32.2,30.73,331.9,0.0,0.041293785,22.76,73.1
324,260,75,115,2862.97,9.468,21,33,46.3,37.1,32.15,30.33,331.0,0.0,0.04142163,22.71,72.89
325,260,74,116,2873.51,9.469,21,34,46.1,37.1,32.15,30.33,330.7,0.0,0.041549474,22.66,72.47
326,260,75,116,2883.86,9.469,21,33,46.8,37.1,32.15,30.33,330.4,0.0,0.041677322,22.61,72.05
327,259,74,115,2894.21,9.469,21,33,46.6,37.1,32.15,30.33,329.9,0.0,0.041805167,22.62,71.85
328,259,74,116,2899.91,9.467,21,33,47.7,37.1,32.15,30.33,330.0,0.0,0.04193301,22.63,71.89
329,261,74,116,2908.41,9.464,21,34,47.0,37.1,32.2,29.67,331.5,0.0,0.042060856,22.6,72.18
330,262,74,116,2919.0,9.468,21,34,48.0,37.1,32.15,29.67,332.9,0.0,0.0421887,22.57,72.47
331,260,75,115,2929.38,9.469,21,33,47.3,37.1,32.15,29.67,334.4,0.0,0.042316545,22.54,72.76
332,259,76,116,2939.75,9.469,21,33,48.1,37.1,32.15,29.67,334.0,0.0,0.04244439,22.51,72.67
333,260,75,115,2948.38,9.464,21,33,49.0,37.1,32.15,29.67,332.4,0.0,0.042572234,22.46,72.35
334,261,75,115,2958.38,9.468,21,33,49.1,37.1,32.15,28.44,330.8,0.0,0.04270008,22.42,72.04
335,261,75,116,2968.73,9.469,21,33,47.4,37.1,32.15,28.44,329.2,0.0,0.042827923,22.38,71.73
336,260,76,116,2976.2,9.465,21,33,46.8,37.1,32.15,28.44,328.0,0.0,0.042955767,22.34,71.72
337,260,77,115,2986.93,9.468,21,32,46.3,37.1,32.15,28.44,326.8,0.0,0.043083612,22.3,71.74
338,259,77,115,2997.71,9.469,21,32,45.4,37.1,32.15,28.44,325.7,0.0,0.043211456,22.27,71.77
339,259,76,116,3006.34,9.464,21,33,46.1,37.1,32.15,28.8,326.0,0.0,0.0433393,22.21,72.15
340,260,75,120,3016.35,9.468,21,33,45.9,37.1,32.15,28.8,326.5,0.0,0.043467145,22.14,72.55
341,260,75,120,3023.24,9.467,21,33,45.9,37.1,32.15,28.8,326.9,0.0,0.04359499,22.08,72.95
342,260,76,120,3032.9,9.469,21,33,46.4,37.1,32.15,28.8,329.2,0.0,0.043722834,21.93,73.36
343,260,76,119,3043.25,9.469,21,33,45.7,37.1,32.15,28.8,333.0,0.0,0.04385068,21.71,73.77
344,260,76,117,3051.88,9.464,21,33,46.4,37.1,32.15,28.8,331.7,0.0,0.043978523,21.56,73.19
345,260,75,117,3061.88,9.468,21,33,47.2,37.1,32.15,27.86,330.1,0.0,0.044106368,21.47,72.84
346,260,75,116,3071.45,9.469,21,33,47.9,37.1,32.15,27.86,329.1,0.0,0.044234212,21.42,72.85
347,260,76,116,3080.71,9.464,21,33,48.0,37.1,32.15,27.86,328.2,0.0,0.044362057,21.38,72.86
348,260,76,117,3090.86,9.468,21,33,47.2,37.1,32.15,27.86,327.7,0.0,0.0444899,21.32,72.77
349,260,76,117,3101.22,9.469,21,33,48.4,37.1,32.15,28.02,327.6,0.0,0.044617746,21.26,72.57
350,260,75,116,3111.57,9.469,21,33,48.0,37.1,32.15,28.02,327.5,0.0,0.04474559,21.2,72.37
351,261,75,116,3120.19,9.464,21,33,46.8,37.1,32.15,28.02,327.4,0.0,0.044873435,21.17,72.23
352,261,76,116,3130.2,9.468,21,33,46.7,37.1,32.15,28.02,327.3,0.0,0.04500128,21.13,72.09
353,261,77,117,3138.82,9.464,21,32,47.6,37.1,32.15,28.02,327.2,0.0,0.045129124,21.1,71.95
354,259,77,117,3147.11,9.463,21,32,47.9,37.1,32.15,28.02,327.2,0.0,0.04525697,21.07,71.81
355,258,76,118,3153.79,9.463,21,32,48.1,37.1,32.15,28.13,327.7,0.0,0.045384813,21.03,71.84
356,257,75,117,3164.6,9.468,21,33,48.8,37.1,32.15,28.13,328.9,0.0,0.045512658,21.01,72.09
357,260,74,117,3175.69,9.469,21,34,48.7,37.1,32.15,28.13,330.2,0.0,0.045640502,20.98,72.34
358,260,74,118,3185.28,9.469,21,34,48.4,37.1,32.15,28.13,330.8,0.0,0.045768347,20.97,72.38
359,260,74,117,3196.25,9.469,21,34,47.9,37.1,32.15,28.13,330.7,0.0,0.04589619,20.97,72.21
360,261,74,116,3205.06,9.464,21,34,47.5,37.1,32.15,28.13,330.5,0.0,0.046024036,20.97,72.04
361,261,74,117,3213.34,9.463,21,34,47.5,37.1,32.15,27.02,330.9,0.0,0.04615188,21.01,71.83
362,259,74,116,3221.62,9.463,21,33,47.9,37.1,32.15,27.02,331.6,0.0,0.046279725,21.08,71.6
363,259,74,116,3230.19,9.467,21,33,46.5,37.1,32.15,27.02,332.3,0.0,0.04640757,21.15,71.37
364,260,74,117,3240.63,9.469,21,34,47.2,37.1,32.15,28.35,332.7,0.0,0.046535414,21.22,71.16
365,261,75,117,3252.15,9.469,21,33,47.3,37.1,32.15,28.35,332.2,0.0,0.04666326,21.32,71.01
366,261,75,117,3260.96,9.464,21,33,47.4,37.1,32.15,28.74,331.7,0.0,0.046791103,21.41,70.86
367,260,75,116,3270.97,9.468,21,33,47.4,37.1,32.15,28.74,331.7,0.0,0.046918947,21.47,70.88
368,260,76,116,3281.31,9.469,21,33,47.5,37.1,32.15,28.74,332.1,0.0,0.04704679,21.51,71.03
369,260,76,116,3289.93,9.464,21,33,46.4,37.1,32.15,28.74,332.6,0.0,0.047174636,21.54,71.18
370,260,76,116,3299.14,9.468,21,33,45.9,37.1,32.15,28.74,333.0,0.0,0.04730248,21.57,71.32
371,261,75,117,3310.1,9.469,21,33,46.9,37.1,32.15,29.79,333.5,0.0,0.047430325,21.61,71.41
372,260,76,117,3317.19,9.467,21,33,47.2,37.1,32.15,29.79,334.3,0.0,0.04755817,21.66,71.3
373,259,77,117,3326.07,9.469,21,32,47.5,37.1,32.15,29.79,335.0,0.0,0.047686014,21.71,71.19
374,258,76,118,3335.33,9.464,21,32,47.6,37.1,32.15,29.79,334.8,0.0,0.04781386,21.75,71.09
375,259,74,118,3345.49,9.468,21,33,47.7,37.1,32.15,29.79,333.6,0.0,0.047941703,21.77,71.02
376,261,74,118,3355.06,9.469,21,34,48.3,37.1,32.15,29.79,332.5,0.0,0.048069548,21.8,70.94
377,261,75,118,3366.0,9.469,21,33,48.6,37.11,32.15,30.1,331.5,0.0,0.048197392,21.83,70.92
378,260,75,118,3374.81,9.464,21,33,47.9,37.11,32.15,30.1,332.3,0.0,0.048325237,21.81,71.32
379,261,75,119,3384.82,9.468,21,33,47.9,37.11,32.15,30.1,333.1,0.0,0.04845308,21.8,71.73
380,261,76,119,3395.17,9.469,21,33,48.4,37.11,32.15,30.1,332.4,0.0,0.048580926,21.83,71.71
381,260,76,119,3403.79,9.464,21,33,48.4,37.11,32.15,30.1,331.4,0.0,0.04870877,21.87,71.6
382,259,75,119,3411.43,9.463,21,33,48.1,37.11,32.15,29.51,328.9,0.0,0.048836615,21.94,71.49
383,258,74,119,3421.89,9.468,21,33,48.7,37.11,32.15,29.51,325.5,0.0,0.04896446,22.06,71.46
384,260,74,119,3430.07,9.464,21,34,49.3,37.11,32.15,29.51,327.7,0.0,0.049092304,22.07,71.98
385,262,74,118,3440.51,9.468,21,34,51.1,37.11,32.15,29.51,329.9,0.0,0.04922015,22.09,72.49
386,261,75,118,3451.06,9.469,21,33,49.7,37.11,32.15,29.51,332.1,0.0,0.049347993,22.1,73.01
387,259,76,117,3459.67,9.464,21,33,49.6,37.11,32.15,29.12,333.0,0.0,0.049475837,22.11,72.9
388,259,75,118,3469.69,9.468,21,33,48.2,37.11,32.15,29.12,332.7,0.0,0.049603682,22.11,72.29
389,259,75,117,3480.04,9.469,21,33,47.7,37.12,32.15,29.12,332.5,0.0,0.049731527,22.11,71.69
390,261,75,118,3488.66,9.464,21,33,45.9,37.12,32.15,29.12,331.3,0.0,0.04985937,22.12,71.37
391,262,76,118,3496.2,9.467,21,33,45.6,37.12,32.15,29.12,329.1,0.0,0.049987216,22.12,71.31
392,261,76,117,3504.89,9.467,21,33,45.1,37.12,32.15,28.47,328.9,0.0,0.05011506,22.13,71.44
393,259,76,118,3515.23,9.469,21,33,45.3,37.12,32.15,28.47,329.2,0.0,0.050242905,22.15,71.63
394,259,74,118,3525.59,9.469,21,33,46.0,37.12,32.15,28.47,329.4,0.0,0.05037075,22.18,71.84
395,259,74,118,3535.93,9.469,21,33,46.6,37.12,32.15,28.47,329.3,0.0,0.050498594,22.24,72.07
396,261,73,119,3544.55,9.464,21,34,47.3,37.12,32.15,28.47,329.3,0.0,0.050626438,22.29,72.3
397,262,74,119,3554.56,9.468,21,34,49.2,37.12,32.15,29.21,328.3,0.0,0.050754283,22.34,72.28
398,261,76,119,3564.91,9.469,21,33,49.9,37.12,32.15,29.21,325.9,0.0,0.050882127,22.39,71.92
399,260,77,118,3573.53,9.464,21,32,47.6,37.12,32.15,29.21,323.6,0.0,0.05100997,22.44,71.56
400,260,77,119,3582.76,9.468,21,32,47.0,37.12,32.15,29.21,322.0,0.0,0.051137816,22.48,71.52
401,260,76,120,3593.71,9.469,21,33,45.8,37.12,32.15,29.21,321.0,0.0,0.05126566,22.51,71.73
402,259,75,120,3600.79,9.467,21,33,44.9,37.12,32.15,29.71,320.0,0.0,0.051393505,22.55,71.95
403,259,76,120,3610.46,9.469,21,33,44.3,37.12,32.15,29.71,318.9,0.0,0.05152135,22.58,72.16
404,260,76,120,3619.07,9.464,21,33,44.9,37.12,32.15,29.71,318.9,0.0,0.051649194,22.59,72.29
405,260,76,120,3628.3,9.468,21,33,45.7,37.12,32.15,29.71,318.8,0.0,0.05177704,22.61,72.41
406,260,75,120,3639.26,9.469,21,33,47.3,37.12,32.15,29.71,318.8,0.0,0.051904883,22.62,72.54
407,259,75,120,3649.79,9.469,21,33,47.6,37.12,32.15,29.26,318.7,0.0,0.052032728,22.64,72.66
408,260,75,119,3657.78,9.464,21,33,47.9,37.12,32.15,29.26,318.2,0.0,0.052160572,22.67,72.48
409,261,75,119,3667.38,9.468,21,33,47.7,37.12,32.15,29.26,317.7,0.0,0.052288417,22.69,72.28
410,261,75,119,3677.04,9.469,21,33,48.2,37.12,32.15,29.26,316.7,0.0,0.05241626,22.71,72.21
411,261,76,118,3687.05,9.464,21,33,46.8,37.12,32.15,29.26,315.0,0.0,0.052544106,22.71,72.31
412,261,76,118,3697.38,9.468,21,33,46.3,37.12,32.15,27.77,313.2,0.0,0.05267195,22.71,72.41
413,260,76,118,3706.02,9.464,21,33,46.3,37.12,32.15,27.77,312.1,0.0,0.052799795,22.71,72.5
414,259,77,118,3716.03,9.468,21,32,47.1,37.12,32.15,27.77,311.1,0.0,0.05292764,22.71,72.59
415,259,76,119,3726.38,9.469,21,33,47.2,37.12,32.15,27.77,309.8,0.0,0.053055484,22.71,72.61
416,259,76,117,3733.27,9.467,21,33,46.1,37.12,32.15,27.77,305.9,0.0,0.05318333,22.71,72.25
417,259,75,117,3742.94,9.469,21,33,47.2,37.12,32.15,26.78,302.0,0.0,0.053311173,22.7,71.88
418,260,74,117,3752.5,9.469,21,34,47.3,37.12,32.15,26.78,301.2,0.0,0.053439017,22.71,71.97
419,261,75,117,3761.74,9.464,21,33,48.1,37.12,32.1,26.78,300.5,0.0,0.053566862,22.72,72.09
420,261,75,117,3771.92,9.468,21,33,48.2,37.12,32.15,26.78,299.8,0.0,0.053694706,22.74,72.2
421,261,76,117,3780.54,9.464,21,33,47.3,37.12,32.15,26.78,301.1,0.0,0.05382255,22.76,72.56
422,261,77,118,3790.53,9.468,21,32,47.2,37.12,32.15,26.91,303.3,0.0,0.053950395,22.79,73.03
423,260,77,117,3800.9,9.469,21,32,45.8,37.12,32.15,26.91,304.2,0.0,0.05407824,22.85,73.02
424,259,77,117,3809.52,9.464,21,32,45.8,37.12,32.15,26.91,302.8,0.0,0.054206084,22.97,72.13
425,259,76,117,3819.54,9.468,21,33,45.9,37.12,32.15,26.91,301.4,0.0,0.05433393,23.1,71.25
426,259,75,117,3829.89,9.469,21,33,45.4,37.12,32.15,26.91,299.5,0.0,0.054461773,23.19,70.92
427,260,74,117,3839.45,9.469,21,34,44.9,37.12,32.15,26.91,297.6,0.0,0.054589618,23.29,70.59
428,260,74,117,3847.01,9.467,21,34,45.2,37.12,32.1,26.91,295.8,0.0,0.054717463,23.36,70.45
429,259,75,117,3856.8,9.469,21,33,47.2,37.12,32.15,26.6,294.2,0.0,0.054845307,23.42,70.47
430,259,74,117,3867.15,9.469,21,33,46.7,37.12,32.15,26.6,292.7,0.0,0.05497315,23.49,70.51
431,260,74,117,3875.77,9.464,21,34,47.2,37.12,32.1,26.6,293.4,0.0,0.055100996,23.68,70.65
432,261,74,118,3885.78,9.468,21,34,48.0,37.12,32.15,26.6,294.2,0.0,0.05522884,23.81,70.75
433,260,75,117,3895.34,9.469,21,33,48.5,37.12,32.15,26.6,295.0,0.0,0.055356685,23.92,70.83
434,259,75,117,3905.45,9.469,21,33,48.8,37.12,32.15,26.6,295.8,0.0,0.05548453,24.03,70.91
435,260,74,117,3914.27,9.465,21,34,48.6,37.12,32.1,27.18,296.6,0.0,0.055612374,24.1,71.05
436,261,74,117,3920.61,9.465,21,34,49.0,37.13,32.1,27.18,297.3,0.0,0.05574022,24.17,71.2
437,261,74,118,3929.99,9.469,21,34,48.7,37.13,32.15,27.18,298.0,0.0,0.055868063,24.24,71.35
438,260,75,119,3939.94,9.469,21,33,47.3,37.13,32.15,27.18,297.7,0.0,0.055995908,24.37,71.39
439,260,75,118,3950.68,9.469,21,33,48.5,37.13,32.15,27.18,296.2,0.0,0.056123752,24.58,71.28
440,259,74,118,3961.34,9.469,21,33,48.5,37.13,32.1,27.18,294.3,0.0,0.056251597,24.83,71.12
441,259,74,118,3970.16,9.465,21,33,47.7,37.13,32.15,27.57,292.3,0.0,0.05637944,25.09,70.93
442,261,74,119,3979.97,9.468,21,34,49.8,37.13,32.1,27.57,290.5,0.0,0.056507286,25.18,70.91
443,261,75,118,3990.32,9.469,21,33,50.3,37.13,32.1,27.57,288.8,0.0,0.05663513,25.26,70.89
444,260,75,118,3997.59,9.467,21,33,52.3,37.13,32.15,27.57,287.1,0.0,0.056762975,25.35,70.87
445,260,75,118,4006.87,9.469,21,33,52.3,37.13,32.15,27.43,286.1,0.0,0.05689082,25.4,70.83
446,259,74,118,4017.23,9.469,21,33,51.0,37.13,32.15,27.43,285.2,0.0,0.057018664,25.45,70.79
447,259,73,118,4026.05,9.465,21,34,50.3,37.14,32.15,27.43,284.3,0.0,0.05714651,25.49,70.74
448,259,73,117,4035.16,9.467,21,34,48.7,37.14,32.15,27.43,284.1,0.0,0.057274353,25.55,70.66
449,259,72,117,4045.9,9.469,21,34,48.7,37.14,32.1,28.6,284.0,0.0,0.057402197,25.61,70.57
450,260,73,117,4053.5,9.467,21,34,48.1,37.14,32.1,27.33,283.3,0.0,0.05753004,25.62,70.41
451,261,73,118,4062.77,9.469,21,34,48.8,37.14,32.15,27.33,282.2,0.0,0.057657886,25.61,70.22
452,261,73,119,4073.12,9.469,21,34,49.4,37.14,32.1,27.33,281.7,0.0,0.05778573,25.59,70.23
453,260,73,119,4083.47,9.469,21,34,51.3,37.14,32.1,27.33,282.2,0.0,0.057913575,25.56,70.55
454,259,73,119,4093.82,9.469,21,34,52.3,37.14,32.1,27.33,281.7,0.0,0.05804142,25.55,70.77
455,260,73,119,4101.09,9.467,21,34,53.0,37.14,32.15,26.49,280.2,0.0,0.058169264,25.55,70.89
456,260,73,119,4110.38,9.469,21,34,52.7,37.14,32.15,26.49,281.5,0.0,0.05829711,25.56,71.34
457,259,72,119,4120.73,9.469,21,34,50.6,37.14,32.15,26.49,282.9,0.0,0.058424957,25.58,71.81
458,260,71,119,4131.09,9.469,21,35,48.9,37.14,32.15,26.49,284.2,0.0,0.0585528,25.57,72.23
459,260,71,118,4138.37,9.467,21,35,48.3,37.14,32.15,26.49,284.4,0.0,0.058680646,25.45,72.25
460,259,72,117,4147.61,9.469,21,34,48.2,37.14,32.15,26.32,284.6,0.0,0.05880849,25.33,72.26
461,260,72,117,4157.98,9.469,21,34,48.4,37.14,32.15,26.32,285.2,0.0,0.058936335,25.27,72.24
462,260,71,117,4169.85,9.467,21,35,49.3,37.14,32.15,26.32,285.9,0.0,0.05906418,25.23,72.2
463,259,70,117,4177.7,9.466,21,35,49.4,37.14,32.1,26.32,286.7,0.0,0.059192024,25.21,72.21
464,259,70,118,4186.93,9.469,21,35,49.3,37.14,32.15,26.32,287.6,0.0,0.05931987,25.25,72.42
465,259,70,118,4196.58,9.469,21,35,49.4,37.14,32.15,25.81,288.4,0.0,0.059447713,25.28,72.63
466,259,70,118,4204.43,9.467,21,35,48.7,37.14,32.15,25.81,289.1,0.0,0.059575558,25.26,72.95
467,260,70,119,4213.16,9.468,21,35,49.1,37.14,32.15,25.81,289.9,0.0,0.059703402,25.24,73.27
468,261,70,118,4223.91,9.469,20,36,48.6,37.14,32.1,25.81,289.7,0.0,0.059831247,25.18,73.27
469,261,70,118,4236.06,9.467,20,36,49.1,37.14,32.1,25.81,289.4,0.0,0.05995909,25.12,73.19
470,260,71,118,4243.92,9.466,20,35,48.2,37.14,32.15,25.48,289.2,0.0,0.060086936,25.07,73.13
471,260,71,117,4253.15,9.469,20,35,48.5,37.14,32.15,25.48,289.5,0.0,0.06021478,25.04,73.12
472,260,71,117,4262.27,9.469,20,35,48.0,37.14,32.15,25.48,289.9,0.0,0.060342625,25.01,73.11
473,260,71,117,4273.2,9.469,20,35,48.5,37.14,32.15,25.48,291.8,0.0,0.06047047,24.95,73.46
474,260,71,117,4281.2,9.467,20,35,47.4,37.14,32.15,25.48,295.1,0.0,0.060598314,24.87,74.11
475,259,71,118,4290.48,9.469,20,35,47.5,37.14,32.15,26.04,298.2,0.0,0.06072616,24.79,74.7
476,260,71,118,4300.83,9.469,20,35,47.6,37.14,32.15,26.04,300.3,0.0,0.060854003,24.71,74.75
477,260,71,118,4311.18,9.469,20,35,48.6,37.14,32.15,26.04,302.3,0.0,0.060981847,24.63,74.79
478,259,70,118,4320.0,9.465,20,35,48.4,37.14,32.15,26.04,303.7,0.0,0.06110969,24.56,74.72
