time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
430,262,78,117,3866.24,9.466,20,32,67.719,37.5,31.4,275.6,0.0,0.10018639,25.92,70.61
431,259,77,117,3876.24,9.469,20,32,67.87889,37.5,31.4,275.8,0.0,0.10041939,25.97,70.49
432,258,76,117,3886.59,9.469,20,32,67.99,37.5,31.4,276.1,0.0,0.100652374,26.03,70.37
433,258,74,117,3894.36,9.464,20,33,67.97111,37.5,31.4,275.6,0.0,0.10088537,26.14,70.26
434,260,74,117,3905.14,9.469,20,34,67.938,37.5,31.4,274.2,0.0,0.10111836,26.33,70.15
435,260,75,117,3915.56,9.469,20,33,68.14818,37.5,31.4,273.0,0.0,0.10135135,26.53,70.08
436,260,75,117,3924.02,9.463,20,33,68.335556,37.5,31.4,272.3,0.0,0.101584345,26.76,70.12
437,260,76,117,3934.19,9.469,20,33,68.327,37.5,31.4,271.6,0.0,0.10181733,26.99,70.16
438,261,76,117,3944.55,9.469,20,33,68.14909,37.5,31.4,271.0,0.0,0.10205033,27.23,69.98
439,261,77,118,3953.01,9.463,20,32,67.85778,37.5,31.4,270.4,0.0,0.10228332,27.47,69.7
440,260,77,117,3963.18,9.469,20,32,67.532,37.5,31.4,269.5,0.0,0.10251631,27.69,69.37
441,261,78,117,3971.63,9.463,20,32,66.73818,37.5,31.4,267.6,0.0,0.1027493,27.86,68.86
442,260,78,117,3981.81,9.469,20,32,65.795555,37.5,31.4,266.3,0.0,0.10298229,27.97,68.62
443,259,77,117,3990.27,9.463,20,32,65.461,37.51,31.4,265.6,0.0,0.103215285,28.01,68.74
444,259,76,117,4000.43,9.469,20,33,65.41,37.51,31.4,265.2,0.0,0.10344828,28.03,68.95
445,259,75,117,4010.78,9.469,20,33,65.74778,37.51,31.4,266.2,0.0,0.10368127,27.96,69.46
446,258,75,117,4019.24,9.463,20,33,66.328,37.51,31.4,267.9,0.0,0.10391426,27.79,70.01
447,259,75,118,4029.42,9.469,20,33,67.10364,37.51,31.4,270.6,0.0,0.10414725,27.49,70.62
448,260,75,119,4039.77,9.469,20,33,67.51556,37.51,31.4,267.8,0.0,0.10438024,27.27,70.14
449,260,75,118,4048.22,9.463,20,33,67.779,37.52,31.4,264.7,0.0,0.10461324,27.07,69.57
450,259,74,118,4056.5,9.463,20,33,67.968185,37.52,31.4,265.1,0.0,0.104846224,26.97,69.93
451,259,73,118,4066.69,9.469,20,34,67.94222,37.52,31.4,265.2,0.0,0.10507922,26.9,70.1
452,259,73,118,4075.14,9.463,20,34,67.529,37.52,31.4,264.8,0.0,0.105312206,26.87,69.9
453,262,74,118,4085.3,9.469,20,34,67.071815,37.52,31.4,264.4,0.0,0.1055452,26.83,69.69
454,262,75,119,4093.77,9.463,20,33,66.43667,37.52,31.4,264.3,0.0,0.105778195,26.8,69.52
455,259,75,119,4103.95,9.469,20,33,66.053,37.52,31.4,265.5,0.0,0.10601118,26.81,69.46
456,258,74,119,4114.3,9.469,20,33,66.072,37.52,31.4,266.7,0.0,0.10624418,26.81,69.41
457,259,73,119,4124.65,9.469,20,34,66.524,37.52,31.4,267.8,0.0,0.106477164,26.82,69.35
458,261,73,119,4133.11,9.463,20,34,66.874,37.52,31.4,269.6,0.0,0.10671016,26.91,69.31
459,262,74,120,4143.29,9.469,20,34,67.182724,37.53,31.4,271.5,0.0,0.10694315,27.04,69.29
460,260,75,120,4153.63,9.469,20,33,67.26778,37.53,31.35,273.3,0.0,0.10717614,27.18,69.33
461,260,75,119,4162.07,9.463,20,33,66.934,37.53,31.4,274.4,0.0,0.107409135,27.33,69.57
462,260,75,117,4170.36,9.463,20,33,66.65455,37.53,31.4,275.4,0.0,0.10764212,27.49,69.79
463,260,75,117,4178.64,9.463,20,33,66.59556,37.53,31.4,274.9,0.0,0.107875116,27.55,69.63
464,259,75,117,4188.82,9.469,20,33,66.387,37.53,31.4,274.5,0.0,0.10810811,27.62,69.47
465,261,76,117,4197.27,9.463,20,33,65.66637,37.53,31.4,274.0,0.0,0.1083411,27.68,69.31
466,263,77,118,4207.45,9.469,20,33,65.087776,37.53,31.4,273.3,0.0,0.10857409,27.74,69.2
467,261,77,118,4216.92,9.469,20,32,64.804,37.53,31.4,270.9,0.0,0.10880708,27.76,69.42
468,259,77,119,4228.05,9.469,20,32,65.24909,37.53,31.4,268.5,0.0,0.109040074,27.79,69.64
469,261,77,119,4236.61,9.463,20,32,66.24,37.53,31.4,267.3,0.0,0.10927307,27.76,69.77
470,259,77,119,4244.89,9.463,20,32,67.261,37.53,31.4,267.7,0.0,0.109506056,27.68,69.79
471,258,76,119,4255.94,9.466,20,32,68.21909,37.53,31.4,268.6,0.0,0.10973905,27.57,69.85
472,261,77,119,4267.38,9.469,20,32,68.636665,37.53,31.4,270.8,0.0,0.10997204,27.38,70.05
473,261,78,119,4275.93,9.463,20,32,68.538,37.53,31.4,272.3,0.0,0.11020503,27.19,70.21
474,258,77,119,4286.12,9.469,20,32,68.48273,37.53,31.4,271.9,0.0,0.11043803,26.98,70.24
475,260,77,120,4294.56,9.463,20,32,68.65111,37.53,31.4,271.1,0.0,0.11067101,26.79,70.08
476,260,76,120,4302.83,9.463,20,33,68.572,37.53,31.4,269.7,0.0,0.11090401,26.62,69.55
477,259,76,120,4314.89,9.466,20,33,68.314,37.53,31.4,269.1,0.0,0.111137,26.46,69.26
478,261,77,120,4323.53,9.463,20,32,68.166,37.53,31.4,269.1,0.0,0.11136999,26.32,69.17
479,261,78,119,4333.7,9.469,20,32,67.999,37.54,31.4,270.0,0.0,0.111602984,26.28,69.44
480,261,78,119,4342.18,9.463,20,32,67.76546,37.54,31.4,270.9,0.0,0.11183597,26.25,69.73
481,261,79,119,4350.43,9.463,20,32,67.26111,37.54,31.35,271.6,0.0,0.112068966,26.27,69.89
482,262,81,119,4360.64,9.469,20,31,67.115,37.54,31.35,272.1,0.0,0.11230196,26.32,70.01
483,261,81,120,4368.41,9.464,20,31,67.15455,37.54,31.4,272.5,0.0,0.11253495,26.36,70.12
484,259,79,120,4378.24,9.468,20,31,67.342224,37.54,31.4,275.8,0.0,0.11276794,26.48,70.6
485,257,76,120,4387.65,9.463,20,32,67.775,37.54,31.35,279.5,0.0,0.11300093,26.6,71.11
486,258,76,120,4397.89,9.469,20,32,68.222725,37.54,31.4,281.8,0.0,0.113233924,26.7,71.46
487,260,76,121,4408.25,9.469,20,33,68.483,37.54,31.35,283.7,0.0,0.11346692,26.79,71.76
488,260,76,121,4416.7,9.463,20,33,68.62666,37.54,31.4,283.6,0.0,0.113699906,26.86,71.98
489,259,74,119,4426.02,9.468,20,33,68.57455,37.54,31.35,282.3,0.0,0.1139329,26.93,72.17
490,259,74,118,4437.14,9.469,20,33,67.874,37.54,31.4,281.4,0.0,0.11416589,26.98,72.43
491,261,75,119,4445.68,9.463,20,33,67.26,37.54,31.4,281.4,0.0,0.11439888,27.02,72.88
492,261,76,119,4455.86,9.469,20,33,67.09637,37.54,31.35,281.4,0.0,0.11463188,27.06,73.33
493,261,77,119,4464.27,9.463,20,32,66.958,37.54,31.35,281.4,0.0,0.11486486,27.09,73.78
494,260,77,119,4474.49,9.469,20,32,66.28445,37.54,31.35,282.0,0.0,0.11509786,27.06,74.21
495,259,76,119,4484.84,9.469,20,33,65.773636,37.54,31.35,282.7,0.0,0.115330845,27.0,74.64
496,259,76,118,4493.29,9.463,20,33,65.519,37.54,31.35,283.4,0.0,0.11556384,26.95,75.06
497,260,76,118,4503.47,9.469,20,33,65.34875,37.54,31.35,284.1,0.0,0.115796834,26.89,75.48
498,261,76,118,4510.03,9.467,20,33,65.3225,37.54,31.4,284.1,0.0,0.11602982,26.73,75.75
499,259,76,118,4520.0,9.469,20,33,65.208,37.54,31.35,284.2,0.0,0.116262816,26.58,76.02
500,258,75,118,4530.39,9.469,20,33,65.041115,37.55,31.35,281.6,0.0,0.1164958,26.43,76.17
501,260,74,118,4538.79,9.463,20,34,64.78273,37.55,31.35,278.1,0.0,0.1167288,26.29,76.28
502,262,75,118,4549.02,9.469,20,33,63.967,37.55,31.35,276.5,0.0,0.11696179,26.19,76.46
503,260,76,119,4557.46,9.463,20,33,62.816666,37.55,31.35,275.6,0.0,0.11719478,26.11,76.67
504,259,75,118,4567.65,9.469,20,33,62.025455,37.55,31.35,274.3,0.0,0.117427774,26.11,76.47
505,260,75,118,4578.0,9.469,20,33,61.59,37.55,31.35,273.0,0.0,0.11766076,26.11,76.27
506,262,76,118,4586.45,9.463,20,33,61.558887,37.55,31.35,271.8,0.0,0.117893755,26.12,76.1
507,263,78,117,4596.63,9.469,20,32,61.72909,37.55,31.35,270.9,0.0,0.11812675,26.16,75.98
508,260,77,117,4604.34,9.464,20,32,61.866,37.55,31.35,270.0,0.0,0.11835974,26.19,75.85
509,257,75,117,4615.12,9.469,20,33,62.17,37.56,31.35,269.2,0.0,0.11859273,26.23,75.74
510,259,75,117,4625.61,9.469,20,33,62.856365,37.56,31.35,270.9,0.0,0.11882572,26.42,77.04
511,261,75,117,4634.06,9.463,20,33,63.934444,37.56,31.35,272.8,0.0,0.11905871,26.63,78.4
512,261,76,117,4644.24,9.469,20,33,64.945,37.56,31.4,276.3,0.0,0.11929171,26.86,80.08
513,260,76,117,4654.59,9.469,20,33,66.20091,37.56,31.35,279.8,0.0,0.119524695,27.08,81.76
514,260,76,117,4663.04,9.463,20,33,67.35555,37.56,31.4,279.1,0.0,0.11975769,27.39,81.39
