time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,temp,torque,left_right_balance,left_pedal_smoothness,right_pedal_smoothness,left_torque_effectiveness,right_torque_effectiveness,core_temperature
3467,421,80,146,32953.57,93.4,52.27356,20.709969,9.186,15,50,55,31.0,37.0,98.5,99.0,38.16
3468,397,80,147,32963.44,93.4,52.273476,20.709927,9.23,15,47,56,28.0,35.0,92.5,98.5,38.16
3469,378,80,147,32972.81,93.6,52.27339,20.709888,9.115,15,45,57,26.0,30.5,87.5,94.0,38.16
3470,363,80,147,32981.7,93.8,52.273315,20.709852,9.114,15,43,59,24.0,31.5,84.5,93.5,38.16
3471,353,80,147,32991.0,93.8,52.273235,20.709812,9.095,15,42,57,23.0,38.5,85.0,99.0,38.16
3472,356,80,147,32999.89,93.8,52.27316,20.709776,9.024,15,42,51,27.0,33.0,88.5,94.5,38.16
3473,352,80,148,33008.35,93.8,52.273087,20.709743,8.947,15,42,51,27.0,29.0,88.5,90.5,38.16
3474,362,80,148,33017.61,93.8,52.273006,20.709707,8.958,15,43,50,25.0,26.5,87.5,86.5,38.16
3475,408,80,147,33026.6,94.0,52.272926,20.709675,9.088,15,49,51,24.0,24.0,88.0,83.5,38.16
3476,396,81,147,33035.47,94.2,52.27285,20.709642,9.184,15,47,55,28.0,24.0,97.5,83.5,38.16
3477,373,81,148,33045.2,94.4,52.272766,20.709606,9.267,15,44,58,26.5,24.5,95.0,85.5,38.16
3478,353,82,148,33054.79,94.4,52.272682,20.70957,9.372,15,41,52,28.5,29.5,97.0,93.5,38.16
3479,346,82,149,33063.77,94.6,52.272606,20.70954,9.414,15,40,52,27.5,33.5,95.0,100.0,38.16
3480,310,83,148,33073.33,94.4,52.272522,20.709503,9.414,15,36,55,22.0,32.5,86.0,97.5,38.16
3481,306,83,148,33083.08,94.4,52.272434,20.709467,9.445,15,35,59,20.5,26.0,82.0,84.0,38.16
3482,324,82,149,33092.52,94.2,52.272354,20.709435,9.436,15,38,63,27.0,26.0,88.5,91.5,38.16
3483,359,82,149,33102.25,94.2,52.27227,20.709398,9.445,15,42,63,28.5,26.5,93.5,94.5,38.16
3484,394,82,149,33111.64,94.2,52.272186,20.709364,9.435,15,46,63,28.0,29.5,94.5,96.0,38.16
3485,389,83,149,33120.97,94.2,52.272106,20.70933,9.443,15,45,59,28.0,33.5,90.0,97.5,38.16
3486,336,83,149,33130.82,94.4,52.272022,20.709293,9.466,15,39,53,24.0,27.0,85.0,87.0,38.16
3487,315,83,149,33140.01,94.6,52.271942,20.709259,9.466,15,36,54,23.0,24.0,82.0,86.0,38.16
3488,300,83,149,33149.22,94.6,52.27186,20.709227,9.52,15,35,59,24.0,23.0,82.5,86.0,38.16
3489,298,83,149,33159.32,94.8,52.27177,20.70919,9.569,15,34,59,24.5,23.5,83.0,88.5,38.16
3490,309,84,149,33168.82,94.8,52.27169,20.709156,9.569,15,35,57,22.5,24.5,82.5,93.0,38.16
3491,310,84,149,33178.02,94.8,52.27161,20.709122,9.596,15,35,51,21.0,25.0,83.0,92.5,38.16
3492,304,84,149,33187.94,94.8,52.271523,20.709085,9.563,15,35,53,20.0,22.5,81.5,84.5,38.16
3493,298,84,149,33197.59,94.8,52.271442,20.70905,9.546,15,34,53,21.0,20.5,82.5,78.5,38.17
3494,310,84,149,33206.55,94.8,52.271362,20.709013,9.543,15,35,52,23.0,21.0,85.5,79.0,38.17
3495,301,83,149,33215.82,95.0,52.271282,20.708979,9.53,15,35,51,21.5,22.0,81.5,79.0,38.17
3496,290,83,149,33225.63,95.0,52.2712,20.70894,9.556,15,33,54,21.0,20.5,80.5,78.0,38.17
3497,279,84,148,33235.49,95.2,52.27111,20.708902,9.569,15,32,62,29.0,21.0,91.0,78.0,38.17
3498,297,84,149,33245.45,95.2,52.271023,20.708864,9.509,15,34,62,32.0,24.0,98.0,86.5,38.17
3499,316,83,149,33255.0,95.2,52.270943,20.708826,9.496,15,36,59,25.0,29.0,93.0,99.5,38.17
3500,290,83,149,33264.34,95.2,52.270863,20.70879,9.46,15,33,57,21.0,29.5,82.5,97.0,38.17
3501,288,83,149,33274.09,95.2,52.270775,20.708754,9.444,15,33,60,21.0,24.5,78.5,84.5,38.17
3502,305,83,149,33283.31,95.4,52.270695,20.70872,9.494,15,35,59,21.0,27.5,81.0,88.5,38.17
3503,328,84,149,33292.37,95.6,52.27062,20.708683,9.543,15,37,53,20.5,32.0,83.0,96.5,38.17
3504,350,84,148,33302.22,95.6,52.27053,20.708643,9.65,15,40,50,20.5,32.5,82.5,96.5,38.17
3505,349,84,148,33311.94,95.4,52.27045,20.708605,9.696,15,40,54,21.5,23.5,82.0,82.5,38.17
3506,346,85,148,33321.1,95.4,52.27037,20.708569,9.672,15,39,66,23.5,22.5,86.0,81.0,38.17
3507,337,85,148,33330.89,95.4,52.270287,20.70853,9.672,15,38,62,28.5,25.5,94.0,90.0,38.17
3508,329,84,148,33340.92,95.4,52.2702,20.70849,9.672,15,37,58,30.0,27.5,96.0,94.0,38.16
3509,340,84,149,33350.32,95.6,52.270115,20.708458,9.647,15,39,56,25.5,25.5,89.5,89.0,38.16
3510,333,84,149,33359.68,95.6,52.270035,20.708424,9.62,15,38,56,21.0,24.0,83.0,83.5,38.16
3511,323,84,149,33369.35,95.8,52.26995,20.708385,9.597,15,37,55,22.0,24.0,82.0,83.5,38.16
3512,323,84,149,33378.69,96.0,52.26987,20.708347,9.569,15,37,55,22.5,24.5,82.0,87.0,38.16
3513,333,84,149,33388.02,96.2,52.26979,20.708311,9.569,15,38,55,22.0,23.5,81.0,87.0,38.16
3514,345,84,150,33398.65,96.4,52.2697,20.70827,9.569,15,39,54,21.0,21.5,81.0,83.0,38.16
3515,336,84,149,33408.36,96.4,52.26961,20.708233,9.596,15,38,54,22.0,22.5,85.5,85.0,38.16
3516,311,84,149,33417.74,96.6,52.26953,20.708195,9.62,15,35,63,23.5,23.5,90.0,87.0,38.16
3517,314,84,149,33427.73,96.6,52.269444,20.708155,9.62,15,36,61,25.0,31.0,90.5,94.0,38.16
3518,348,84,148,33437.38,96.8,52.26936,20.708117,9.565,15,40,57,26.5,32.5,92.0,95.0,38.16
3519,370,84,148,33447.11,96.8,52.269276,20.708076,9.546,15,42,54,26.5,26.0,92.5,88.5,38.16
3520,317,83,149,33456.76,96.8,52.269196,20.708038,9.481,15,36,53,21.0,24.0,80.5,83.0,38.16
3521,314,83,148,33466.07,97.0,52.26911,20.708004,9.443,15,36,54,20.0,20.5,78.0,78.5,38.16
3522,321,83,148,33475.76,97.0,52.269028,20.707966,9.466,15,37,63,27.5,22.5,86.5,86.0,38.16
3523,333,83,148,33485.18,97.2,52.268948,20.707926,9.495,15,38,64,32.5,29.0,95.0,95.0,38.16
3524,347,83,148,33494.57,97.2,52.268867,20.707886,9.517,15,40,59,30.0,35.5,96.5,99.5,38.16
3525,361,83,149,33504.34,97.2,52.268784,20.707842,9.488,15,42,52,21.5,35.0,83.5,100.0,38.16
3526,352,83,149,33513.45,97.2,52.268707,20.707802,9.493,15,40,53,23.0,23.5,84.5,84.0,38.16
3527,342,83,148,33522.47,97.2,52.26863,20.70776,9.467,15,39,54,26.0,21.0,86.5,81.0,38.16
3528,341,82,148,33532.34,97.2,52.268547,20.707712,9.358,15,40,56,26.0,21.0,87.5,81.0,38.16
3529,372,82,148,33541.99,97.2,52.268463,20.707664,9.341,15,43,56,22.5,21.0,86.0,79.5,38.16
3530,360,82,148,33550.94,97.2,52.26839,20.707619,9.39,15,42,55,23.5,27.5,89.0,95.0,38.16
3531,327,82,148,33560.57,97.2,52.268307,20.707567,9.386,15,38,54,24.0,27.5,89.0,95.5,38.16
3532,344,82,148,33570.21,97.2,52.268227,20.707514,9.393,15,40,56,25.0,25.5,87.5,90.5,38.16
3533,348,82,147,33579.59,97.4,52.26815,20.707464,9.444,15,41,59,25.0,25.0,85.5,89.0,38.16
3534,331,83,147,33589.36,97.4,52.268066,20.707409,9.497,15,38,59,21.0,29.5,80.5,99.0,38.16
3535,324,83,148,33598.79,97.6,52.26799,20.707355,9.517,15,37,50,23.5,26.5,84.0,94.0,38.16
3536,311,84,147,33608.12,97.6,52.267914,20.707296,9.575,15,35,53,23.0,22.5,86.0,84.0,38.16
3537,319,84,148,33617.68,97.6,52.267838,20.70724,9.704,15,36,49,21.0,20.0,84.5,78.0,38.16
3538,330,84,148,33627.73,97.8,52.267754,20.707172,9.774,15,38,46,20.0,20.0,82.0,77.5,38.16
3539,358,85,148,33637.17,97.8,52.26768,20.707104,9.747,15,40,47,23.0,20.0,87.0,74.5,38.16
3540,363,85,148,33646.8,97.8,52.26761,20.70703,9.777,15,41,51,24.5,20.0,92.0,76.5,38.16
3541,360,86,148,33657.12,98.0,52.267532,20.706945,9.855,15,40,56,26.0,19.5,96.5,78.5,38.16
3542,347,86,148,33666.98,98.0,52.267456,20.706865,9.848,15,39,61,32.5,19.5,99.0,79.5,38.16
3543,273,87,147,33676.79,98.0,52.267384,20.706785,9.855,15,30,64,36.0,22.0,95.5,82.0,38.16
3544,261,86,146,33686.73,98.0,52.26731,20.706705,9.906,15,29,64,21.5,30.5,81.5,90.5,38.16
3545,280,86,146,33696.77,98.0,52.267235,20.706621,9.869,15,31,63,23.5,21.5,86.0,78.5,38.16
3546,300,86,146,33706.52,98.0,52.267162,20.70654,9.855,15,33,52,22.5,23.0,83.5,87.5,38.16
3547,276,86,147,33716.44,98.0,52.26709,20.706455,9.877,15,31,50,21.0,25.0,80.0,95.5,38.16
3548,274,86,146,33726.0,98.2,52.267025,20.70637,9.85,15,30,52,21.0,23.5,81.5,90.5,38.16
3549,279,86,146,33735.86,98.2,52.266956,20.706278,9.826,15,31,55,24.0,17.5,93.5,72.0,38.16
3550,277,86,147,33746.13,98.4,52.266884,20.706179,9.855,15,31,55,22.0,23.0,88.0,84.0,38.16
3551,269,86,146,33756.0,98.4,52.266823,20.706081,9.877,15,30,57,22.0,24.5,83.5,90.0,38.16
3552,289,86,146,33765.44,98.6,52.266758,20.705986,9.877,15,32,55,23.0,21.5,84.0,85.0,38.16
3553,291,87,146,33775.0,98.6,52.266697,20.705887,9.828,15,32,52,20.5,21.5,83.5,85.0,38.16
3554,286,86,146,33784.91,98.6,52.266636,20.705784,9.824,15,32,63,20.0,19.0,77.5,77.5,38.16
3555,284,87,146,33794.77,98.6,52.26657,20.70568,9.877,15,31,58,19.5,18.5,77.5,76.0,38.16
3556,292,87,146,33805.08,98.6,52.26651,20.705574,9.931,15,32,58,23.0,21.0,87.0,85.0,38.16
3557,329,87,146,33815.23,98.6,52.266445,20.705467,9.897,15,36,54,27.0,23.0,96.0,93.5,38.16
3558,310,87,145,33825.06,98.6,52.26638,20.705364,9.853,15,34,49,23.5,20.5,87.0,79.5,38.16
3559,317,87,146,33835.07,98.6,52.26632,20.705257,9.849,15,35,54,23.5,18.0,89.5,75.5,38.16
3560,347,87,145,33845.08,98.8,52.26626,20.705153,9.914,15,38,53,23.0,18.0,83.5,77.5,38.16
3561,295,86,145,33855.07,98.8,52.266197,20.705046,9.98,15,33,56,22.5,21.0,78.5,80.0,38.16
3562,310,86,145,33865.1,99.0,52.266136,20.704939,9.95,15,34,55,21.5,23.5,77.0,80.0,38.16
3563,318,86,146,33874.84,99.0,52.266075,20.704836,9.899,15,35,52,22.5,22.0,79.0,77.5,38.16
3564,322,86,144,33884.54,99.0,52.266014,20.704733,9.906,15,36,55,25.5,20.5,90.0,77.5,38.16
3565,303,86,145,33894.33,99.0,52.265953,20.70463,9.782,15,34,53,24.5,20.0,86.0,81.5,38.16
3566,297,88,145,33903.36,99.0,52.265896,20.704535,9.618,15,32,49,23.0,19.0,82.0,80.5,38.16
3567,288,89,145,33912.52,99.0,52.26584,20.70444,9.543,15,31,47,22.5,18.5,81.5,75.5,38.16
3568,294,89,144,33922.46,99.2,52.265774,20.704338,9.489,15,32,46,23.0,21.0,82.5,72.0,38.16
3569,301,88,144,33931.71,99.4,52.265717,20.704245,9.493,15,33,50,24.0,23.0,84.0,74.0,38.16
3570,291,88,144,33941.16,99.4,52.265656,20.704147,9.544,15,32,55,24.0,23.0,83.0,72.5,38.16
3571,215,88,144,33950.94,99.6,52.265594,20.704044,9.512,15,23,66,21.0,21.5,75.5,71.0,38.16
3572,186,88,144,33960.48,99.6,52.265545,20.70393,9.437,15,20,71,14.5,23.0,58.5,78.0,38.16
3573,196,88,144,33969.97,99.6,52.265522,20.703798,9.414,15,21,50,19.5,31.5,69.5,92.0,38.16
3574,230,88,144,33979.47,99.8,52.26553,20.703661,9.444,15,25,48,22.0,25.0,76.5,78.5,38.16
3575,296,89,144,33988.84,99.8,52.265553,20.703531,9.524,15,32,52,22.0,20.5,80.5,74.0,38.16
3576,330,90,144,33998.44,99.8,52.265587,20.7034,9.626,15,35,62,21.0,20.5,79.5,80.0,38.16
3577,290,90,144,34008.39,100.0,52.26562,20.703266,9.731,15,31,70,20.0,20.5,72.5,80.5,38.16
3578,297,91,145,34018.54,100.0,52.265656,20.703127,9.821,15,31,63,35.5,22.0,95.5,86.5,38.16
3579,315,92,145,34028.79,100.0,52.265682,20.702984,9.902,15,33,55,29.0,31.5,95.5,95.5,38.16
3580,330,93,145,34038.92,100.0,52.265713,20.702845,10.03,15,34,52,22.0,37.0,87.0,100.0,38.16
3581,340,94,146,34049.03,100.0,52.265743,20.702705,10.117,15,35,55,20.0,34.5,78.5,97.0,38.16
3582,332,95,145,34059.17,99.8,52.26577,20.702562,10.168,15,33,60,19.0,28.5,75.0,87.5,38.16
3583,290,95,146,34069.32,99.8,52.265797,20.702421,10.186,15,29,65,18.0,22.0,71.5,78.5,38.16
3584,251,95,145,34079.5,99.8,52.265827,20.70228,10.219,15,25,62,25.5,22.5,88.0,80.5,38.16
3585,237,95,145,34089.7,99.8,52.265854,20.702139,10.27,15,24,61,24.5,23.5,88.0,82.5,38.16
3586,243,96,145,34100.09,99.8,52.26588,20.701994,10.354,15,24,56,18.0,26.0,76.5,86.0,38.16
3587,249,96,145,34110.55,99.6,52.26591,20.701847,10.424,15,25,49,18.0,33.0,74.0,98.0,38.16
3588,252,97,144,34120.99,99.6,52.26594,20.701702,10.476,15,25,51,18.5,24.5,74.5,81.5,38.16
3589,276,94,144,34131.65,99.6,52.265972,20.701555,10.594,15,28,52,19.0,20.0,76.5,71.5,38.16
3590,274,93,145,34142.43,99.6,52.266003,20.701405,10.683,15,28,52,19.0,20.0,76.5,72.5,38.16
3591,254,93,145,34153.19,99.6,52.26603,20.701254,10.734,15,26,55,18.0,19.0,73.5,75.5,38.16
3592,217,94,144,34163.9,99.6,52.26606,20.701105,10.684,15,22,65,22.5,17.5,84.5,65.5,38.16
3593,213,94,144,34174.46,99.4,52.26609,20.700956,10.747,15,22,58,22.0,28.0,85.0,87.5,38.16
3594,233,95,144,34185.22,99.4,52.266117,20.700806,10.836,15,23,51,21.5,25.5,80.5,83.5,38.16
3595,264,95,144,34196.25,99.4,52.266144,20.70065,10.888,15,27,48,20.5,16.5,75.5,65.5,38.16
3596,291,95,143,34207.25,99.4,52.26617,20.700495,10.94,15,29,50,19.0,18.5,75.5,69.5,38.16
3597,314,96,143,34218.2,99.4,52.266197,20.700342,10.991,15,31,54,19.0,19.0,75.5,72.5,38.16
3598,322,96,143,34229.27,99.4,52.266228,20.700188,11.043,15,32,52,18.5,19.5,76.0,76.0,38.16
3599,313,97,143,34240.32,99.4,52.26626,20.700031,11.094,15,31,53,18.5,18.0,76.0,73.5,38.16
3600,296,97,143,34251.32,99.4,52.266285,20.699879,11.145,15,29,55,23.5,16.0,82.5,67.5,38.16
3601,259,92,143,34262.55,99.4,52.266315,20.69972,11.163,15,27,61,36.0,18.0,96.0,66.5,38.16
3602,264,92,143,34273.81,99.6,52.266346,20.699564,11.247,15,27,70,19.5,34.0,68.0,94.5,38.16
3603,287,93,143,34285.02,99.6,52.266373,20.699406,11.374,15,29,63,17.5,31.5,68.5,92.5,38.16
3604,321,93,143,34296.49,99.4,52.266403,20.699245,11.454,15,33,55,19.0,25.0,75.5,84.0,38.16
3605,368,93,143,34307.82,99.4,52.266434,20.699087,11.439,15,38,60,21.0,20.0,82.0,76.5,38.16
3606,331,93,142,34319.17,99.4,52.266468,20.698929,11.421,15,34,70,23.5,18.0,87.5,71.5,38.16
3607,294,93,142,34330.72,99.4,52.266502,20.69877,11.354,15,30,50,20.5,23.5,81.5,85.0,38.16
3608,291,93,142,34342.0,99.4,52.266537,20.698616,11.351,15,30,53,19.5,23.5,76.5,83.0,38.16
3609,300,93,143,34353.45,99.4,52.26658,20.698458,11.336,15,31,56,20.0,21.0,74.0,74.0,38.16
3610,288,93,143,34364.88,99.4,52.266617,20.698303,11.318,15,30,57,19.5,21.5,72.0,78.5,38.16
3611,293,93,142,34375.81,99.4,52.26665,20.698154,11.318,15,30,57,20.5,23.5,81.0,80.5,38.16
3612,293,92,142,34387.11,99.4,52.266685,20.698,11.318,15,30,50,22.0,24.5,83.5,84.0,38.16
3613,272,92,142,34397.89,99.2,52.26672,20.697851,11.288,15,28,54,23.5,25.0,84.5,88.0,38.16
3614,253,92,141,34409.01,99.2,52.266754,20.697699,11.236,15,26,60,25.0,25.5,85.5,92.5,38.16
3615,267,92,141,34420.81,99.0,52.266792,20.697536,11.182,15,28,61,26.0,26.0,86.0,95.5,38.16
3616,262,92,141,34432.14,99.0,52.266827,20.697382,11.197,15,27,54,21.0,23.5,81.0,89.5,38.16
3617,269,92,142,34443.05,98.8,52.266865,20.697233,11.183,15,28,59,22.0,20.5,84.0,77.5,38.16
3618,282,91,142,34454.3,98.8,52.266895,20.697077,11.163,15,30,65,22.5,22.5,80.0,82.5,38.16
3619,281,91,142,34465.52,98.8,52.26693,20.696922,11.065,15,29,58,20.5,27.0,74.0,94.0,38.16
3620,244,91,142,34476.25,98.6,52.266964,20.696775,11.009,15,26,47,18.5,29.0,76.5,94.0,38.16
3621,255,90,142,34487.47,98.6,52.267,20.69662,11.009,15,27,47,20.0,17.0,81.0,68.0,38.16
3622,261,90,142,34498.76,98.6,52.267033,20.696465,11.009,15,28,61,21.5,16.0,82.0,66.5,38.16
3623,266,90,142,34509.26,98.6,52.26706,20.696318,10.977,15,28,55,22.5,20.5,84.5,78.5,38.16
3624,273,90,142,34520.22,98.6,52.267082,20.696161,10.958,15,29,50,23.0,24.0,87.0,87.0,38.16
3625,279,89,142,34531.12,98.6,52.267105,20.696005,10.859,15,30,47,22.0,21.5,86.5,79.5,38.16
3626,284,89,142,34541.64,98.6,52.267124,20.695856,10.803,15,30,48,19.0,21.0,82.0,78.5,38.16
3627,288,88,142,34552.43,98.6,52.267143,20.6957,10.708,15,31,49,18.5,27.5,80.5,88.5,38.16
3628,292,88,143,34563.2,98.8,52.267162,20.695545,10.681,15,32,50,21.5,34.0,81.5,98.5,38.16
3629,297,88,142,34573.89,98.8,52.26718,20.69539,10.765,15,32,51,25.0,33.0,81.5,96.5,38.16
3630,342,88,141,34584.77,99.0,52.267197,20.695234,10.704,15,37,52,23.5,23.5,83.5,80.0,38.16
3631,325,88,141,34595.43,99.0,52.267212,20.695082,10.682,15,35,59,21.5,20.0,79.5,78.5,38.16
3632,310,87,141,34605.63,99.0,52.267223,20.694933,10.638,15,34,60,21.5,19.0,83.0,78.5,38.16
3633,307,87,141,34616.33,99.0,52.267235,20.694777,10.565,15,34,60,22.0,21.0,88.0,82.0,38.16
3634,328,87,141,34627.04,99.0,52.267246,20.694622,10.546,15,36,60,21.0,25.0,87.0,88.0,38.16
3635,324,87,141,34637.36,99.2,52.267258,20.694471,10.578,15,36,59,23.5,21.5,84.0,75.5,38.16
3636,343,87,141,34648.16,99.2,52.26727,20.694313,10.663,15,38,48,30.5,25.0,95.0,92.5,38.16
3637,381,88,140,34659.04,99.4,52.267277,20.694155,10.667,15,41,48,27.5,30.0,90.5,99.0,38.16
3638,364,88,141,34669.05,99.4,52.26729,20.69401,10.68,15,39,51,22.0,33.0,82.0,98.0,38.16
3639,336,87,140,34679.55,99.4,52.267296,20.693857,10.671,15,37,53,21.5,31.5,82.0,96.0,38.16
3640,320,87,140,34690.76,99.4,52.267307,20.693693,10.616,15,35,54,21.0,21.0,79.0,78.5,38.16
3641,317,87,140,34701.46,99.4,52.26732,20.693537,10.598,15,35,58,22.0,20.5,79.5,78.5,38.16
3642,333,87,140,34711.85,99.4,52.26733,20.693386,10.598,15,37,54,22.0,21.0,82.0,79.0,38.16
3643,342,87,140,34722.48,99.4,52.26734,20.693232,10.63,15,38,53,21.5,21.0,83.0,79.0,38.16
3644,347,88,140,34733.24,99.6,52.267353,20.693075,10.745,15,38,53,21.5,21.0,82.5,79.5,38.16
3645,346,89,141,34744.25,99.6,52.26737,20.692915,10.803,15,37,53,21.5,21.0,81.5,79.5,38.16
3646,336,89,141,34754.97,99.8,52.267384,20.69276,10.869,15,36,55,22.0,21.5,82.0,81.0,38.16
3647,320,89,141,34765.86,99.8,52.2674,20.692602,10.939,15,34,54,21.0,21.0,79.5,78.0,38.16
3648,290,89,141,34776.96,100.0,52.26741,20.692442,10.924,15,31,56,20.0,19.5,78.5,74.0,38.16
3649,315,89,141,34787.96,100.0,52.267426,20.692282,10.94,15,34,56,21.0,19.0,82.0,72.5,38.16
3650,316,90,142,34798.68,100.0,52.26744,20.692127,10.892,15,34,52,19.5,21.0,78.5,77.5,38.16
3651,300,90,141,34809.68,100.0,52.267452,20.691967,10.855,15,32,53,19.5,19.5,78.5,75.0,38.16
3652,280,90,142,34820.62,99.8,52.267467,20.69181,10.889,15,30,55,20.5,19.0,81.0,73.0,38.16
3653,302,89,142,34831.22,99.8,52.267483,20.691656,10.873,15,32,48,22.0,21.5,85.5,75.5,38.16
3654,315,90,142,34841.86,99.8,52.267498,20.691502,10.855,15,33,43,23.0,25.0,88.0,81.5,38.16
3655,306,90,142,34852.8,99.8,52.267513,20.691343,10.887,15,32,46,20.0,21.5,77.0,79.0,38.16
3656,313,90,141,34863.86,99.8,52.26753,20.691183,10.955,15,33,49,20.0,20.5,78.5,76.0,38.16
3657,359,90,141,34874.91,99.8,52.267548,20.691025,11.033,15,38,50,21.0,20.0,78.5,75.0,38.16
3658,351,90,142,34885.88,99.8,52.267563,20.690866,11.028,15,37,48,22.0,20.0,79.0,74.0,38.16
3659,332,91,142,34896.82,99.8,52.26758,20.690708,11.074,15,35,52,25.5,19.5,84.5,72.5,38.16
3660,256,91,143,34907.71,99.6,52.267593,20.69055,10.984,15,27,61,39.5,21.0,98.5,75.5,38.16
3661,242,90,143,34918.83,99.6,52.267612,20.69039,10.939,15,26,59,35.5,35.0,98.5,93.5,38.16
3662,242,90,143,34929.54,99.4,52.267628,20.690235,10.958,15,26,60,27.5,41.5,89.5,100.0,38.16
3663,283,89,144,34940.54,99.4,52.267647,20.690077,10.894,15,30,58,20.0,43.0,79.0,100.0,38.16
3664,264,88,144,34951.72,99.4,52.267666,20.689917,10.752,15,29,56,21.5,43.0,82.0,100.0,38.16
3665,261,88,144,34962.43,99.4,52.267685,20.689764,10.734,15,28,67,22.5,38.5,84.5,99.5,38.16
3666,272,88,144,34972.9,99.2,52.267704,20.689613,10.686,15,30,72,23.5,33.5,86.5,99.0,38.16
3667,276,87,144,34983.64,99.2,52.267723,20.689459,10.683,15,30,69,24.5,31.5,88.0,99.5,38.16
3668,268,87,144,34994.2,99.2,52.267742,20.689308,10.667,15,29,59,25.0,33.0,87.0,99.5,38.16
3669,278,87,144,35004.68,99.2,52.26776,20.689157,10.617,15,31,49,20.5,30.0,78.0,97.5,38.16
3670,284,88,143,35015.51,99.2,52.26778,20.689001,10.564,15,31,55,19.5,19.5,74.5,77.5,38.16
3671,275,88,143,35025.96,99.2,52.2678,20.68885,10.675,15,30,56,19.5,16.5,75.5,71.0,38.16
3672,258,88,142,35036.87,99.2,52.267822,20.688696,10.719,15,28,56,20.5,17.0,81.0,71.5,38.16
3673,255,88,142,35047.68,99.2,52.26784,20.68854,10.767,15,28,55,21.5,19.0,87.0,75.0,38.16
3674,270,88,142,35058.17,99.0,52.26786,20.688389,10.708,15,29,52,18.5,31.5,73.0,96.5,38.16
3675,264,88,141,35069.05,99.0,52.267876,20.688232,10.616,15,29,55,19.0,27.0,75.5,89.0,38.16
3676,261,88,141,35079.71,98.8,52.26788,20.688078,10.695,15,28,59,20.0,21.0,79.5,78.5,38.16
3677,264,87,141,35090.26,98.8,52.267868,20.687923,10.783,15,29,65,20.0,20.5,80.5,79.5,38.16
3678,267,87,141,35101.09,98.6,52.26784,20.687773,10.708,15,29,63,19.0,27.0,77.5,93.5,38.16
3679,276,87,141,35112.11,98.6,52.267807,20.687622,10.683,15,30,52,18.0,30.5,74.0,99.5,38.16
3680,273,87,141,35122.75,98.4,52.267773,20.687475,10.7,15,30,50,19.5,20.0,77.0,77.0,38.16
3681,265,88,141,35133.55,98.4,52.26774,20.687326,10.7,15,29,49,19.5,16.0,77.0,68.5,38.16
3682,258,88,142,35144.47,98.2,52.267708,20.687176,10.7,15,28,50,18.5,16.5,76.0,68.5,38.16
3683,282,88,141,35154.95,98.2,52.26767,20.687033,10.667,15,31,53,19.5,16.5,77.0,71.0,38.16
3684,283,88,141,35165.39,98.2,52.26763,20.686895,10.682,15,31,59,17.5,17.0,73.0,71.5,38.16
3685,277,88,141,35175.85,98.2,52.26759,20.68676,10.7,15,30,59,18.0,17.5,74.5,72.0,38.16
3686,266,87,142,35186.19,98.2,52.26754,20.68663,10.67,15,29,53,19.0,17.5,79.0,72.5,38.16
3687,281,87,142,35196.49,98.2,52.26749,20.686504,10.562,15,31,50,22.0,18.0,85.0,73.0,38.16
3688,275,87,142,35207.14,98.2,52.267437,20.686375,10.554,15,30,54,31.5,18.0,98.5,73.0,38.16
3689,262,87,142,35218.02,98.2,52.26738,20.686245,10.598,15,29,58,22.5,25.5,81.5,88.5,38.16
3690,259,88,142,35228.88,98.0,52.26732,20.68612,10.661,15,28,65,20.5,22.5,79.0,83.0,38.16
3691,283,89,142,35239.6,98.0,52.267258,20.685999,10.853,15,30,59,20.5,17.5,80.5,73.5,38.16
3692,268,89,142,35250.47,98.0,52.267193,20.685883,10.958,15,29,52,20.0,16.5,77.5,70.0,38.16
3693,259,91,142,35261.45,98.0,52.26712,20.685768,11.045,15,27,50,19.0,15.5,74.5,66.0,38.16
3694,254,92,142,35272.96,98.0,52.267048,20.68565,11.204,15,26,57,18.0,17.0,73.5,69.0,38.16
3695,261,93,141,35284.36,97.8,52.266975,20.685534,11.297,15,27,47,19.5,17.5,75.5,70.0,38.16
3696,265,93,142,35295.77,97.8,52.2669,20.68542,11.348,15,27,45,21.5,17.5,79.5,67.0,38.16
3697,270,94,141,35307.43,97.8,52.266823,20.685305,11.401,15,27,46,22.5,18.0,82.5,63.5,38.16
3698,287,94,142,35318.98,97.8,52.266743,20.685194,11.453,15,29,48,22.0,21.5,82.0,70.5,38.16
3699,279,94,142,35330.3,97.6,52.266666,20.685081,11.409,15,28,51,21.5,22.0,81.0,71.5,38.16
3700,259,93,142,35341.95,97.4,52.266594,20.684961,11.336,15,27,46,22.0,20.0,81.0,68.5,38.16
3701,248,94,142,35353.23,97.2,52.26652,20.684845,11.35,15,25,44,22.5,18.5,79.5,66.0,38.16
3702,240,93,142,35364.7,97.2,52.26645,20.684727,11.369,15,25,44,22.5,18.5,76.5,66.0,38.16
3703,236,93,143,35376.02,97.0,52.266376,20.684608,11.337,15,24,48,21.0,17.5,75.5,60.5,38.16
3704,242,93,144,35387.18,97.0,52.266308,20.68449,11.286,15,25,52,20.0,19.5,74.5,69.0,38.16
3705,257,93,144,35398.55,97.0,52.26624,20.684368,11.266,15,26,54,19.5,21.0,77.5,74.5,38.16
